File_Type,GValue
File_Version,1
GP,

MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20210204_100739
MTP,1
Plate-ID,

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
400,"35,555","32,088","33,875","37,767","28,612","41,551","46,145","33,624","32,225","50,933","43,182","43,284","38,110","29,075","30,598","36,484","27,455","38,043","37,906","29,347","30,155","35,800","40,012","35,053","37,327","28,024","29,333","34,731","26,106","32,176","30,792","25,975","27,184","37,924","36,669","42,275","33,304","24,825","26,339","33,959","28,192","31,533","29,584","26,416","26,186","46,902","37,212","33,951","38,398","23,824","27,363","31,714","28,418","31,535","26,539","26,078","29,706","36,051","33,396","31,120","33,837","25,329","27,449","27,859","28,894","28,876","26,949","26,808","26,571","32,227","34,771","30,184","46,212","26,724","33,245","28,320","30,131","28,345","28,661","28,814","28,275","34,808","29,508","30,227","27,857","30,965","34,482","32,475","35,582","31,433","38,392","37,655","32,951","45,367","34,737","32,043"
420,"35,633","32,100","34,165","37,782","28,716","41,951","46,184","33,633","32,057","50,918","43,049","42,980","38,239","29,084","30,392","36,959","27,375","38,227","38,196","29,251","30,225","35,690","40,027","35,041","37,133","28,292","29,431","34,565","26,175","32,041","30,571","26,033","27,055","38,267","36,898","42,835","32,953","24,675","26,412","33,798","28,031","31,518","29,545","26,400","26,129","46,643","36,943","34,210","38,729","23,833","27,586","31,773","28,425","31,676","26,778","26,014","29,551","36,267","33,678","31,031","34,118","25,269","27,408","28,086","28,929","29,024","26,871","26,712","26,555","32,257","34,651","30,039","46,947","26,647","33,435","28,484","30,100","28,494","28,627","28,865","28,245","34,710","29,510","30,200","27,851","30,933","34,382","32,441","35,529","31,359","38,516","37,522","33,206","45,184","34,673","32,037"
440,"35,853","32,453","34,304","37,980","28,949","42,151","46,112","33,769","32,118","50,537","43,173","42,978","38,188","29,118","30,292","37,427","27,367","38,088","38,639","29,241","30,188","35,273","40,269","35,545","36,961","28,275","29,482","34,639","26,286","31,971","30,747","26,178","27,169","38,647","36,978","43,137","32,955","24,778","26,433","33,684","28,055","31,463","29,569","26,518","26,145","46,549","36,898","34,361","39,112","23,792","27,571","31,627","28,414","31,712","27,024","26,245","29,729","36,484","34,027","31,163","34,576","25,367","27,361","28,200","28,845","29,269","26,867","26,961","26,688","31,986","34,547","30,357","47,480","26,757","33,227","28,600","30,033","28,535","28,825","28,994","28,353","34,631","29,522","30,171","27,931","30,849","34,045","32,373","35,443","31,424","38,365","37,453","33,082","45,233","34,733","32,047"
460,"35,924","32,522","34,482","37,833","28,857","42,547","45,773","33,490","31,963","50,251","43,096","42,484","38,324","29,141","30,137","37,800","27,333","38,106","38,435","29,204","29,980","35,216","40,190","35,759","36,775","28,247","29,349","34,406","26,265","31,833","30,257","26,212","27,078","38,771","37,559","43,494","32,845","24,624","26,422","33,571","27,831","31,320","29,549","26,539","26,294","46,198","36,680","34,575","39,286","23,790","27,410","31,445","28,222","31,584","27,094","26,247","29,522","36,555","34,129","30,961","34,624","25,347","27,149","28,176","28,612","29,141","26,822","26,825","26,516","31,900","34,429","30,222","47,708","26,753","33,159","28,484","29,882","28,651","28,775","28,965","28,231","34,416","29,465","30,173","27,920","30,906","34,194","32,237","35,518","31,224","38,108","37,182","32,916","44,518","34,729","31,953"
480,"35,718","32,237","34,182","37,576","28,643","42,124","45,092","33,188","31,571","49,396","42,224","41,859","38,090","28,869","29,855","37,676","27,059","37,873","38,094","28,990","29,867","34,759","39,624","35,514","36,194","28,063","29,186","34,053","26,163","31,410","30,000","25,941","26,784","38,586","37,227","43,341","32,329","24,475","26,310","33,239","27,675","31,024","29,341","26,339","26,080","45,357","36,175","34,435","38,778","23,700","27,247","31,125","28,071","31,267","26,935","26,196","29,367","36,390","34,002","30,771","34,635","25,135","27,202","28,171","28,461","29,165","26,555","26,765","26,539","31,518","34,092","29,847","47,467","26,492","32,963","28,539","29,716","28,461","28,604","28,604","28,288","34,014","29,296","30,198","27,708","30,775","33,688","31,855","35,267","31,025","37,727","36,886","32,659","44,041","34,361","31,975"
500,"36,261","32,596","34,708","37,924","28,971","42,765","45,237","33,457","31,822","49,776","42,645","41,945","38,471","29,084","29,996","38,271","27,314","38,086","38,608","29,133","30,075","34,965","39,973","36,171","36,525","28,333","29,433","34,218","26,410","31,580","30,147","26,253","26,924","38,998","37,810","43,698","32,488","24,606","26,514","33,357","27,908","31,155","29,529","26,543","26,131","45,435","36,376","35,016","39,380","23,910","27,645","31,376","28,278","31,557","27,169","26,465","29,533","36,898","34,288","31,027","35,492","25,322","27,282","28,467","28,657","29,404","26,720","27,088","26,824","31,739","34,294","30,222","48,049","26,722","33,249","28,659","29,878","28,586","28,839","28,996","28,422","34,253","29,506","30,143","27,886","30,818","33,922","32,276","35,553","31,218","38,037","37,094","32,878","44,257","34,624","32,008"
520,"36,416","32,747","34,859","37,808","29,127","42,776","44,963","33,473","31,833","49,559","42,680","41,871","38,320","29,080","29,978","38,871","27,365","37,953","38,582","29,200","30,086","34,692","39,814","36,365","36,206","28,435","29,498","34,063","26,557","31,569","29,975","26,131","27,008","39,020","37,667","43,814","32,327","24,549","26,508","33,418","27,859","31,245","29,496","26,557","26,251","44,992","36,235","35,073","39,702","23,912","27,727","31,292","28,290","31,598","27,220","26,441","29,445","36,845","34,488","31,069","35,559","25,324","27,286","28,535","28,625","29,412","26,716","27,153","26,773","31,537","34,171","30,180","48,137","26,690","33,265","28,727","29,800","28,716","28,843","28,831","28,384","34,114","29,622","30,492","27,882","30,894","33,976","32,053","35,378","31,133","38,012","37,059","32,824","43,792","34,580","32,322"
540,"36,565","32,633","34,898","37,645","28,937","42,435","44,498","33,265","31,712","49,057","42,618","41,690","38,173","29,161","29,765","38,682","27,245","37,788","38,384","29,188","29,937","34,720","39,537","36,343","36,055","28,298","29,359","33,861","26,365","31,396","29,688","26,147","26,822","38,782","38,239","43,547","32,278","24,371","26,422","33,108","27,627","30,900","29,388","26,473","26,388","44,620","35,994","35,182","39,735","23,896","27,433","31,122","28,106","31,227","27,131","26,416","29,241","36,773","34,398","30,920","35,788","25,135","27,094","28,447","28,541","29,373","26,578","27,063","26,659","31,376","34,057","30,216","47,857","26,694","33,000","28,471","29,588","28,622","28,796","28,814","28,171","33,869","29,437","30,339","27,943","30,631","33,559","31,875","35,178","31,065","37,892","36,722","32,535","43,294","34,543","32,175"
560,"36,669","32,749","35,200","37,435","29,075","42,575","44,498","33,486","31,743","48,620","42,375","41,318","38,078","29,112","29,771","39,443","27,225","37,582","38,667","29,127","29,996","34,357","39,502","36,651","35,808","28,408","29,476","33,792","26,527","31,453","29,929","26,188","26,841","39,053","37,918","43,220","32,080","24,516","26,569","33,235","27,635","31,049","29,290","26,643","26,245","44,296","35,833","35,469","39,741","23,924","27,527","30,965","28,137","31,435","27,353","26,459","29,298","36,800","34,604","30,955","36,012","25,473","27,196","28,561","28,461","29,547","26,633","27,180","26,731","31,329","33,922","30,120","47,680","26,708","33,090","28,735","29,731","28,686","28,861","28,808","28,449","33,894","29,561","30,325","27,884","30,698","33,494","32,076","35,018","31,035","37,669","36,941","32,790","43,263","34,676","32,249"
580,"36,375","32,582","34,741","37,163","28,924","41,833","43,806","33,261","31,547","48,465","42,371","41,098","37,855","28,861","29,569","38,953","27,220","37,533","38,139","29,035","29,912","34,575","39,135","36,469","35,594","28,294","29,225","33,618","26,547","31,302","29,616","26,145","26,753","38,622","38,525","43,355","31,957","24,351","26,514","32,910","27,580","30,771","29,255","26,539","26,304","44,029","35,682","35,261","39,857","23,761","27,506","30,857","27,978","31,224","27,124","26,376","29,108","36,757","34,384","30,749","36,049","25,363","27,080","28,541","28,408","29,455","26,580","27,092","26,684","31,376","33,794","30,186","47,406","26,675","32,892","28,571","29,571","28,612","28,814","28,790","28,331","33,739","29,463","30,125","27,902","30,661","33,573","31,827","35,020","30,971","37,706","36,516","32,539","42,963","34,784","32,202"
