File_Type,GValue
File_Version,1
GP,
MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20201208_133719
MTP,4
Plate-ID,

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
600,"145,529","142,629","142,692","141,200","144,686","141,361","142,945","141,971","137,363","139,120","141,361","142,675","138,639","142,155","112,578","124,159","143,988","136,986","136,220","137,741","137,822","136,814","135,639","139,296","139,237","138,657","136,108","139,461","137,604","135,688","137,031","137,078","134,157","137,151","136,571","138,420","138,147","136,576","140,741","138,124","137,227","137,502","136,782","135,975","134,776","136,057","136,849","125,265","138,114","137,982","141,539","135,851","137,582","136,888","132,488","136,145","135,839","132,022","117,555","137,888","130,029","140,622","141,206","135,135","137,604","136,884","135,175","131,690","134,559","134,531","138,073","138,867","142,861","138,833","138,580","141,639","138,445","140,176","140,106","138,743","139,314","138,024","140,439","140,027","136,729","138,833","138,829","140,271","138,733","140,265","141,663","139,610","122,098","137,971","119,478","144,586"
620,"145,892","142,710","143,498","141,329","144,757","141,565","142,618","141,661","138,292","138,549","141,384","142,708","139,998","141,571","113,339","124,124","143,822","136,784","136,531","137,427","137,798","136,475","135,961","138,978","138,739","138,041","135,914","138,761","137,004","135,382","136,600","136,822","134,243","136,755","136,349","137,898","138,167","135,863","140,451","137,869","136,851","137,004","136,331","135,433","134,529","135,492","136,302","128,490","138,229","136,537","141,898","136,798","137,288","136,990","133,318","135,702","135,263","133,278","117,931","137,461","130,822","140,939","141,249","135,012","137,516","136,422","135,420","131,176","134,196","134,180","137,049","138,747","142,767","139,669","139,696","141,506","138,531","140,522","139,982","139,165","139,224","138,275","139,686","139,843","138,273","139,737","139,661","140,843","139,955","140,131","141,200","140,000","122,171","138,961","119,265","144,647"
640,"145,963","142,949","143,722","141,631","144,176","141,380","142,212","141,606","138,892","137,498","141,175","142,355","140,151","140,588","115,904","124,329","143,324","136,955","137,084","137,076","136,843","136,149","135,867","138,947","138,824","138,029","135,929","138,651","136,492","135,163","136,441","136,192","133,735","136,749","136,245","137,900","137,980","136,073","139,951","137,431","136,404","137,031","136,222","135,431","134,396","135,045","135,951","130,859","138,024","137,210","142,098","137,484","137,202","137,357","133,706","135,688","134,837","134,025","118,788","137,549","131,518","140,810","141,473","135,296","136,904","136,398","135,182","130,557","134,141","134,061","136,555","138,871","142,322","140,367","140,110","141,894","138,361","140,306","139,576","139,312","138,486","137,963","139,463","139,622","139,794","140,514","140,459","141,720","140,547","140,345","141,000","139,837","122,516","139,792","119,688","144,678"
660,"145,747","143,259","143,510","141,563","144,173","141,194","141,616","141,071","139,729","136,616","141,004","141,200","140,124","139,714","121,304","124,237","142,300","136,553","137,565","136,588","136,616","135,971","135,427","138,504","138,678","137,904","135,702","138,375","136,222","134,798","136,153","135,937","133,310","136,169","135,908","137,861","137,929","136,092","139,882","137,092","135,859","136,778","136,071","134,767","134,053","134,814","135,739","133,065","137,751","138,029","142,225","138,108","136,745","138,016","133,422","135,049","134,016","134,173","118,525","137,300","132,118","140,702","141,716","134,873","137,157","136,231","134,551","130,755","134,139","133,659","135,792","138,667","141,827","140,825","140,737","141,671","138,265","139,814","139,094","139,276","138,014","138,188","138,753","138,994","140,975","140,796","141,214","141,847","140,847","140,420","140,467","139,651","122,147","139,992","119,600","144,606"
680,"145,337","142,400","143,808","141,100","143,547","140,524","141,237","140,431","139,890","136,210","140,598","140,255","139,718","139,390","127,539","124,384","141,510","136,600","137,678","136,275","136,157","135,524","135,022","138,098","138,278","137,980","135,408","138,014","135,771","134,549","135,796","135,429","133,282","135,533","135,429","137,755","138,094","136,010","139,300","136,567","135,635","136,198","135,696","134,596","133,573","134,627","135,561","136,192","137,271","138,465","141,886","138,225","136,137","137,808","132,802","134,592","134,080","134,582","118,678","137,033","132,833","140,435","141,422","134,978","136,824","135,594","134,363","130,618","133,661","133,337","135,078","138,020","141,276","141,135","140,869","141,671","137,396","139,151","138,906","139,129","137,512","137,535","138,245","138,255","141,627","141,247","141,700","141,941","141,067","140,273","140,039","139,120","122,388","140,265","119,869","143,927"
700,"144,333","141,586","143,080","140,478","143,010","140,004","141,061","139,876","139,863","135,429","140,245","139,533","139,676","138,733","130,178","124,324","140,980","135,988","138,235","135,692","135,894","135,359","134,786","137,745","137,514","137,686","135,057","137,673","135,475","133,947","135,502","135,088","133,267","135,312","135,316","137,198","137,929","135,724","138,888","136,175","135,284","135,798","134,916","134,222","133,190","133,961","135,090","138,331","136,531","139,163","140,978","138,622","135,841","137,547","132,737","133,961","133,363","134,969","119,094","136,820","133,592","140,180","140,957","134,576","136,282","135,075","133,818","130,694","133,131","132,731","134,635","137,610","140,553","141,290","141,022","141,275","137,033","138,927","138,631","138,516","137,196","136,761","137,900","138,249","142,349","141,251","142,090","141,953","141,120","140,122","139,563","138,618","122,188","140,067","119,902","143,725"
720,"142,061","138,604","141,255","138,282","140,820","137,480","139,520","137,898","137,490","134,204","138,241","137,157","138,137","136,637","130,549","123,276","138,631","134,090","136,569","134,071","134,016","133,665","133,259","135,565","135,971","136,029","132,975","135,831","133,890","132,182","133,539","133,239","131,902","133,808","133,629","135,357","135,888","134,273","137,065","134,325","133,476","134,106","133,494","132,380","131,237","132,327","133,225","136,612","134,780","138,225","138,782","137,541","134,025","135,935","131,576","132,243","131,614","134,135","118,994","134,896","132,935","138,465","139,159","132,841","134,490","133,118","132,037","128,261","131,365","130,955","132,394","136,190","138,716","139,220","139,369","139,445","134,006","137,251","136,665","136,943","135,576","135,220","136,224","136,141","141,475","139,733","140,688","140,433","140,176","138,037","137,898","136,820","120,992","138,535","118,773","141,655"
"740,25","142,606","139,245","142,851","139,084","141,294","138,461","140,069","138,890","138,035","135,080","139,284","138,163","139,667","138,033","132,131","124,257","139,567","134,786","136,900","134,927","134,904","134,331","134,133","136,586","137,055","136,967","134,035","136,653","134,837","133,161","134,533","134,522","132,988","134,598","134,516","136,294","136,969","135,129","137,655","135,375","134,594","134,786","134,327","133,484","132,249","132,947","134,100","138,259","136,088","139,712","139,318","138,825","134,976","136,696","132,425","133,233","132,404","135,008","120,984","135,712","134,608","139,286","140,045","133,725","135,463","133,884","133,188","129,500","131,986","131,722","133,482","136,818","139,580","140,484","140,184","140,257","134,990","137,761","137,759","137,843","136,265","135,659","136,802","136,843","142,996","140,778","141,724","141,537","141,002","138,814","138,965","137,484","122,110","139,167","119,706","142,680"
760,"142,035","138,408","142,504","138,559","140,876","137,880","139,733","138,402","137,012","134,792","138,894","137,724","139,190","137,484","132,425","124,324","139,376","134,392","136,273","134,192","134,120","134,043","133,916","136,408","136,575","136,686","133,675","136,616","134,780","132,739","134,010","134,296","132,469","134,437","134,047","135,582","136,498","134,586","137,484","134,984","134,341","134,514","134,169","132,873","131,829","132,651","133,576","138,327","135,582","139,769","138,829","138,647","134,620","136,275","132,245","132,798","132,161","134,545","121,075","135,639","135,218","138,294","139,978","133,465","134,861","133,273","132,922","130,688","131,553","131,369","132,949","136,482","139,173","139,816","139,651","139,700","135,118","137,637","137,537","137,425","136,253","135,414","136,475","136,618","142,825","140,173","141,392","141,082","140,839","138,641","138,778","136,906","121,735","138,518","119,763","142,688"
780,"140,216","136,429","140,806","137,202","139,425","135,971","138,086","137,231","135,337","133,241","136,878","136,290","137,465","135,643","131,776","123,290","137,592","132,606","134,169","132,600","132,339","132,506","132,655","134,445","134,771","135,084","131,975","134,524","133,265","131,010","132,320","132,775","130,782","132,965","132,780","134,106","134,755","133,131","135,894","133,329","132,710","132,894","132,255","131,627","130,504","130,937","132,016","136,616","134,331","138,502","137,263","136,147","132,886","135,269","130,892","131,249","130,286","132,535","121,937","134,198","134,178","136,412","138,496","130,843","133,451","131,620","131,447","130,145","130,178","129,759","131,186","134,300","137,404","138,420","138,102","138,598","134,357","136,002","136,090","135,778","134,692","134,151","135,271","135,173","141,327","138,443","139,814","139,449","139,335","136,767","137,143","135,302","120,480","136,875","119,104","140,745"
800,"141,312","137,190","141,594","138,112","140,071","136,698","138,645","138,104","135,859","134,078","138,157","136,980","138,604","136,439","132,937","124,437","138,657","133,782","134,873","133,604","133,373","133,312","133,931","135,506","136,176","136,035","133,059","135,482","134,349","132,165","133,175","133,727","131,769","133,314","133,586","135,004","135,878","134,137","136,861","134,043","134,088","133,763","133,488","132,286","131,478","131,625","132,620","137,490","135,512","139,716","137,704","136,520","133,655","136,045","131,441","132,314","131,202","133,027","126,239","135,196","135,704","137,100","139,335","133,092","134,173","132,522","132,167","132,102","130,998","130,596","131,859","135,176","138,398","139,147","138,710","139,500","136,139","136,818","137,184","136,678","135,796","134,718","136,002","136,104","142,110","139,180","140,692","140,375","139,888","137,549","138,373","136,024","121,673","137,431","119,835","142,088"
820,"140,673","136,469","141,214","137,796","139,402","136,202","138,175","137,741","135,671","133,669","137,880","136,447","137,929","135,961","133,025","124,180","138,196","133,027","134,043","133,035","132,984","133,078","133,578","135,135","135,937","135,929","132,708","134,700","134,337","131,749","132,798","133,855","131,390","132,925","133,253","134,653","135,320","133,671","136,386","134,004","133,941","133,318","133,000","131,931","131,347","131,392","132,333","137,006","134,922","139,149","137,580","135,429","133,043","135,480","130,902","132,122","130,873","131,635","127,812","134,978","136,304","136,494","139,151","133,857","133,565","132,055","132,278","132,441","130,661","130,498","131,596","134,492","137,843","138,676","138,476","138,790","136,445","136,598","136,775","136,102","135,198","134,531","135,684","135,910","141,390","138,490","140,327","139,708","139,718","137,094","137,818","135,794","121,618","136,792","119,953","141,494"
840,"139,937","136,269","140,565","137,314","139,035","135,929","137,841","137,686","135,420","133,302","137,584","136,396","137,812","135,606","132,833","124,112","138,000","132,965","133,814","133,041","132,631","133,151","133,706","135,125","136,041","135,722","132,610","134,747","134,353","131,635","132,398","133,706","131,324","133,051","133,188","134,592","135,449","132,437","136,559","133,884","133,982","133,049","133,082","131,955","131,382","131,361","132,527","136,492","135,384","138,982","137,047","135,204","133,239","134,861","130,427","131,961","130,963","131,171","128,043","134,792","136,606","135,959","138,994","134,784","133,596","131,820","132,206","132,657","130,618","130,143","131,296","133,878","137,698","138,553","138,051","138,349","137,065","136,461","136,676","136,073","135,076","134,429","135,404","135,841","141,010","138,310","139,800","139,608","139,659","136,739","137,725","135,586","121,325","136,710","119,508","141,490"
860,"139,247","135,604","140,214","136,953","138,506","135,890","137,071","137,418","134,961","132,747","137,243","135,939","137,343","135,106","132,343","123,931","137,506","132,473","133,412","132,682","132,204","133,016","133,953","134,900","136,057","135,608","132,612","134,169","134,194","131,580","132,359","133,641","131,073","132,629","133,163","134,633","135,016","132,880","136,222","133,678","133,869","132,861","132,976","132,022","131,255","131,084","132,314","136,092","135,235","138,380","136,988","134,590","133,414","134,271","129,820","131,818","130,612","130,669","127,645","134,722","136,555","135,657","138,671","135,576","133,157","131,578","132,055","131,941","130,347","130,208","130,825","133,543","136,996","137,933","137,837","137,702","137,369","136,288","136,245","135,618","134,684","134,045","135,378","135,606","140,382","137,875","139,545","139,306","139,333","136,741","137,712","135,082","121,273","136,259","119,406","141,029"
880,"138,629","135,071","139,349","136,625","137,831","135,416","136,524","137,388","134,747","132,253","136,980","135,773","137,139","134,696","131,894","123,876","137,198","132,500","133,035","132,529","131,922","132,620","133,659","135,037","135,902","135,757","132,357","134,122","134,110","131,357","132,453","133,563","131,145","132,418","133,176","134,688","135,361","133,784","136,210","133,839","133,857","132,902","133,071","132,004","131,255","130,841","132,249","135,918","135,127","138,084","136,765","134,308","133,045","133,582","129,506","131,800","130,747","130,175","127,592","134,725","137,029","135,333","138,567","136,349","133,124","131,341","132,243","131,684","130,343","129,976","130,537","132,751","136,771","138,037","137,531","137,310","137,884","135,969","136,218","135,651","134,639","133,839","135,116","135,208","139,584","137,504","139,024","139,290","139,406","136,353","137,373","134,718","121,290","136,096","119,345","140,957"
900,"138,116","134,622","138,902","135,937","137,196","135,027","135,812","137,039","134,414","131,843","136,875","135,376","137,104","134,373","131,680","123,845","136,939","132,469","132,710","132,547","131,861","132,627","133,561","134,967","135,763","135,600","132,276","133,978","134,106","131,414","132,439","133,490","131,102","132,582","133,029","134,643","135,049","134,600","136,208","133,520","133,847","132,565","132,814","131,598","131,000","130,894","132,224","135,680","134,971","136,916","136,251","133,584","133,145","133,049","129,275","131,512","130,557","129,763","126,802","134,441","136,673","134,757","138,624","136,780","133,088","131,057","132,027","131,171","130,078","129,698","130,312","131,747","136,620","137,667","137,431","136,514","137,792","135,737","135,971","135,143","134,402","133,639","134,898","134,882","139,429","137,394","138,790","139,163","139,149","136,133","137,124","134,645","120,916","135,737","119,018","140,551"
920,"137,369","133,727","138,629","135,514","136,676","134,737","135,553","136,724","134,122","131,865","136,765","134,990","136,551","134,243","130,759","123,692","136,737","132,392","132,625","132,555","131,612","132,722","133,439","134,920","135,912","135,504","132,327","133,945","134,318","131,402","132,224","133,645","131,214","132,249","132,990","134,488","133,680","135,386","136,110","133,404","133,720","132,859","132,782","131,412","131,104","130,724","132,180","135,508","134,827","136,463","135,869","133,271","132,957","132,161","128,788","131,527","130,500","129,435","125,822","134,588","136,276","134,459","138,524","137,127","133,135","130,700","131,914","130,602","130,039","130,082","129,882","131,288","136,243","137,237","136,898","135,945","137,939","135,390","135,555","135,129","134,075","133,604","134,208","134,729","139,302","137,333","138,655","138,741","139,065","135,771","136,761","134,316","121,363","135,469","119,039","140,155"
940,"136,920","133,498","138,253","135,069","136,267","134,575","135,220","136,341","133,724","131,053","136,380","134,727","136,553","133,939","130,735","123,790","136,380","132,392","132,216","132,329","131,773","132,490","133,304","134,812","135,610","135,300","132,037","133,924","133,975","131,178","132,322","133,588","131,055","132,343","133,024","134,520","134,865","136,280","136,055","133,406","133,392","132,716","132,506","131,488","131,106","130,792","132,049","135,286","134,588","135,876","135,429","132,806","132,771","131,214","129,045","131,467","130,476","129,022","125,439","134,453","135,975","134,043","138,357","136,459","132,920","130,739","131,767","130,108","129,849","129,780","129,508","130,988","135,735","136,618","137,063","135,476","138,141","135,051","135,149","135,029","133,829","133,188","133,718","134,233","138,665","136,753","138,592","138,692","138,575","135,692","136,729","134,194","121,425","135,110","119,139","140,114"
960,"136,284","132,790","137,837","134,608","135,757","134,394","134,637","136,220","133,508","130,669","136,020","134,090","136,378","133,369","131,055","123,535","135,845","131,941","131,827","132,459","131,353","132,471","133,176","134,929","135,296","135,169","131,627","133,629","133,845","131,188","132,004","133,057","130,708","132,341","132,747","134,404","136,271","137,035","136,063","133,241","133,467","132,498","132,382","131,378","130,892","130,645","131,867","135,078","134,284","135,339","134,876","132,476","132,741","130,580","128,653","131,143","130,273","128,292","124,955","134,100","135,237","133,610","138,235","135,865","132,796","130,647","131,822","129,406","129,680","130,045","129,406","130,624","135,478","135,900","136,514","134,824","137,724","134,798","134,502","134,778","133,849","132,922","133,006","133,745","138,206","136,771","138,310","138,304","138,469","135,394","136,173","134,031","121,588","135,080","118,976","139,612"
980,"135,759","132,341","137,569","134,080","135,678","133,961","134,280","136,127","132,802","130,531","135,680","133,900","136,339","133,069","132,439","123,825","135,598","132,084","131,529","132,504","131,357","132,355","133,304","134,731","135,188","135,088","131,137","133,492","133,763","131,180","132,049","133,229","130,980","132,124","132,908","134,451","137,390","137,616","135,786","132,222","133,271","132,467","132,345","131,184","130,539","130,733","131,704","134,994","134,314","134,731","134,435","131,955","132,600","130,153","128,388","131,165","130,396","128,069","124,871","134,259","134,769","133,500","138,155","135,045","132,947","130,633","131,059","129,092","129,533","129,733","129,504","130,331","135,494","135,573","136,500","134,271","137,222","134,647","133,922","134,500","133,531","132,837","132,516","133,686","137,337","136,229","138,188","138,263","138,320","135,147","136,363","133,953","121,416","134,898","118,890","139,333"
1000,"135,104","131,957","137,480","133,982","135,186","133,451","134,041","135,655","132,582","130,529","135,533","133,778","136,212","133,053","132,876","123,731","135,594","131,888","131,306","132,233","131,276","132,286","133,055","134,606","135,194","135,114","131,696","133,700","133,684","131,086","131,927","132,990","130,775","132,037","132,914","134,592","138,247","138,112","135,878","133,010","133,147","132,331","132,443","131,237","130,569","130,471","131,522","135,051","134,302","134,355","134,371","131,733","132,686","129,518","128,265","131,031","130,053","127,780","125,031","134,333","133,878","133,214","137,912","134,790","132,557","130,547","130,790","128,529","129,175","129,622","128,549","130,357","134,859","134,900","136,318","133,943","136,547","134,265","133,345","134,302","133,280","132,963","131,731","133,402","136,610","135,453","137,710","137,751","138,165","134,657","135,971","133,545","121,475","134,490","119,233","138,935"
"1020,25","134,898","131,716","136,816","133,924","135,022","133,276","133,463","135,522","132,351","130,347","135,316","133,498","136,084","132,847","132,041","123,676","135,461","131,624","131,098","132,227","131,341","132,031","133,014","134,508","134,792","134,633","132,757","133,533","133,598","130,916","131,824","132,922","130,625","131,882","132,655","134,290","139,175","137,855","135,584","134,184","133,082","132,347","131,857","131,175","130,288","130,325","131,386","135,131","134,014","133,796","133,986","131,565","132,408","129,002","127,976","130,875","129,849","127,631","125,224","134,145","133,888","133,076","137,788","134,292","132,457","130,355","131,818","128,498","129,129","129,575","128,749","129,904","134,049","134,480","135,933","133,684","135,990","134,124","132,643","134,043","133,125","132,651","131,508","133,245","136,006","134,873","137,069","137,647","138,024","134,700","135,847","133,327","121,686","134,286","119,143","138,904"
1040,"133,037","130,390","135,182","132,441","133,420","131,678","131,833","134,141","130,888","129,229","133,753","132,104","134,824","131,388","129,588","122,510","134,167","130,227","129,669","131,063","129,863","130,778","131,755","133,214","133,306","133,076","132,778","132,161","132,363","129,878","130,522","131,588","129,376","130,549","131,731","133,153","138,388","135,765","134,337","134,376","131,686","131,078","130,463","129,751","129,280","129,282","130,212","133,569","132,569","132,261","132,418","130,443","131,269","127,533","126,969","129,614","128,433","126,022","124,229","132,567","132,406","131,290","136,176","132,575","131,106","129,094","131,855","127,310","127,851","128,206","127,200","128,388","132,865","132,790","134,098","132,435","134,024","132,688","131,108","132,212","131,841","131,029","130,216","132,139","134,037","132,880","135,382","136,300","136,349","133,165","134,280","132,012","120,669","133,171","118,253","137,276"
"1060,25","134,329","131,361","136,104","133,537","134,310","132,616","133,010","134,980","131,853","130,200","134,335","133,204","135,935","132,245","130,833","123,622","135,200","131,304","130,429","132,061","131,033","131,792","133,018","134,178","134,408","134,208","134,784","133,243","133,312","130,686","131,680","132,696","130,373","131,504","132,443","133,843","140,247","136,284","135,216","136,875","132,771","132,043","131,578","130,812","129,986","130,084","131,178","134,835","133,771","132,853","133,349","131,380","132,290","128,467","127,545","130,484","129,220","126,806","125,467","134,165","133,424","132,361","137,649","133,551","132,227","130,073","134,376","128,139","128,771","129,594","128,133","129,569","133,382","133,522","134,365","133,041","134,327","133,582","132,071","132,843","132,645","131,378","130,606","133,000","134,380","133,286","135,878","137,118","137,310","134,357","135,400","133,167","121,547","133,822","119,214","138,500"
1080,"134,129","131,284","136,155","133,327","134,173","132,188","132,267","134,969","131,643","130,082","134,059","133,178","135,808","132,153","131,086","123,957","134,896","131,367","130,412","132,194","130,553","131,545","133,000","133,892","134,253","134,196","135,573","133,192","133,235","130,657","131,439","132,669","130,520","131,486","132,586","134,084","139,786","135,469","135,131","137,780","132,665","132,094","131,473","130,784","130,094","130,053","131,063","134,688","133,708","133,100","133,173","131,414","132,202","128,159","127,567","130,269","129,251","126,780","125,733","133,898","133,110","132,451","137,322","133,231","132,335","130,047","135,104","127,808","129,024","129,516","128,004","129,225","133,020","133,124","133,843","133,135","134,122","133,200","131,590","132,431","132,639","131,171","130,490","132,473","133,980","133,071","135,059","136,851","137,259","134,155","135,427","132,878","121,837","133,559","119,345","138,002"
1100,"133,761","131,006","135,837","133,167","134,096","132,110","132,604","134,727","131,512","130,108","133,459","133,090","135,775","131,614","131,473","123,680","134,984","131,210","130,214","131,982","130,578","131,498","132,998","133,851","134,369","134,125","135,959","132,947","133,243","130,682","131,551","132,524","130,206","131,310","132,449","133,906","139,190","135,098","135,269","138,302","132,592","131,822","131,365","130,714","130,035","129,967","130,933","134,702","133,649","132,929","133,082","131,345","132,098","128,098","127,292","130,253","129,247","126,822","125,743","133,945","132,990","132,347","137,318","133,261","132,069","130,080","135,816","127,814","128,849","129,365","127,788","129,004","132,812","132,602","133,225","132,698","133,590","132,676","131,392","131,857","132,443","130,778","130,082","131,778","133,151","132,684","134,796","136,763","137,253","133,810","135,022","132,590","121,855","133,629","119,539","137,380"
1120,"133,857","130,608","135,494","132,945","133,914","132,176","132,200","134,812","131,216","129,869","133,235","132,912","135,594","131,539","131,055","123,575","134,435","130,935","130,141","131,986","130,561","131,267","132,678","133,878","134,098","133,796","136,233","132,724","132,904","130,429","131,229","132,400","130,337","131,188","132,365","133,618","138,602","134,357","134,873","138,735","132,443","131,996","131,186","130,463","129,884","129,902","130,780","134,286","133,539","132,486","132,884","131,378","131,920","127,729","127,139","130,086","129,124","126,735","125,918","133,641","132,780","132,137","137,114","133,208","131,965","129,759","136,306","127,384","128,871","129,133","127,892","128,769","132,314","132,422","132,833","132,388","133,494","131,992","131,018","131,345","132,300","130,345","129,780","131,086","133,045","132,329","134,188","136,369","136,873","133,284","134,729","132,396","121,545","133,355","119,845","137,055"
"1140,25","132,022","129,698","134,151","131,559","132,169","130,833","130,790","133,524","130,096","128,788","131,414","131,204","134,149","130,225","129,890","122,855","133,386","129,422","128,855","130,367","128,937","129,894","131,375","132,155","132,255","132,469","134,716","131,447","131,939","129,200","129,716","130,884","128,949","129,763","130,953","132,425","136,906","132,712","133,445","137,337","131,092","130,392","129,651","129,502","128,663","128,698","129,253","132,951","132,137","131,098","131,384","130,045","130,690","126,320","125,814","128,902","127,831","125,555","124,935","132,504","131,261","130,873","135,639","131,820","130,678","128,763","134,896","126,143","127,665","128,033","126,490","127,580","130,978","131,178","130,963","131,047","131,924","130,067","129,643","129,800","130,953","129,235","128,588","129,329","131,563","130,580","132,688","135,063","135,645","131,892","132,955","131,071","121,275","131,943","119,153","134,759"
1160,"133,176","130,422","135,425","132,516","133,371","131,957","131,698","134,665","131,014","129,567","132,416","132,496","135,241","131,392","130,461","123,945","134,435","130,620","129,984","131,804","130,171","130,882","132,494","133,657","133,518","133,520","136,090","132,331","132,812","130,235","131,163","132,192","130,006","131,018","131,867","133,473","137,590","133,494","134,178","138,149","132,116","131,451","130,816","130,441","129,839","129,745","130,380","134,308","133,224","132,071","132,402","131,218","131,586","127,082","126,722","129,849","128,963","126,375","126,386","133,865","132,398","132,224","136,808","132,702","131,496","129,933","135,504","127,092","128,418","128,718","127,596","128,500","132,178","131,967","131,894","131,690","132,994","131,180","130,522","130,782","131,965","129,729","129,706","129,945","132,329","131,682","133,159","136,339","136,551","133,176","133,943","132,427","122,071","133,441","120,180","135,757"
1180,"132,878","130,376","134,945","132,459","133,300","131,580","131,573","134,271","130,657","129,547","132,229","132,457","135,388","131,449","129,843","124,269","134,202","130,237","129,655","131,576","129,967","130,808","132,341","133,288","133,743","133,325","135,592","132,110","133,043","129,941","131,057","132,108","129,659","130,541","131,937","133,265","136,684","133,265","133,978","137,773","131,947","131,245","130,655","130,378","129,527","129,292","130,390","134,155","132,927","131,892","132,322","131,173","131,420","127,094","126,573","129,684","128,627","126,084","125,686","133,571","132,429","131,969","136,798","132,606","131,324","129,461","135,143","126,996","128,490","128,767","127,198","128,229","131,841","132,067","131,469","131,694","133,145","130,529","130,469","130,184","132,194","129,694","129,312","129,884","132,149","131,255","132,896","136,284","136,424","133,233","133,363","132,208","122,194","133,073","120,157","135,345"
1200,"132,631","130,031","134,953","132,267","133,133","131,582","131,227","134,222","130,649","129,433","131,961","132,257","135,100","130,971","129,655","124,324","134,292","130,182","129,637","131,347","129,929","130,727","132,465","133,159","134,376","133,227","135,361","132,169","132,578","129,882","130,775","132,086","129,665","130,604","131,825","133,602","136,118","133,065","134,561","137,473","131,757","131,247","130,318","129,904","129,506","129,237","130,202","133,967","132,949","131,659","131,822","131,235","131,547","126,800","126,845","129,702","128,686","126,041","126,367","133,314","132,404","132,082","136,824","132,161","131,414","129,461","134,843","126,433","128,445","128,696","127,184","128,053","131,606","131,827","131,276","131,273","132,720","130,465","130,104","130,192","131,592","129,851","129,227","129,386","131,902","131,065","132,414","135,735","136,325","133,127","133,088","131,841","122,210","132,294","119,769","134,980"
1220,"132,367","129,775","134,467","132,080","133,012","131,365","131,192","134,110","130,171","129,233","131,804","132,080","134,788","130,967","129,092","124,333","134,171","130,792","129,284","131,371","129,463","130,496","132,125","132,994","135,886","133,249","134,684","132,059","132,616","129,894","130,663","131,941","129,443","130,537","131,482","133,135","135,529","132,896","135,498","137,141","131,525","131,149","130,435","129,855","129,184","129,204","130,073","133,624","132,794","131,392","131,641","131,388","131,255","126,212","126,986","129,278","128,616","125,729","127,559","133,098","132,235","132,120","136,449","131,735","131,131","129,202","134,588","126,318","128,273","128,631","127,269","127,737","131,292","131,424","130,686","131,180","132,551","129,920","129,835","129,731","132,000","129,220","128,829","128,902","131,867","131,308","132,006","135,184","136,049","132,896","132,594","131,394","122,476","131,953","120,400","134,575"
"1240,25","131,959","129,498","134,325","131,786","132,465","131,378","130,788","133,929","129,949","129,063","131,643","132,114","134,439","130,853","128,965","124,414","134,255","131,702","129,324","131,398","129,518","130,445","132,184","132,835","137,247","132,933","134,508","131,829","132,359","129,802","130,561","131,771","129,425","130,273","131,365","133,080","135,061","132,541","136,410","136,490","131,792","131,029","130,267","129,861","129,108","129,127","129,475","133,345","132,706","131,090","131,404","131,261","131,016","126,061","127,245","129,235","128,253","125,516","127,363","134,214","132,412","132,112","136,300","131,418","131,153","129,116","133,782","126,078","128,498","128,700","126,882","127,602","131,110","131,108","130,794","130,957","132,210","129,825","129,465","129,561","131,543","129,239","128,757","128,578","131,512","130,839","131,753","135,131","136,120","132,488","132,333","130,933","122,492","131,647","120,265","134,276"
1260,"131,992","129,322","134,267","131,973","132,555","131,135","130,773","133,776","129,957","129,122","131,378","131,998","134,455","130,976","128,375","124,655","134,227","132,496","129,386","131,245","129,341","130,341","132,092","132,714","138,325","133,076","133,925","131,688","132,418","129,653","130,329","131,812","129,157","130,090","131,324","132,945","134,694","132,300","137,127","135,831","131,531","130,782","130,175","129,580","128,731","128,882","129,565","133,094","132,741","130,714","131,339","131,165","131,071","126,014","127,563","129,216","128,298","125,206","127,349","135,224","132,088","132,110","136,108","131,396","131,122","128,878","133,249","125,933","128,255","128,339","126,890","127,620","130,606","130,833","130,475","130,437","132,006","129,598","129,400","129,333","131,204","129,106","128,590","128,496","131,218","130,796","131,271","134,584","135,773","132,394","132,298","130,708","122,549","131,280","120,476","134,112"
"1280,25","131,692","129,057","134,159","131,565","132,308","131,024","130,610","133,386","129,875","129,198","131,133","131,322","134,280","130,694","127,825","124,888","134,080","133,206","129,349","131,175","129,145","130,033","132,171","132,284","139,245","132,816","133,049","131,696","131,875","129,392","130,216","131,461","129,086","129,947","131,092","132,845","134,151","132,084","138,114","135,200","131,237","130,873","129,904","129,890","128,827","128,910","129,327","133,200","132,700","130,622","131,033","130,961","130,824","125,949","128,445","128,924","128,006","124,984","127,086","136,492","132,231","131,859","135,876","131,055","130,880","128,804","132,673","125,986","128,169","128,486","126,775","127,408","130,231","130,525","130,055","130,473","131,784","129,324","128,953","128,990","130,622","128,684","128,325","128,065","131,149","130,459","130,990","133,959","135,222","131,288","131,824","130,284","122,553","130,824","120,114","133,712"
