File_Type,GValue
File_Version,1
GP,

MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20201208_133719
MTP,1
Plate-ID,

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
1300,"135,841","134,259","131,792","137,269","134,535","132,749","133,465","133,920","132,996","132,863","131,667","134,302","132,161","130,865","130,953","132,367","132,841","131,259","135,110","130,827","128,859","129,371","129,314","132,165","130,667","132,592","132,708","131,457","127,931","129,229","129,363","130,549","125,812","126,655","127,975","134,016","132,606","132,376","129,925","131,506","128,755","135,404","127,520","128,478","126,267","127,567","125,575","128,455","130,806","132,586","130,553","128,931","130,173","130,325","127,878","126,922","129,171","128,351","127,308","131,235","129,216","136,657","129,202","129,196","131,188","129,376","130,057","128,647","127,747","129,225","125,851","129,516","132,078","131,645","131,353","131,376","128,269","128,112","128,704","132,090","127,575","130,592","128,831","130,080","132,322","128,876","129,567","129,614","129,725","128,178","129,904","130,512","129,769","129,353","129,410","133,218"
1320,"135,986","134,365","131,445","137,188","134,414","132,802","133,337","133,951","132,839","132,920","131,314","134,069","132,012","130,514","130,904","132,157","132,700","131,008","134,622","130,880","128,712","129,331","129,327","131,790","130,684","132,365","132,629","130,965","127,790","129,102","129,255","130,378","125,747","126,459","127,896","133,694","132,461","132,082","129,539","131,337","128,667","135,400","127,655","128,514","126,312","127,494","125,633","128,300","130,627","132,327","130,261","128,808","130,143","130,061","127,771","126,912","128,869","128,425","128,998","131,133","128,986","136,265","128,955","129,202","131,188","129,304","129,869","128,561","127,894","129,139","125,565","129,365","132,073","131,406","131,059","131,084","128,300","127,820","128,386","131,757","127,635","130,351","128,647","129,827","131,963","128,765","129,586","129,373","129,818","128,000","129,718","130,435","129,676","129,104","129,280","133,065"
1340,"135,796","134,247","131,571","137,316","134,392","132,825","133,378","133,933","132,710","132,988","131,612","134,212","131,935","130,551","131,014","132,073","132,355","130,963","134,122","130,975","128,643","129,186","129,282","131,480","130,690","132,078","132,824","131,261","127,761","129,127","128,990","130,525","125,910","126,306","127,859","133,492","132,553","132,314","129,582","131,500","128,424","135,555","127,337","128,418","126,029","127,012","125,435","128,149","130,357","132,349","129,859","128,590","130,075","130,155","127,584","126,614","128,961","128,478","130,198","130,945","128,986","136,188","128,818","128,933","131,165","129,273","129,908","128,486","127,682","128,939","125,284","129,261","131,857","131,402","131,253","131,118","128,404","127,586","128,239","131,812","127,314","129,951","128,357","129,655","132,014","128,788","129,504","129,492","129,755","127,959","129,761","130,494","129,714","129,396","129,106","132,841"
1360,"135,669","133,878","131,518","137,441","134,243","132,396","133,173","133,549","132,869","132,914","131,306","134,151","131,592","130,490","130,608","132,110","132,471","130,904","133,504","130,712","128,935","129,110","129,100","131,102","130,475","131,769","132,425","131,047","127,584","128,916","128,996","130,037","125,551","125,853","127,643","132,798","132,212","132,061","129,755","131,390","128,575","135,678","127,459","128,002","125,682","126,973","125,473","127,929","130,508","131,927","129,716","128,418","129,882","130,094","127,475","126,516","128,700","128,208","131,796","130,759","128,953","136,094","128,743","128,669","131,220","129,027","129,563","128,037","127,582","128,969","124,973","129,076","131,400","131,090","130,669","130,749","128,267","126,920","127,859","130,996","126,996","129,951","128,153","129,424","132,088","128,714","129,308","129,273","129,512","127,998","129,690","130,167","129,537","129,247","129,186","132,818"
1380,"135,743","133,912","131,210","137,098","134,106","132,475","133,229","133,722","132,802","132,712","131,267","133,831","131,796","130,169","130,518","131,718","132,216","130,963","133,202","130,516","128,616","128,753","128,875","130,722","130,431","131,312","132,453","130,929","127,739","128,855","128,761","130,010","125,796","125,608","127,453","132,659","132,208","132,018","129,186","130,949","128,114","135,822","127,243","128,086","125,745","127,096","125,088","127,902","130,216","131,527","129,369","128,257","129,637","129,876","127,312","126,476","128,853","128,051","131,673","130,618","128,625","135,876","128,653","128,514","131,004","128,882","129,492","128,173","127,539","128,629","124,888","129,143","131,337","130,998","130,549","130,757","127,937","126,804","127,665","130,718","126,698","129,504","128,006","129,229","131,967","128,392","129,175","129,320","129,359","127,737","129,475","130,098","129,710","129,082","128,563","132,592"
"1400,25","135,551","133,859","131,204","137,118","134,018","132,400","132,851","133,680","132,743","132,855","131,198","133,969","131,341","130,067","130,443","131,882","132,082","130,645","132,637","130,235","128,359","128,853","129,027","130,573","130,531","131,112","132,125","130,963","127,649","128,516","128,708","129,773","125,590","125,359","127,259","132,406","132,067","131,806","129,108","130,996","128,016","135,992","126,918","127,643","125,473","126,453","125,002","127,647","130,149","131,614","129,406","128,135","129,737","129,692","127,098","126,073","128,694","127,845","131,747","130,469","128,622","135,920","128,612","128,408","130,724","128,841","129,688","128,122","127,206","128,810","124,780","128,853","131,188","130,782","130,535","130,300","127,873","126,508","127,327","130,606","126,463","129,608","127,604","129,247","131,837","128,675","129,182","129,178","129,373","127,735","129,347","130,245","129,412","128,994","128,914","132,357"
1420,"135,463","133,847","131,075","136,912","133,839","132,059","132,822","133,704","132,549","132,873","131,075","133,871","131,410","129,890","130,316","131,516","131,894","130,376","132,082","130,167","128,308","128,582","128,745","130,437","130,312","131,016","131,990","131,049","127,516","128,318","128,612","129,698","125,341","124,745","127,312","131,996","131,933","131,635","129,073","130,700","127,980","135,888","126,733","127,671","125,437","126,253","124,969","127,512","130,106","131,245","128,990","127,939","129,516","129,549","127,169","126,129","128,337","127,890","131,633","130,569","128,582","135,712","128,476","128,057","130,610","128,853","129,431","127,498","127,275","128,400","124,204","128,720","130,720","130,635","130,300","130,124","127,943","126,176","127,092","130,269","126,098","129,280","127,047","128,827","131,453","128,404","128,890","129,045","129,078","127,641","129,322","129,629","129,249","128,757","128,757","131,790"
"1440,25","135,400","133,765","131,049","137,022","133,914","132,145","133,112","133,300","132,655","132,814","131,108","133,657","131,027","129,808","130,206","131,439","131,945","130,412","131,906","130,159","128,357","128,602","128,737","130,345","130,261","130,708","132,120","130,835","127,408","128,037","128,545","129,622","125,312","124,627","127,282","131,875","131,839","131,865","129,053","130,833","127,863","135,604","126,714","127,733","125,427","126,196","124,908","127,582","130,022","131,502","129,029","128,125","129,502","129,535","127,149","126,000","128,569","127,502","131,435","130,437","128,361","135,708","128,298","128,041","130,520","128,657","129,384","127,447","127,137","128,490","124,141","128,780","130,778","130,629","130,096","129,978","127,771","125,669","126,729","129,961","126,206","129,282","127,398","129,337","131,457","128,414","128,976","129,033","129,084","127,778","129,237","130,082","129,276","128,810","128,553","132,129"
1460,"133,724","132,108","129,651","135,508","132,341","130,555","131,194","132,143","131,257","131,806","129,443","132,024","129,310","128,259","128,561","129,927","130,361","128,620","130,165","128,512","126,243","126,645","127,075","128,586","128,549","128,576","130,322","129,529","126,090","126,404","126,973","127,800","123,604","122,625","125,876","129,929","130,224","129,690","127,410","129,229","126,310","133,657","124,949","126,043","123,708","124,333","123,096","125,908","128,314","129,825","127,218","126,278","127,792","127,673","125,429","124,559","126,463","126,067","129,220","128,896","127,165","133,884","126,696","126,398","129,014","127,241","127,867","125,935","125,853","126,720","122,686","127,314","128,720","128,571","128,418","128,396","126,347","124,012","124,959","128,186","124,500","127,235","125,616","127,094","129,878","126,784","127,259","127,447","127,269","126,341","127,661","128,327","127,741","127,298","127,184","130,259"
1480,"135,145","133,420","131,045","136,978","133,757","131,829","132,869","133,369","132,582","132,673","130,798","133,441","130,945","129,880","129,959","131,251","131,735","130,447","131,563","129,847","127,992","127,976","128,571","129,871","130,269","130,222","131,843","130,710","127,592","127,875","128,300","129,280","125,406","124,149","127,012","131,443","131,737","131,482","128,810","130,604","127,610","134,467","126,678","127,488","125,006","125,831","124,804","127,498","130,012","131,204","128,729","127,775","129,347","129,239","126,925","125,843","128,104","127,261","130,631","130,380","128,249","135,514","128,178","127,496","130,365","128,451","129,141","127,320","127,210","128,173","123,776","128,749","130,353","130,061","129,833","129,686","127,545","125,186","126,120","129,545","125,720","129,137","127,027","128,878","131,306","128,043","128,859","128,880","128,757","127,331","129,014","129,778","129,043","128,690","128,478","132,084"

MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20201208_133719
MTP,3
Plate-ID,

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0,"31,690","27,059","36,625","33,475","36,563","39,822","38,351","29,025","27,549","27,780","29,071","26,841","23,759","24,173","25,484","23,737","26,410","26,082","27,355","25,280","25,371","25,996","26,198","25,896","26,131","27,967","23,814","25,231","24,912","27,465","35,165","25,394","26,037","23,673","26,169","25,827","26,822","23,810","23,059","26,194","24,612","23,398","22,510","23,143","23,188","24,514","25,433","26,061","27,947","23,310","26,212","26,622","23,786","25,324","23,180","24,129","23,837","23,820","24,380","23,404","29,069","22,775","23,808","27,286","27,588","25,645","22,694","26,341","25,237","24,616","27,694","24,151","24,847","28,096","25,818","24,488","24,633","23,490","27,600","24,608","24,886","30,420","27,447","24,847","28,500","25,771","28,751","25,376","26,310","26,939","26,986","26,218","28,341","27,008","29,059","29,602"
20,"31,745","27,794","37,043","35,149","39,929","44,584","38,684","28,824","28,300","27,429","29,296","26,390","23,594","24,004","25,553","23,727","26,737","24,690","28,275","24,776","25,520","25,353","26,382","26,320","26,257","29,267","22,861","27,055","26,086","30,149","37,637","28,075","25,914","23,733","26,904","25,131","26,206","22,592","22,986","26,355","24,682","23,576","24,729","25,139","23,071","24,188","25,365","26,114","27,459","24,100","25,788","26,680","22,718","25,504","23,004","24,520","24,014","25,971","25,133","23,531","29,314","22,696","23,839","26,855","27,059","27,694","23,845","28,755","25,290","24,716","28,702","24,137","25,088","29,127","25,169","24,818","25,008","23,657","27,863","23,398","24,939","29,696","27,349","24,710","29,275","25,896","28,812","25,902","27,265","26,469","26,624","26,414","28,637","26,831","28,878","29,243"
40,"32,267","27,959","37,437","33,263","40,267","42,996","39,212","29,041","28,849","27,575","29,690","26,412","23,818","23,994","25,420","23,790","27,369","25,155","24,657","24,984","26,767","25,016","26,771","26,504","26,480","30,029","23,286","25,525","25,859","29,833","39,945","25,875","27,367","23,847","27,563","25,339","26,773","22,933","23,414","25,537","24,965","24,898","22,739","24,559","22,749","24,553","25,447","27,841","27,118","25,090","24,261","24,594","22,347","23,729","22,271","25,249","22,980","24,224","25,516","23,388","29,875","22,443","24,243","26,939","27,541","25,898","22,582","27,035","25,275","25,112","29,092","24,190","25,376","29,984","25,375","24,514","24,778","24,808","28,020","23,369","25,267","30,286","27,578","24,996","30,294","26,082","29,375","25,431","26,855","26,204","27,351","26,704","28,790","27,225","29,139","29,600"
60,"33,829","28,480","38,753","33,333","39,145","38,478","34,088","28,092","28,471","27,924","30,084","26,727","23,806","24,051","24,541","23,847","26,335","24,102","24,024","24,927","23,292","25,473","26,996","26,796","26,653","27,680","23,114","24,196","22,927","25,596","39,545","24,727","26,841","23,676","27,555","25,871","26,914","22,592","23,118","25,271","25,739","24,825","23,263","22,251","22,835","24,467","26,080","26,784","27,218","23,671","23,763","23,529","22,957","23,925","22,437","25,294","22,731","24,267","25,212","23,451","30,110","22,563","23,882","27,208","25,847","25,818","23,559","25,296","25,439","24,814","28,478","24,292","25,441","28,984","25,457","24,549","25,051","23,494","28,520","23,394","25,092","30,980","27,898","25,222","30,590","26,198","30,237","25,376","26,639","27,269","27,125","26,469","29,096","27,278","29,837","30,441"
80,"35,971","28,669","39,412","34,373","40,951","38,878","35,057","28,380","28,908","28,110","30,759","27,329","23,825","24,059","24,708","24,100","25,724","23,784","24,504","25,076","23,429","25,706","27,541","27,343","27,304","25,331","23,065","24,237","23,214","25,343","37,963","25,084","26,618","23,845","28,198","26,792","26,404","22,710","23,273","25,337","25,341","23,555","22,688","22,427","23,729","24,892","26,320","27,286","24,631","23,108","24,253","23,310","22,145","23,853","22,824","24,427","23,116","23,976","25,053","23,843","29,563","22,625","23,937","26,973","25,206","25,967","23,253","25,798","25,914","25,320","27,963","24,616","25,737","29,241","25,590","24,533","25,178","23,296","28,884","23,529","25,533","32,743","28,494","25,325","31,327","26,406","31,090","25,316","26,473","26,863","27,747","26,573","30,125","27,735","31,024","31,863"
100,"40,175","29,304","40,529","35,555","42,908","39,651","33,963","28,604","28,714","29,047","31,373","28,182","23,822","24,316","24,875","24,220","25,129","23,743","24,425","25,604","23,418","26,320","28,175","27,622","25,951","25,743","23,092","24,225","23,061","25,624","32,273","24,857","24,582","24,078","28,590","28,331","26,767","22,771","23,216","25,739","25,292","23,953","22,755","22,310","22,976","25,414","27,635","28,449","24,606","24,027","23,886","23,220","22,410","22,982","22,155","23,763","22,667","23,812","25,590","23,998","30,310","22,720","24,118","25,590","24,657","26,371","23,029","26,031","26,412","25,647","28,341","24,920","26,102","29,804","25,927","24,975","25,739","24,718","29,682","23,894","25,575","36,180","29,878","25,651","32,514","26,661","33,222","25,612","27,059","27,873","29,718","27,006","31,247","28,641","32,971","34,361"
120,"46,425","30,200","43,071","38,645","46,200","40,522","34,839","29,098","30,010","30,671","33,276","29,951","24,825","24,569","25,431","24,392","25,463","24,037","25,024","26,659","23,590","27,829","29,688","28,373","23,871","26,814","23,514","24,622","23,337","25,922","32,155","24,782","25,575","25,271","30,473","31,318","26,976","23,555","23,616","27,282","25,933","24,680","22,804","22,551","23,625","26,865","29,863","30,700","24,900","24,176","24,410","24,018","22,682","23,410","22,445","23,818","23,322","24,300","26,675","24,890","31,820","23,082","24,749","26,494","25,316","27,016","23,602","26,304","27,361","26,290","29,061","25,676","26,937","31,029","26,851","25,553","27,147","24,027","30,816","24,461","26,176","42,016","32,357","26,220","35,002","27,563","36,524","25,945","28,629","29,104","31,996","27,873","33,184","30,629","37,186","38,553"
140,"54,151","31,724","45,984","43,320","51,053","42,271","35,800","29,688","30,843","32,982","35,337","32,467","25,080","25,031","26,029","24,427","26,104","24,051","25,851","28,278","23,575","30,349","31,265","29,149","24,343","28,259","23,831","24,892","23,655","26,739","28,084","24,924","25,355","26,475","33,114","35,335","27,343","24,610","23,967","29,343","27,786","25,337","23,171","22,747","24,163","29,076","33,882","33,951","25,006","24,929","25,210","24,708","22,859","23,745","22,888","24,275","23,963","25,096","28,127","26,086","34,076","23,427","25,412","27,706","26,276","28,490","24,455","26,978","29,175","27,484","29,886","26,339","27,922","32,900","28,104","26,827","29,018","24,410","33,333","25,331","27,259","50,249","35,818","27,263","38,506","28,563","40,184","26,267","30,673","31,157","36,510","28,692","36,418","33,712","42,939","45,090"
160,"61,153","33,627","50,894","50,327","55,422","46,343","38,704","30,439","33,035","37,167","38,367","36,478","26,200","25,539","27,178","24,916","26,890","24,141","27,488","31,065","23,737","34,098","34,578","30,545","25,316","30,576","24,265","25,596","24,127","27,684","28,000","25,200","26,788","28,361","37,810","41,484","28,053","26,218","24,641","32,929","30,690","26,031","23,680","23,269","25,206","32,731","38,782","39,875","25,396","26,290","26,573","25,812","23,024","24,369","23,512","24,833","24,867","26,263","30,241","27,941","37,643","24,067","26,518","29,637","27,596","30,988","25,769","27,927","32,261","29,700","31,169","27,384","29,676","35,588","29,739","28,320","32,151","25,080","37,488","26,710","29,071","56,820","41,867","28,702","43,933","30,082","45,998","26,814","34,322","34,618","43,065","30,116","41,680","38,461","49,835","51,586"
180,"70,145","37,369","55,422","55,845","61,908","51,165","43,849","32,543","37,757","43,929","43,988","43,441","28,502","26,704","29,363","25,947","28,596","24,829","30,210","35,780","24,135","40,714","39,096","33,035","27,227","34,739","25,382","26,849","25,457","30,090","28,873","25,680","29,249","32,296","44,571","46,216","30,076","29,045","26,333","38,784","35,839","28,078","24,855","24,559","27,002","38,525","46,286","46,537","26,296","28,675","29,198","28,014","23,839","25,706","24,671","26,367","26,514","28,443","34,800","31,502","44,178","25,622","28,633","33,482","30,380","35,420","28,533","30,106","37,429","33,953","33,849","29,973","32,931","40,449","33,351","31,349","37,249","26,484","41,829","29,667","32,351","66,871","48,331","31,308","50,190","33,175","52,200","28,161","40,171","40,341","49,661","33,188","48,637","46,206","58,020","61,355"
200,"79,598","43,318","64,369","66,235","70,890","59,069","49,231","35,318","43,992","50,192","49,978","49,943","31,876","28,571","32,822","27,510","31,318","25,831","34,575","42,825","24,655","47,024","46,202","37,200","30,376","41,061","27,063","28,824","27,555","33,237","30,110","26,767","33,527","38,575","50,571","52,576","32,825","34,045","28,757","45,465","43,839","30,851","26,969","26,696","30,196","45,171","53,353","54,620","27,616","32,645","33,092","31,512","25,100","28,096","26,853","28,580","29,690","32,084","41,804","37,300","50,504","27,725","32,163","39,124","34,700","42,551","32,624","33,367","43,782","40,251","37,933","33,369","38,090","46,798","38,520","36,439","43,422","29,065","48,984","34,433","37,727","75,063","57,102","35,224","59,047","38,280","61,957","30,408","46,176","47,043","61,200","37,739","56,902","52,416","67,888","69,896"
220,"89,665","49,496","71,765","74,855","78,314","70,039","57,137","40,222","50,524","59,871","58,194","60,727","37,565","31,676","38,939","30,263","36,024","27,406","41,643","49,533","25,424","56,839","53,269","43,767","35,608","47,353","30,141","32,488","31,063","38,492","33,008","28,778","40,867","45,412","59,616","60,543","37,488","41,569","32,947","54,441","51,820","34,547","30,345","30,418","35,410","53,008","64,596","65,810","29,673","39,063","39,582","37,508","27,118","32,322","30,275","32,163","35,322","37,729","49,173","44,200","61,147","31,255","38,047","45,633","41,906","48,651","39,673","39,104","51,729","47,208","44,584","39,543","44,757","52,414","45,300","43,804","50,616","33,080","56,996","41,931","43,780","84,600","67,696","41,527","68,710","44,010","70,578","34,004","54,816","57,008","69,980","44,967","67,671","63,494","76,282","78,727"
240,"100,265","58,208","81,757","84,814","87,110","77,186","67,443","46,200","60,078","70,169","68,616","69,818","44,747","36,357","45,476","34,525","42,329","30,002","47,461","58,820","26,349","66,504","62,512","50,124","43,137","56,675","34,665","37,980","36,433","45,494","37,184","31,404","47,002","54,927","69,227","69,663","44,475","48,245","39,037","64,437","62,739","40,559","35,457","36,080","41,924","64,163","71,875","72,847","33,204","45,780","45,633","42,933","30,261","37,331","35,512","36,857","41,125","43,214","59,210","52,443","69,865","36,761","44,571","55,214","47,992","58,773","45,490","44,518","62,292","57,527","50,861","45,206","53,271","61,182","52,953","52,051","58,998","39,410","66,682","48,263","52,271","94,588","75,137","46,576","77,304","52,355","78,992","39,312","65,590","66,500","80,178","50,649","74,410","70,380","85,459","87,494"
260,"110,037","66,696","91,290","95,012","96,102","85,720","74,786","54,263","69,618","77,288","75,953","79,480","53,161","43,665","54,102","41,194","48,882","34,118","56,243","69,427","28,037","75,157","70,361","59,249","50,510","66,806","41,978","43,951","42,239","50,584","42,714","36,227","56,739","64,759","77,088","77,075","50,094","58,171","44,924","72,718","70,731","46,167","41,906","42,896","50,151","71,390","80,796","82,061","38,716","55,418","54,676","51,790","35,396","44,400","40,747","42,714","49,904","50,198","67,802","63,624","81,055","43,500","53,273","65,606","56,973","68,088","54,176","53,329","70,059","66,773","59,065","53,863","64,239","69,416","63,522","62,651","68,767","45,735","76,727","57,939","63,576","103,208","84,514","54,086","86,863","62,510","87,682","45,551","72,918","75,873","89,622","59,790","83,312","79,161","94,812","97,163"
280,"118,625","76,924","100,710","104,225","104,253","94,359","83,014","65,216","79,035","86,627","84,735","88,322","64,573","49,763","65,455","47,857","58,067","40,039","66,998","77,069","30,435","84,231","80,361","68,396","61,133","75,671","47,637","51,316","50,435","58,725","49,296","42,614","67,965","73,737","85,814","82,412","58,137","68,355","52,865","82,347","81,684","55,145","49,559","51,965","60,775","80,731","89,712","91,041","44,641","66,129","65,767","62,655","41,339","53,994","49,353","50,639","60,337","59,300","78,427","71,086","90,692","50,096","64,116","75,696","67,569","77,092","65,743","62,718","80,933","77,678","67,108","62,406","72,182","77,449","70,692","71,302","78,218","54,920","85,963","67,422","71,169","111,522","93,924","64,145","96,645","71,006","96,543","54,027","81,537","85,486","99,037","69,386","92,159","88,712","104,163","105,888"
300,"125,339","86,555","110,104","113,510","111,510","103,090","90,878","73,812","88,182","95,784","92,937","97,888","72,871","59,884","74,131","57,512","67,696","46,120","75,080","85,988","33,988","93,584","89,431","78,447","70,090","85,645","57,533","61,225","60,349","68,408","59,433","50,216","75,269","83,625","94,269","91,010","67,490","76,394","63,898","91,506","91,802","65,561","59,547","63,124","69,625","89,669","99,008","100,312","52,327","75,076","73,676","70,184","48,669","63,584","59,975","60,131","68,959","69,976","87,343","79,294","100,031","59,900","73,208","85,382","76,327","86,229","72,841","73,706","90,057","87,514","77,186","71,575","82,978","85,686","80,810","81,506","85,929","65,192","94,131","76,410","80,888","117,527","102,314","71,227","105,833","80,927","104,822","64,849","89,473","95,396","108,343","77,261","100,782","98,163","112,463","113,890"
320,"133,375","96,333","117,753","120,700","117,159","110,459","99,594","83,441","97,553","104,878","102,653","106,922","83,133","68,396","82,727","66,857","76,814","54,604","83,820","94,804","39,169","102,076","99,192","88,049","80,535","94,753","67,033","69,376","69,398","75,139","68,318","60,392","84,582","93,104","102,445","100,669","77,239","84,680","72,025","100,439","101,425","70,776","68,431","71,898","79,994","98,824","106,786","107,994","62,145","84,410","82,765","79,947","58,151","73,816","69,073","69,871","78,194","77,580","96,341","87,612","109,694","70,114","81,873","94,939","85,367","96,073","82,000","83,618","99,529","96,816","85,802","80,712","92,855","93,667","89,904","91,498","92,465","74,233","102,333","86,161","89,688","123,365","110,345","79,898","114,012","90,753","111,425","73,296","98,331","104,759","116,343","84,635","108,567","106,576","118,598","120,139"
340,"139,488","106,290","123,302","126,451","121,557","116,159","106,822","92,602","106,312","112,875","111,416","114,567","92,320","77,910","91,578","76,457","86,241","64,647","92,706","103,171","45,522","109,816","107,661","97,512","89,843","103,835","76,122","77,771","79,233","83,780","78,186","69,308","92,955","101,729","109,657","109,861","85,714","92,822","81,318","108,416","110,680","79,449","77,831","82,584","89,222","107,257","113,286","114,139","70,186","94,010","91,235","87,931","67,951","82,845","78,853","78,976","86,216","84,545","105,271","96,475","117,425","76,884","90,061","104,018","94,376","104,310","89,663","92,937","108,722","106,084","94,404","89,918","102,559","100,657","99,106","100,312","98,392","82,773","109,376","94,469","98,733","128,086","116,233","88,729","119,469","100,325","115,933","81,549","105,590","113,220","122,231","92,325","114,516","113,943","123,647","125,008"
360,"140,800","114,227","127,896","130,749","123,245","118,898","111,763","100,663","113,171","117,465","117,514","118,914","101,059","86,543","100,014","86,627","94,931","72,325","99,963","109,024","52,149","113,827","114,420","105,902","98,412","111,022","84,182","84,945","86,965","91,808","85,445","78,492","100,124","108,576","113,937","117,373","92,829","99,343","88,973","113,204","116,620","88,000","85,506","91,110","97,557","113,273","116,657","116,947","78,659","101,896","98,337","95,924","76,920","91,727","87,343","87,553","93,673","90,492","111,582","104,349","122,159","83,890","98,510","111,771","101,953","110,971","96,925","101,600","114,188","113,290","102,349","98,400","110,769","105,700","106,878","108,912","102,853","90,825","114,086","102,257","105,751","130,516","119,571","96,680","123,765","109,188","118,643","89,506","110,133","118,416","126,280","99,275","117,225","118,410","127,657","129,284"
380,"145,259","122,047","134,439","136,496","127,659","123,753","117,361","110,653","119,824","123,184","122,508","125,224","111,425","97,535","109,086","97,982","104,592","83,771","108,788","114,955","61,576","119,137","120,084","115,835","108,839","117,825","94,275","93,841","96,482","101,151","95,151","88,194","108,529","114,573","119,480","126,545","101,324","107,227","98,724","117,867","123,131","99,900","95,204","101,525","107,180","119,273","121,592","122,478","87,780","111,735","106,480","104,812","86,298","101,671","97,408","97,267","102,527","97,886","117,482","112,388","128,675","93,657","108,027","118,490","110,880","117,945","105,316","111,433","120,125","119,594","111,673","107,459","118,929","111,218","114,810","118,206","107,276","100,337","118,935","111,335","113,606","134,082","125,190","106,088","130,096","117,025","123,925","99,453","115,620","124,967","132,300","106,837","122,810","125,237","132,902","135,051"
400,"146,610","128,398","138,049","139,122","131,376","127,518","120,935","118,475","123,947","127,624","126,753","129,633","118,759","106,251","116,796","105,935","113,210","92,735","114,665","118,594","71,353","123,214","124,586","121,524","116,886","122,631","102,612","101,241","105,245","109,218","103,371","96,949","113,980","118,747","123,922","131,863","107,751","112,257","106,818","120,584","128,020","109,420","103,096","110,835","114,380","123,363","125,416","126,357","96,559","118,067","112,092","111,300","94,780","109,641","107,622","104,994","108,349","104,061","122,061","117,051","133,282","102,347","115,045","123,212","117,090","122,039","110,763","117,384","124,839","124,514","117,386","112,727","124,857","114,063","119,037","123,641","108,710","109,004","121,478","116,714","118,053","135,780","128,578","112,176","134,994","123,867","128,053","107,745","118,359","130,114","135,004","111,973","127,139","130,112","135,439","138,118"
420,"147,667","133,525","140,010","140,531","134,033","131,157","123,933","124,276","128,302","131,306","130,573","132,461","124,080","114,827","121,959","114,212","119,010","101,465","117,863","120,984","77,408","127,343","128,220","126,478","121,927","126,759","110,671","107,498","112,167","115,331","109,957","105,116","117,139","122,208","127,327","134,976","112,637","115,488","113,408","122,184","131,571","118,263","109,584","116,886","118,447","126,912","128,398","129,586","104,369","122,767","115,204","115,106","103,037","114,339","115,749","110,261","113,251","108,651","125,959","120,931","136,020","109,792","118,686","127,469","120,565","126,012","114,600","122,125","128,486","128,335","122,286","118,275","129,563","116,153","123,529","128,012","108,478","115,578","122,782","120,480","122,269","136,710","131,294","116,535","137,429","129,857","131,529","114,467","121,382","133,402","137,018","115,310","130,918","133,318","136,522","139,986"
440,"148,861","137,098","141,771","142,108","137,571","135,243","127,296","129,639","132,394","134,284","134,202","135,239","128,916","121,043","126,371","120,055","124,584","110,324","121,867","123,745","83,625","130,876","131,416","130,655","126,665","129,988","116,461","112,251","116,700","120,514","114,508","111,925","121,006","125,710","130,712","137,512","116,290","118,267","117,616","122,978","133,639","125,412","114,029","121,929","123,086","129,959","131,008","132,475","111,796","127,167","118,506","119,508","110,135","119,398","120,892","115,337","116,894","112,376","129,447","125,214","138,188","115,351","122,459","130,861","124,851","129,629","117,618","126,096","131,300","131,492","126,008","123,716","133,545","117,855","127,784","131,841","109,312","121,047","124,159","124,782","126,490","137,820","133,382","121,349","139,612","133,594","134,610","119,237","124,598","135,704","138,563","118,055","133,547","135,867","137,686","141,759"
460,"147,349","137,612","140,796","141,308","137,929","136,343","129,645","131,265","134,471","135,639","134,884","136,204","131,673","125,416","127,973","123,747","127,749","116,982","123,924","124,202","88,431","131,412","131,884","132,175","128,984","131,278","119,598","113,912","119,331","123,376","116,831","114,888","123,035","127,457","131,278","137,829","117,592","119,910","120,257","122,259","134,145","128,384","116,231","124,429","125,418","130,751","131,308","133,025","114,875","129,308","120,016","121,727","114,043","122,567","124,727","119,069","117,971","113,804","130,149","127,437","138,284","118,408","124,380","132,012","126,535","131,190","119,394","128,306","131,837","132,127","128,022","126,984","134,416","118,267","129,463","132,965","108,935","123,343","123,729","126,331","128,678","137,131","133,653","124,347","139,514","134,510","134,500","122,873","126,512","136,055","138,241","119,576","134,225","135,767","137,173","140,990"
