File_Type,GValue
File_Version,1
GP,

MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20201209_143618
MTP,1
Plate-ID,

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
"1380,25","132,637","23,675","29,973","25,708","127,257","29,210","24,965","28,175","25,482","27,767","27,286","131,431","22,920","23,982","23,069","21,729","24,063","24,320","24,378","28,390","21,790","25,686","27,024","25,198","22,988","23,159","23,580","22,957","20,976","21,761","21,365","21,784","25,143","22,867","27,949","29,790","23,604","21,257","21,827","21,763","21,263","37,435","23,090","21,847","24,316","26,643","24,545","38,418","21,404","22,737","23,655","96,631","21,790","23,535","22,916","21,165","22,961","23,698","24,716","23,931","40,104","22,931","25,878","56,902","73,018","124,806","23,147","22,457","24,076","24,839","28,263","24,945","21,767","23,937","121,082","22,673","20,953","24,631","21,176","23,998","26,155","87,261","60,476","24,941","34,855","22,837","29,404","23,467","28,245","24,076","24,292","27,382","26,765","27,239","26,508","142,104"
"1400,25","132,504","23,592","30,018","25,596","126,441","29,088","25,110","28,231","25,406","27,755","27,255","130,512","22,971","24,069","23,218","21,631","24,171","24,210","24,308","28,476","21,751","25,618","26,825","25,063","22,959","23,286","23,553","23,578","20,916","21,637","21,345","21,690","25,082","22,792","27,971","29,527","23,792","21,157","21,743","21,678","21,075","37,584","22,929","21,786","24,380","26,731","24,476","38,229","21,337","22,653","23,775","98,296","21,784","23,247","22,775","21,143","22,786","23,820","24,669","23,918","40,000","22,976","25,978","56,690","75,171","124,375","23,071","22,410","24,010","24,814","28,320","24,800","21,765","23,790","121,065","22,710","20,914","24,616","21,092","23,880","26,245","86,598","59,731","24,931","34,733","22,837","29,639","23,527","28,267","24,169","24,163","27,363","26,696","27,418","26,502","142,525"
"1420,25","133,159","23,488","30,039","25,712","126,708","29,171","25,039","28,220","25,441","27,710","27,329","130,333","22,988","24,078","23,153","21,743","24,194","24,294","24,249","28,459","21,798","25,655","26,927","25,153","22,853","23,257","23,586","23,480","20,890","21,859","21,437","21,773","25,002","22,776","27,906","29,408","23,557","21,225","21,798","21,694","21,143","37,525","22,971","21,922","24,273","26,592","24,416","37,922","21,394","22,678","23,680","99,939","21,725","23,708","22,910","21,175","22,904","23,857","24,743","23,941","39,745","22,939","25,990","56,345","77,055","124,676","23,180","22,502","24,071","24,871","28,320","24,912","21,749","23,849","121,096","22,792","20,969","24,641","21,196","23,975","26,218","86,406","59,633","25,073","34,588","22,816","29,522","23,712","28,233","24,022","24,318","27,424","26,796","27,373","26,525","143,371"
"1440,25","132,820","23,833","30,135","25,710","126,933","29,306","25,206","28,224","25,594","27,867","27,400","130,080","22,931","24,047","23,153","21,733","24,237","24,390","24,335","28,520","21,786","25,698","26,967","25,186","22,914","23,263","23,641","23,541","20,916","21,812","21,376","21,878","25,041","22,843","27,900","29,488","23,731","21,233","21,806","21,788","21,086","37,604","23,051","21,892","24,349","26,698","24,425","38,322","21,700","22,633","23,822","101,767","21,918","23,835","22,865","21,253","22,951","23,849","24,814","23,976","39,922","22,978","26,022","56,457","79,341","124,780","23,284","22,476","24,133","24,808","28,416","25,055","21,727","23,971","121,212","22,818","20,978","24,694","21,043","24,055","26,369","86,231","59,343","25,139","34,963","22,975","29,580","23,902","28,398","24,304","24,322","27,449","26,820","27,435","26,661","143,880"
"1480,25","133,847","23,943","30,286","25,863","127,531","29,292","25,280","28,455","25,586","27,861","27,480","129,549","23,043","24,086","23,282","21,671","24,278","24,486","24,431","28,547","21,918","25,806","27,173","25,257","22,955","23,327","23,690","25,833","20,994","22,002","21,504","21,808","25,143","22,876","27,941","29,571","24,020","21,096","21,822","21,775","21,231","37,463","23,092","21,927","24,380","26,680","24,504","37,906","21,657","22,755","23,825","104,735","21,890","23,504","22,961","21,153","22,945","24,216","24,796","24,075","39,306","22,949","26,057","56,092","83,471","124,865","23,251","22,557","24,165","24,890","28,412","25,027","21,859","23,931","121,127","22,802","21,014","24,724","21,159","24,059","26,275","86,124","59,124","25,102","34,704","22,869","29,520","23,675","28,371","24,296","24,335","27,463","26,875","27,443","26,682","145,153"
"1500,25","134,404","23,920","30,296","25,825","127,431","29,502","25,276","28,735","25,729","28,027","27,604","129,253","23,063","24,314","23,341","21,720","24,351","24,394","24,516","28,769","22,014","25,820","27,171","25,241","23,080","23,461","23,733","25,851","20,982","21,980","21,496","21,861","25,284","22,904","28,163","29,496","23,951","21,102","21,808","21,818","21,141","37,978","23,188","21,963","24,545","26,849","24,594","38,310","21,720","22,837","23,961","106,110","21,963","23,800","22,975","21,251","23,049","24,233","24,992","24,145","39,871","23,045","26,080","56,173","85,800","124,555","23,396","22,600","24,194","24,973","28,627","25,053","21,912","24,084","121,561","22,755","21,016","24,831","21,263","24,118","26,378","86,069","59,171","25,078","35,006","22,894","29,825","23,761","28,649","24,269","24,333","27,622","26,969","27,565","26,749","145,533"
"1520,25","133,359","23,875","30,125","25,812","127,100","29,378","25,188","28,641","25,694","27,947","27,582","128,327","23,065","24,216","23,188","21,722","24,312","24,475","24,465","28,647","21,955","25,804","27,125","25,373","23,051","23,318","23,669","27,920","20,949","21,990","21,455","21,941","25,310","22,888","28,027","29,331","24,229","21,098","21,792","21,751","21,182","37,639","23,073","21,890","24,455","26,659","24,494","38,045","21,514","22,741","23,849","106,806","21,908","23,902","22,986","21,233","22,920","24,582","24,876","24,212","39,302","22,986","26,106","55,880","87,018","124,357","23,408","22,588","24,129","24,908","28,459","24,963","21,747","23,967","121,071","22,680","20,998","24,688","21,141","24,157","26,412","85,878","58,857","25,137","34,810","22,690","29,610","23,553","28,476","24,204","24,384","27,551","26,816","27,418","26,755","145,437"
"1560,25","133,880","23,839","30,257","25,859","126,275","29,429","25,282","29,180","25,631","27,976","27,473","127,237","23,045","24,235","23,229","21,653","24,239","24,416","24,402","28,624","21,914","25,818","27,194","25,255","23,031","23,400","23,765","29,263","20,986","22,010","21,363","21,794","25,122","22,892","27,967","29,180","23,767","21,067","21,841","21,765","21,145","37,239","23,063","21,882","24,449","26,727","24,478","37,741","21,516","22,741","23,773","108,831","21,898","23,867","22,975","21,129","23,059","24,743","24,831","24,178","39,353","22,951","26,145","55,394","90,775","124,173","23,316","22,512","24,122","24,822","28,561","24,857","21,798","24,096","120,598","22,676","20,920","24,800","21,047","24,106","26,353","85,045","58,194","25,051","35,047","22,694","29,635","23,563","28,467","24,235","24,341","27,625","26,965","27,406","26,696","145,445"
"1580,25","132,661","23,606","30,247","25,880","126,308","29,312","25,088","29,867","25,592","27,906","27,573","127,022","23,096","24,198","23,210","21,510","24,271","24,437","24,435","28,661","21,824","25,824","27,137","25,165","22,951","23,276","23,671","29,514","20,912","21,992","21,337","21,733","25,125","22,788","27,984","29,157","24,127","21,131","21,820","21,743","21,161","37,159","23,084","21,918","24,427","26,718","24,496","37,951","21,486","22,839","23,904","109,739","21,888","24,092","22,945","21,100","23,065","24,939","24,818","24,173","39,514","22,916","26,098","55,229","92,465","124,112","23,247","22,502","24,161","24,878","28,555","24,808","21,794","23,961","120,700","22,651","20,951","24,825","21,082","24,092","26,318","84,675","57,784","25,065","34,849","22,733","29,567","23,608","28,459","24,233","24,431","27,561","27,004","27,545","26,729","145,422"
"1600,25","133,720","23,896","30,198","25,994","126,473","29,422","25,263","31,084","25,631","28,020","27,467","127,147","23,039","24,192","23,261","21,653","24,316","24,433","24,541","28,778","21,722","25,778","27,096","25,235","23,075","23,361","23,753","30,771","20,929","22,053","21,443","21,635","25,218","22,857","28,143","29,225","23,790","21,035","21,798","21,659","21,102","37,549","23,037","21,888","24,563","26,880","24,541","38,175","21,418","22,678","23,849","110,610","21,845","24,067","22,965","21,108","23,145","25,416","24,824","24,178","39,614","23,010","26,112","55,296","95,757","124,408","23,351","22,500","24,200","24,865","28,563","24,800","21,855","24,080","121,122","22,722","20,984","24,798","21,235","24,169","26,455","84,876","57,765","25,163","34,884","22,696","29,782","23,627","28,490","24,222","24,422","27,535","27,025","27,588","26,718","145,951"
"1620,25","133,457","23,845","30,186","25,931","126,284","29,420","25,243","32,641","25,620","27,896","27,575","126,520","22,922","24,171","23,233","21,680","24,259","24,457","24,475","28,598","21,825","25,818","27,227","25,329","23,008","23,276","23,720","30,255","20,947","22,014","21,404","21,702","25,084","22,904","28,061","29,106","23,718","21,073","21,761","21,690","21,041","37,378","23,051","21,931","24,492","26,696","24,471","38,073","21,553","22,712","23,796","111,131","21,912","24,188","22,898","21,112","23,057","25,804","24,931","24,163","39,178","23,025","26,133","54,741","97,845","124,702","23,278","22,586","24,108","24,894","28,547","24,806","21,727","23,996","120,725","22,661","20,951","24,749","21,073","24,243","26,310","84,063","57,204","25,057","34,714","22,769","29,598","23,596","28,543","24,173","24,404","27,559","26,982","27,539","26,684","145,269"
"1640,25","133,778","23,629","30,310","26,000","126,439","29,357","25,249","35,622","25,729","27,931","27,512","126,724","23,112","24,178","23,153","21,527","24,278","24,453","24,496","28,741","21,800","25,771","27,265","25,196","23,033","23,361","23,725","30,725","20,896","21,984","21,390","21,684","25,298","22,786","28,196","29,061","23,920","21,051","21,700","21,724","21,108","37,157","23,098","21,898","24,439","26,635","24,588","37,924","21,461","22,692","23,786","111,735","21,886","23,943","22,951","21,104","23,020","26,182","24,902","24,212","39,220","22,980","26,084","54,782","100,208","124,775","23,402","22,429","24,233","24,843","28,445","24,851","21,724","24,143","120,886","22,727","20,980","24,788","21,041","24,188","26,363","84,394","57,704","25,024","34,949","22,665","29,684","23,606","28,473","24,265","24,369","27,571","27,010","27,527","26,724","145,300"
"1660,25","133,947","23,622","30,127","25,941","126,312","29,549","25,224","38,773","25,778","27,933","27,724","126,129","22,943","24,129","23,163","21,567","24,308","24,447","24,473","28,473","21,894","25,788","27,241","25,233","23,029","23,276","23,618","31,141","21,022","21,959","21,488","21,718","25,131","22,880","28,035","29,033","23,749","21,010","21,833","21,696","21,102","37,135","23,035","21,955","24,469","26,682","24,469","37,700","21,557","22,692","23,851","112,282","22,027","23,988","22,878","21,157","23,137","26,837","24,841","24,149","38,986","22,953","26,057","54,010","101,755","124,818","23,318","22,590","24,190","24,927","28,482","24,808","21,778","24,004","121,145","22,653","20,935","24,765","21,161","24,147","26,322","83,608","56,916","25,106","34,500","22,704","29,520","23,535","28,461","24,273","24,394","27,445","27,016","27,482","26,704","144,204"
"1680,25","133,765","23,622","30,051","25,951","125,896","29,420","25,280","42,759","25,810","27,976","27,522","125,982","22,967","24,165","23,155","21,580","24,157","24,406","24,431","28,539","21,780","25,716","27,180","25,231","23,010","23,363","23,629","31,224","20,910","22,067","21,351","21,616","25,031","22,988","27,949","28,714","23,641","20,959","21,745","21,704","21,031","36,890","22,886","21,904","24,492","26,698","24,351","37,455","21,406","22,629","23,624","112,227","21,914","23,727","22,822","21,084","22,947","27,443","24,849","24,020","38,504","22,969","26,004","54,096","104,080","124,265","23,210","22,522","24,120","24,825","28,365","24,714","21,706","23,988","120,500","22,657","20,884","24,755","20,998","24,071","26,337","82,714","56,369","24,931","34,375","22,735","29,551","23,451","28,308","24,245","24,351","27,425","27,022","27,453","26,665","142,531"
"1700,25","132,751","23,567","29,908","25,820","124,437","29,259","25,051","48,386","25,696","27,820","27,333","124,263","22,884","23,994","23,063","21,435","24,100","24,212","24,235","28,373","21,782","25,549","26,916","25,106","22,886","23,316","23,578","31,663","20,757","21,827","21,263","21,490","24,912","22,761","27,835","28,557","23,580","20,882","21,704","21,539","20,943","36,637","22,833","21,871","24,325","26,569","24,269","37,302","21,365","22,561","23,569","111,688","21,759","24,127","22,747","20,994","22,890","28,298","24,722","23,994","38,253","22,839","25,861","53,388","104,757","123,586","23,169","22,363","23,992","24,684","28,345","24,557","21,637","23,857","119,357","22,576","20,925","24,559","20,939","23,910","26,224","81,494","55,747","24,857","34,312","22,590","29,325","23,676","28,351","24,125","24,322","27,420","26,924","27,414","26,422","139,876"
"1720,25","134,675","23,773","30,124","25,925","125,992","29,433","25,265","57,175","25,775","27,802","27,584","125,586","22,935","24,096","23,122","21,600","24,257","24,459","24,400","28,449","21,835","25,818","27,194","25,329","22,982","23,306","23,616","32,204","20,894","22,049","21,408","21,573","25,016","22,865","27,937","28,727","23,700","20,992","21,718","21,675","21,022","36,969","23,000","21,912","24,480","26,796","24,325","37,443","21,451","22,727","23,673","113,763","21,951","24,053","22,890","21,129","22,949","30,022","25,006","24,141","38,486","22,980","26,002","53,414","107,731","125,204","23,298","22,565","24,169","24,896","28,563","24,798","21,688","24,000","120,973","22,704","20,945","24,759","21,127","24,033","26,265","82,600","56,090","25,002","34,333","22,682","29,490","23,592","28,455","24,271","24,453","27,445","27,002","27,400","26,663","141,108"
"1740,25","134,151","23,510","30,014","25,896","126,065","29,367","25,322","65,775","25,702","27,878","27,541","125,329","23,022","24,078","23,129","21,533","24,220","24,318","24,494","28,373","21,827","25,720","27,267","25,353","22,988","23,278","23,688","32,020","20,886","22,106","21,394","21,537","25,033","22,820","28,002","28,700","23,669","20,898","21,680","21,694","21,084","36,837","22,945","21,969","24,359","26,773","24,343","37,545","21,424","22,755","23,733","114,286","21,908","24,008","22,810","21,071","23,106","31,837","24,925","24,110","38,500","22,867","26,059","53,049","108,998","125,367","23,361","22,510","24,192","24,884","28,543","24,745","21,773","23,947","121,071","22,647","20,975","24,788","21,057","24,096","26,324","82,304","55,884","24,988","34,400","22,743","29,522","23,653","28,416","24,276","24,416","27,471","27,137","27,480","26,649","140,737"
"1760,25","134,188","23,647","30,325","26,114","126,359","29,520","25,318","69,384","25,790","27,910","27,641","125,563","23,075","24,220","23,194","21,524","24,312","24,435","24,443","28,508","21,798","25,767","27,359","25,306","22,988","23,398","23,731","31,512","20,937","22,114","21,425","21,627","25,169","22,890","28,053","28,745","23,710","20,918","21,741","21,704","21,098","37,104","23,014","21,941","24,559","26,933","24,384","37,639","21,527","22,718","23,908","115,306","22,010","24,263","22,976","21,141","23,131","34,384","24,924","24,202","38,592","22,961","26,202","53,316","109,894","125,749","23,353","22,586","24,198","25,031","28,663","24,763","21,739","24,012","121,169","22,692","20,969","24,814","21,088","24,112","26,408","81,739","55,659","25,057","34,698","22,784","29,655","23,618","28,422","24,306","24,506","27,488","27,178","27,512","26,657","140,169"
"1780,25","134,194","23,771","30,380","26,178","126,700","29,698","25,367","71,478","25,867","28,000","27,722","125,331","23,139","24,284","23,273","21,598","24,384","24,520","24,637","28,649","21,869","25,865","27,392","25,363","23,045","23,343","23,725","32,086","20,927","22,216","21,416","21,620","25,216","22,898","28,096","28,896","23,804","21,022","21,773","21,739","21,135","37,125","23,102","21,992","24,608","26,902","24,467","37,829","21,467","22,863","23,875","116,600","21,904","24,022","22,841","21,165","23,165","37,971","25,000","24,171","38,678","23,000","26,157","53,257","114,422","126,006","23,416","22,643","24,210","24,980","28,735","24,761","21,739","24,080","121,504","22,718","20,894","24,867","21,102","24,149","26,373","82,471","55,729","25,098","34,775","22,745","29,680","23,529","28,625","24,331","24,455","27,622","27,071","27,596","26,688","139,939"
"1800,25","132,771","23,665","30,202","26,002","125,275","29,343","25,280","67,286","25,727","27,792","27,465","123,820","23,018","24,194","23,120","21,457","24,218","24,359","24,416","28,690","21,767","25,671","27,216","25,290","23,025","23,357","23,706","31,996","20,861","22,102","21,353","21,402","25,180","22,761","28,067","28,573","24,078","20,939","21,627","21,594","21,039","36,988","23,004","21,935","24,563","26,710","24,398","37,651","21,341","22,657","23,763","117,161","21,829","24,127","22,867","21,100","22,933","42,612","24,792","24,218","38,431","22,957","26,029","53,041","115,447","125,178","23,318","22,441","24,129","24,863","28,527","24,610","21,612","24,069","120,571","22,590","20,892","24,825","20,994","24,090","26,347","82,204","55,265","25,010","34,643","22,663","29,596","23,535","28,520","24,273","24,373","27,543","27,100","27,406","26,614","138,543"
"1820,25","135,306","23,769","30,300","26,210","126,769","29,631","25,431","68,718","25,865","27,978","27,718","125,061","23,167","24,310","23,271","21,651","24,371","24,539","24,553","28,741","21,786","25,845","27,473","25,382","23,033","23,410","23,786","31,986","20,957","22,157","21,388","21,455","25,322","22,867","28,116","28,751","23,810","21,069","21,825","21,706","21,133","37,098","23,151","22,025","24,676","26,927","24,482","37,876","21,649","22,810","23,892","118,992","21,920","24,365","22,984","21,129","23,149","49,345","25,169","24,304","38,822","22,939","26,114","52,755","119,210","126,465","23,408","22,545","24,237","24,961","28,735","24,820","21,686","24,116","121,967","22,667","20,975","24,884","21,102","24,100","26,500","82,494","55,608","25,094","34,798","22,757","29,633","23,580","28,694","24,365","24,490","27,643","27,225","27,618","26,743","139,853"
"1840,25","135,276","23,765","30,351","26,239","126,933","29,633","25,369","69,545","25,802","28,049","27,722","124,941","23,182","24,304","23,243","21,618","24,282","24,625","24,663","28,835","21,761","25,927","27,414","25,359","23,082","23,375","23,820","32,227","20,855","22,145","21,410","21,547","25,292","22,910","28,173","28,606","23,973","20,992","21,712","21,700","21,204","37,431","23,137","22,047","24,724","27,000","24,545","37,867","21,445","22,843","23,951","119,027","22,027","24,280","23,053","21,157","23,157","57,692","25,098","24,339","38,835","23,049","26,324","53,045","121,663","126,465","23,451","22,549","24,255","25,000","28,861","24,802","21,667","24,145","121,761","22,616","20,963","24,894","21,090","24,273","26,504","82,086","54,925","25,102","34,865","22,802","29,886","23,639","28,688","24,390","24,506","27,737","27,304","27,629","26,765","139,643"
"1860,25","134,694","23,833","30,333","26,131","127,176","29,492","25,306","69,967","25,755","27,888","27,610","124,782","23,071","24,227","23,184","21,643","24,343","24,463","24,580","28,694","21,798","25,784","27,337","25,341","23,069","23,412","23,708","32,065","20,918","22,273","21,445","21,616","25,110","22,935","27,961","28,580","23,710","21,047","21,753","21,733","21,171","37,131","23,118","22,029","24,543","26,810","24,500","37,578","21,471","22,818","23,822","118,716","21,945","24,424","22,943","21,151","23,173","68,088","25,037","24,200","38,375","22,951","26,059","52,343","123,296","126,463","23,371","22,673","24,229","24,888","28,676","24,771","21,763","24,033","121,914","22,616","20,957","24,867","21,096","24,159","26,404","81,431","54,647","25,061","34,455","22,671","29,637","23,633","28,559","24,318","24,508","27,678","27,229","27,571","26,722","139,404"
"1900,25","134,267","23,557","30,216","26,206","126,918","29,561","25,445","71,214","25,945","27,871","27,618","124,625","22,937","24,294","23,192","21,492","24,286","24,490","24,482","28,690","21,794","25,769","27,269","25,425","23,022","23,359","23,700","32,100","20,947","22,257","21,408","21,563","25,208","22,814","28,047","28,490","24,212","20,971","21,694","21,700","21,118","36,802","23,069","22,071","24,529","26,684","24,416","37,598","21,347","22,808","23,806","118,386","22,002","24,116","22,935","21,120","23,243","92,757","25,084","24,176","38,312","23,037","26,196","52,006","124,076","126,524","23,422","22,602","24,180","24,898","28,724","24,835","21,769","24,065","121,898","22,606","20,978","24,880","21,198","24,137","26,382","80,865","54,090","25,051","34,582","22,686","29,610","23,665","28,676","24,322","24,457","27,610","27,314","27,578","26,727","139,476"
"1920,25","133,884","23,676","30,161","26,241","126,525","29,520","25,324","71,210","25,861","27,943","27,573","124,375","23,127","24,139","23,137","21,482","24,265","24,520","24,492","28,516","21,827","25,763","27,351","25,316","23,039","23,406","23,700","31,863","20,882","22,212","21,461","21,500","25,278","22,802","28,161","28,555","23,965","20,855","21,637","21,631","21,275","37,102","23,049","22,059","24,533","26,763","24,347","37,280","21,410","22,924","23,831","118,365","21,912","24,088","22,951","21,071","23,190","104,459","25,139","24,325","38,251","23,065","26,104","51,429","121,320","126,351","23,375","22,541","24,165","24,929","28,694","24,757","21,767","24,102","121,486","22,659","20,929","24,825","21,082","24,180","26,518","81,447","54,094","25,014","34,345","22,618","29,671","23,590","28,586","24,292","24,467","27,604","27,237","27,514","26,765","138,563"
"1940,25","133,843","23,690","30,418","26,390","127,494","29,684","25,506","72,365","26,055","28,127","27,765","124,280","23,104","24,355","23,265","21,598","24,422","24,639","24,610","28,841","21,824","25,912","27,482","25,412","23,186","23,443","23,833","31,855","20,927","22,408","21,394","21,496","25,308","22,937","28,255","28,751","23,963","21,008","21,765","21,763","21,237","37,035","23,165","22,155","24,749","26,963","24,539","37,682","21,445","22,924","23,935","119,020","22,010","24,263","22,943","21,147","23,280","112,476","25,169","24,265","38,608","23,108","26,210","51,816","120,533","126,475","23,539","22,522","24,284","25,094","29,208","24,835","21,818","24,178","121,961","22,676","21,024","24,947","21,133","24,255","26,549","81,622","54,098","25,141","34,943","22,759","29,925","23,698","28,849","24,427","24,551","27,725","27,443","27,675","26,806","138,637"
"1960,25","133,727","23,565","30,139","26,296","127,422","29,463","25,320","71,933","25,851","27,839","27,541","123,978","23,027","24,235","23,175","21,465","24,257","24,400","24,504","28,600","21,788","25,761","27,312","25,275","22,990","23,329","23,684","32,333","20,878","22,233","21,416","21,547","25,157","22,882","28,073","28,500","23,941","20,837","21,614","21,639","21,145","36,714","23,053","22,047","24,555","26,714","24,329","37,237","21,425","22,839","23,771","118,808","21,945","24,137","22,861","21,102","23,247","117,239","24,935","24,155","37,941","22,959","26,033","51,108","121,016","126,320","23,371","22,502","24,137","24,845","28,876","24,692","21,667","24,029","121,786","22,618","20,965","24,835","21,157","24,125","26,314","80,320","53,257","25,012","34,480","22,682","29,571","23,788","28,598","24,363","24,475","27,535","27,322","27,569","26,678","138,394"
"1980,25","131,678","23,467","30,127","26,049","126,492","29,502","25,245","72,043","25,771","27,976","27,506","122,878","22,996","24,149","23,069","21,441","24,116","24,431","24,553","28,612","21,714","25,739","27,345","25,220","23,041","23,312","23,643","32,092","20,790","22,167","21,318","21,422","25,245","22,761","27,965","28,312","23,729","20,810","21,604","21,512","21,112","36,414","22,951","21,933","24,639","26,712","24,355","37,551","21,273","22,735","23,804","117,796","21,818","24,002","22,829","21,008","23,198","118,641","24,894","24,069","38,204","23,071","26,131","50,982","121,259","125,357","23,386","22,424","24,151","24,873","28,880","24,657","21,592","23,994","121,033","22,475","20,861","24,767","20,951","24,137","26,380","80,641","53,327","24,871","34,720","22,633","29,469","23,443","28,524","24,284","24,375","27,624","27,245","27,425","26,586","137,110"
"2000,25","133,761","23,725","30,453","26,408","128,216","29,692","25,476","72,576","26,012","27,975","27,741","124,192","23,124","24,296","23,212","21,571","24,402","24,551","24,629","28,673","21,908","25,855","27,506","25,486","23,161","23,516","23,867","32,237","20,876","22,302","21,451","21,520","25,437","22,943","28,284","28,480","23,957","20,992","21,698","21,665","21,224","37,233","23,135","22,092","24,788","26,912","24,488","37,812","21,435","22,918","23,943","118,951","21,963","24,284","23,025","21,259","23,325","121,625","25,184","24,237","38,398","23,022","26,251","51,247","123,224","126,647","23,484","22,553","24,365","25,031","29,243","24,880","21,724","24,163","122,425","22,710","20,973","24,959","21,212","24,292","26,616","81,292","53,494","25,127","34,861","22,839","29,888","23,647","28,733","24,451","24,508","27,765","27,353","27,618","26,806","138,484"
"2020,25","133,759","23,653","30,365","26,294","128,727","29,765","25,549","72,002","26,143","28,071","27,716","124,308","23,127","24,373","23,222","21,514","24,398","24,555","24,637","28,688","21,931","25,963","27,475","25,453","23,204","23,439","23,780","32,294","20,886","22,386","21,461","21,588","25,343","22,941","28,196","28,418","23,912","21,025","21,708","21,747","21,224","36,765","23,078","22,069","24,708","26,716","24,451","37,486","21,520","22,929","23,888","119,341","21,984","23,992","22,976","21,218","23,280","122,937","25,131","24,212","38,200","23,029","26,145","50,955","123,210","127,043","23,429","22,592","24,251","24,971","29,231","24,831","21,773","24,153","122,978","22,608","20,918","24,865","21,165","24,153","26,547","80,878","52,982","25,025","34,514","22,735","29,708","23,661","28,578","24,437","24,496","27,710","27,353","27,594","26,810","138,633"
"2040,25","132,104","23,575","30,235","26,227","127,951","29,647","25,439","71,329","25,931","27,945","27,649","123,259","23,022","24,180","23,100","21,467","24,192","24,396","24,522","28,459","21,804","25,753","27,224","25,355","23,000","23,349","23,712","31,912","20,869","22,237","21,365","21,433","25,131","22,780","27,996","28,180","23,661","20,861","21,631","21,600","21,129","36,331","22,957","22,135","24,516","26,590","24,339","37,135","21,314","22,710","23,724","118,714","21,884","24,002","22,829","21,116","23,216","122,800","25,037","24,078","37,918","22,933","25,988","49,855","121,355","126,080","23,355","22,433","24,175","24,767","29,024","24,602","21,678","23,986","122,088","22,559","20,971","24,855","21,080","24,084","26,569","79,451","52,090","24,873","34,537","22,731","29,563","23,492","28,406","24,425","24,463","27,545","27,255","27,549","26,661","138,027"
"2060,25","133,453","23,718","30,375","26,527","129,276","29,761","25,537","72,390","26,108","28,051","27,700","124,265","23,251","24,475","23,378","21,592","24,308","24,584","24,769","28,786","21,890","25,955","27,537","25,469","23,259","23,492","23,857","32,518","20,884","22,429","21,408","21,643","25,408","22,904","28,292","28,439","23,976","21,031","21,812","21,759","21,294","36,980","23,108","22,200","24,741","26,971","24,527","37,680","21,961","22,929","23,994","119,831","22,063","24,210","23,051","21,245","23,353","124,724","25,257","24,302","38,155","23,147","26,208","50,996","123,047","127,329","23,600","22,637","24,296","24,967","29,537","24,873","21,812","24,282","123,390","22,714","21,020","24,957","21,251","24,318","26,655","80,810","52,478","25,176","34,665","22,773","29,857","23,704","28,692","24,561","24,576","27,816","27,547","27,747","26,792","139,002"
"2080,25","133,147","23,755","30,441","26,576","130,080","29,706","25,429","72,325","26,141","28,022","27,698","124,522","23,169","24,365","23,324","21,612","24,420","24,535","24,673","28,675","21,878","25,920","27,382","25,508","23,163","23,478","23,827","32,859","20,875","22,398","21,482","21,665","25,451","22,927","28,196","28,314","23,967","20,947","21,767","21,831","21,257","37,065","23,124","22,106","24,745","26,771","24,482","37,639","21,412","22,937","23,935","120,280","22,059","24,078","23,018","21,192","23,357","125,629","25,288","24,273","38,153","23,108","26,155","50,375","123,578","127,673","23,463","22,616","24,294","24,998","29,618","24,876","21,753","24,120","123,525","22,620","20,916","24,955","21,110","24,220","26,551","81,012","52,155","25,143","34,469","22,778","29,825","23,635","28,757","24,496","24,606","27,786","27,384","27,722","26,776","139,143"
"2100,25","132,586","23,778","30,445","26,555","130,382","29,825","25,604","73,955","26,247","28,184","27,776","124,375","23,192","24,420","23,347","21,527","24,433","24,657","24,839","28,982","21,922","25,925","27,573","25,445","23,276","23,541","23,920","32,420","20,947","22,457","21,455","21,614","25,369","22,924","28,267","28,306","23,976","21,051","21,682","21,794","21,290","37,006","23,171","22,222","24,794","27,008","24,539","37,857","21,476","23,014","24,110","120,653","22,022","24,092","23,129","21,202","23,396","126,365","25,525","24,363","38,427","23,135","26,292","50,441","122,910","127,476","23,655","22,647","24,451","25,031","29,775","24,922","21,767","24,286","124,014","22,778","20,961","25,057","21,120","24,278","26,620","80,531","51,876","25,131","34,839","22,863","29,922","23,629","28,920","24,610","24,653","27,749","27,514","27,767","26,890","139,343"
