File_Type,GValue
File_Version,1
GP,
MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20210216_105348
MTP,4
Plate-ID,

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
200,"28,975","39,184","31,233","30,349","73,276","71,659","44,669","83,455","30,253","79,339","31,022","53,790","29,153","24,308","27,127","34,939","66,012","29,653","82,492","50,486","35,188","26,773","49,773","50,612","35,580","31,520","46,531","28,235","38,059","85,080","26,322","76,818","29,063","70,267","29,537","27,165","29,025","26,853","25,620","38,918","41,725","25,200","27,186","69,563","30,192","30,727","26,902","27,851","25,443","27,467","26,439","28,727","48,837","56,808","46,939","42,529","31,588","34,375","43,169","65,606","55,122","42,265","29,102","44,124","37,767","72,963","32,843","46,625","70,100","37,478","95,902","26,927","42,288","26,759","32,965","25,986","46,492","55,788","50,892","52,225","90,718","31,498","85,176","91,676","39,308","41,159","36,678","28,282","48,178","36,708","95,359","102,086","72,771","37,476","68,329","60,098"
"220,25","31,718","46,624","35,890","32,365","76,404","77,149","50,665","90,729","33,729","86,627","35,008","62,098","33,322","25,676","29,000","41,498","75,137","33,665","87,655","56,118","41,816","28,941","58,647","58,743","41,553","37,143","54,120","30,549","43,155","91,961","27,920","86,539","32,073","75,553","31,820","28,867","32,773","29,943","27,224","44,565","47,237","25,737","28,967","76,604","34,037","34,459","28,869","30,324","26,624","29,920","28,075","33,027","56,927","67,533","55,433","48,971","36,851","39,890","50,237","71,108","63,902","48,398","31,682","50,484","43,480","79,625","38,027","53,324","75,218","44,025","103,425","28,194","47,829","28,914","39,194","27,233","52,212","64,869","57,822","59,663","98,275","36,329","92,800","99,869","45,669","47,302","41,339","29,453","54,598","42,237","100,780","109,263","78,357","43,302","73,247","63,551"
"240,25","36,735","52,918","42,147","35,712","79,014","84,449","58,576","98,686","38,649","94,580","41,008","70,647","39,753","27,794","32,186","47,818","85,631","40,047","94,541","58,584","47,641","32,516","67,859","67,767","48,416","43,863","64,492","34,376","49,684","99,800","30,371","96,420","36,290","82,533","35,467","31,129","38,973","35,133","29,622","52,039","54,457","26,522","32,114","84,753","39,696","39,802","31,514","34,624","28,006","33,649","30,461","39,767","64,365","73,433","66,390","58,510","43,061","45,716","58,525","76,429","72,959","57,278","35,710","60,176","48,667","87,722","44,241","60,680","81,692","49,253","109,375","30,275","53,739","31,557","45,798","28,620","60,239","71,741","62,624","69,008","104,602","42,649","100,714","106,790","51,453","55,041","46,429","31,139","62,222","48,816","105,025","115,239","84,727","48,039","78,729","64,914"
"260,25","44,100","62,471","49,041","40,700","82,245","91,914","66,514","105,122","45,318","101,727","47,016","75,073","46,331","31,133","36,365","55,290","95,708","46,249","99,806","59,063","55,186","38,092","71,729","73,757","55,743","51,292","72,118","40,255","53,416","107,773","34,225","103,733","41,755","89,561","40,543","34,771","44,943","41,376","33,192","59,631","61,806","27,688","36,500","93,424","45,106","44,976","35,184","40,800","30,243","38,775","33,767","46,227","68,294","80,973","72,808","67,824","50,155","53,167","67,806","81,725","78,312","68,388","40,337","69,482","55,473","96,057","50,618","68,151","89,320","57,071","114,284","33,231","59,125","35,718","53,325","30,855","68,712","77,894","65,486","73,947","110,827","48,859","107,327","112,286","59,473","64,533","51,412","33,647","68,759","57,084","109,000","119,667","90,957","54,398","85,008","66,157"
"280,25","49,924","71,582","57,724","45,422","84,243","99,335","71,359","110,341","51,388","107,955","54,559","81,733","53,329","36,404","41,943","65,147","105,361","53,786","105,033","59,225","63,320","43,547","76,576","82,033","61,800","59,120","80,004","45,684","54,967","113,043","39,345","109,018","47,533","97,176","44,961","39,090","52,708","48,839","38,816","67,155","67,953","29,565","42,210","100,939","51,618","51,835","40,047","47,906","33,798","44,612","38,608","54,210","73,257","88,449","81,161","73,969","58,363","62,743","73,267","86,320","83,820","74,463","45,976","77,204","63,533","103,439","58,204","72,659","97,000","65,578","117,718","37,914","64,294","41,233","63,673","33,812","72,392","85,569","67,045","81,314","115,604","56,298","112,557","117,492","68,329","72,567","56,059","37,114","72,402","64,778","112,500","123,286","97,286","61,753","90,563","67,288"
"300,25","59,506","79,316","68,239","51,496","85,453","106,427","76,898","114,892","59,647","113,543","63,727","88,186","62,810","42,839","46,524","72,969","113,157","63,575","109,837","58,890","70,014","50,861","82,116","90,525","66,398","65,788","88,637","52,790","55,682","118,569","44,710","113,673","54,049","104,233","50,239","44,924","62,451","57,525","44,776","73,116","73,149","32,453","47,665","106,610","57,304","58,506","45,022","55,012","38,394","51,094","43,178","64,688","78,637","95,745","88,694","82,212","66,961","70,337","78,976","90,514","90,596","82,704","50,420","86,216","70,786","110,035","65,704","77,678","104,022","69,824","121,043","43,510","68,439","46,804","71,098","38,169","78,053","92,743","68,282","87,982","119,231","65,751","117,296","120,390","75,371","79,790","59,439","42,476","77,151","71,024","115,680","127,453","103,386","69,222","95,786","68,376"
"320,25","70,106","87,924","74,747","58,602","85,804","111,884","83,139","118,463","69,567","117,659","71,235","94,061","71,573","50,220","53,645","80,131","118,843","71,316","114,712","58,649","74,151","59,698","86,575","98,888","68,288","68,088","96,504","61,500","56,241","122,831","51,127","117,592","61,398","110,041","54,159","50,845","70,565","67,416","51,698","81,241","79,386","36,092","54,284","111,633","61,894","64,776","50,963","61,682","44,273","57,539","48,735","70,592","84,624","102,596","96,480","90,047","72,035","76,925","84,490","93,743","96,680","90,716","53,457","94,231","75,973","114,722","69,855","82,682","110,324","75,169","123,063","48,839","71,514","53,318","79,047","43,369","84,222","100,075","70,122","94,906","122,318","73,045","120,900","122,984","82,184","86,900","62,676","47,378","81,886","78,139","118,641","130,984","108,043","73,759","100,941","70,453"
340,"77,796","96,192","81,404","65,531","85,653","116,547","88,984","121,265","75,606","121,135","77,798","99,994","77,167","59,753","61,702","87,437","122,186","78,308","118,755","58,335","80,178","67,467","90,925","106,576","69,708","70,535","103,976","70,025","56,506","125,880","57,308","119,900","67,947","114,824","57,761","57,600","77,276","73,239","59,410","88,071","86,129","41,492","61,400","115,614","65,039","68,559","56,835","67,451","50,371","64,012","53,327","78,002","89,725","108,147","103,031","97,714","78,682","83,518","90,161","95,953","102,443","98,269","55,014","101,467","82,680","118,398","75,088","87,886","115,861","80,771","125,263","55,355","75,925","59,445","86,924","48,727","90,145","107,039","71,933","101,516","125,724","79,763","123,467","124,667","89,051","94,247","65,918","53,386","86,700","84,263","121,780","134,094","111,175","78,733","104,508","72,239"
360,"87,420","104,600","87,498","68,212","85,333","120,314","94,592","123,063","82,463","123,047","85,047","105,702","83,780","68,343","69,531","94,963","126,188","86,390","122,092","58,565","85,716","74,004","94,565","112,655","72,363","73,912","109,861","75,222","56,880","128,455","62,561","121,702","72,153","118,614","61,376","64,363","84,908","81,814","67,029","95,355","92,369","47,692","68,253","118,149","67,865","72,857","62,863","69,594","57,614","68,155","57,633","84,884","95,180","112,218","108,045","105,041","85,308","90,059","95,322","98,061","107,433","105,090","55,908","106,959","89,667","120,855","80,939","92,482","119,282","86,014","126,455","61,412","79,167","65,208","93,578","53,673","95,204","112,939","73,531","107,333","128,429","86,957","125,376","125,998","96,173","100,935","69,094","58,912","91,531","90,875","124,367","135,796","113,800","84,451","107,129","74,704"
380,"95,053","111,778","93,982","72,398","85,053","123,439","100,508","125,010","89,392","125,776","91,849","110,767","90,661","76,280","75,557","101,696","128,678","93,710","125,235","58,076","90,573","81,088","98,525","117,967","74,094","76,137","114,302","82,257","57,451","131,255","66,975","123,525","78,375","121,739","65,578","69,290","91,714","89,045","70,686","102,008","98,745","53,680","72,565","120,390","69,569","77,739","68,163","72,335","65,467","73,667","62,047","91,237","100,116","115,555","112,165","111,894","91,106","96,100","100,218","99,871","111,629","110,429","60,353","112,047","96,563","123,663","86,816","97,573","122,316","90,667","128,202","66,565","82,008","68,512","99,949","57,704","100,220","117,684","75,269","112,200","131,037","94,004","127,390","127,361","102,729","106,520","72,288","63,741","95,914","97,076","127,214","137,053","116,141","91,059","109,910","78,025"
