File_Type,GValue
File_Version,3
GP,

MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20220322_104651
MTP,1
Plate-ID,
Cal File Used,cal_white96square
Well_Distance_X_MM,9
Well_Distance_Y_MM,9
Well_Shape,Square
Spot_Shape,Rectangle
Rectangle_Spot_Size_X_MM,3.0
Rectangle_Spot_Size_Y_MM,3.0
Deviation_From_Center_X_MM,0.0
Deviation_From_Center_Y_MM,0.0
Deviation_From_Perfect_Parallelness_DEG,0.0
Geometric_Correction_MM,0.50
Ignore_Top_G_Pixel_Percent,25.0
Ignore_Bottom_G_Pixel_Percent,10.0

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,,Input_Image
200,33.439,30.667,31.012,29.945,30.329,29.906,30.398,29.578,29.359,28.371,29.465,27.794,33.314,33.002,38.965,40.029,31.192,34.210,30.751,30.725,30.180,30.388,30.027,29.900,34.841,35.216,34.639,31.900,31.976,30.035,27.947,29.592,30.233,28.606,27.612,29.065,32.431,32.667,31.198,31.541,33.565,27.959,29.343,29.022,29.237,27.808,26.180,27.812,31.237,34.798,33.808,31.114,29.735,28.714,29.069,27.729,29.708,28.547,29.829,27.604,31.647,33.878,33.296,31.065,29.196,30.098,27.725,30.108,31.343,27.512,27.825,28.814,31.780,30.765,31.667,31.306,30.575,29.941,28.720,29.765,30.337,28.292,28.210,28.159,31.096,32.039,31.206,29.931,29.831,31.508,30.214,30.455,29.563,28.471,29.208,28.075,,mtp01_20220322_140655.bmp
220,33.806,30.733,31.192,30.329,30.431,30.110,30.490,29.700,29.590,28.461,29.457,27.849,33.741,33.202,39.829,40.269,31.339,34.278,30.902,30.684,30.304,30.725,30.437,29.735,35.131,35.606,34.849,31.912,32.243,30.241,28.014,29.735,30.292,28.759,27.776,29.316,32.522,32.608,31.090,31.847,33.869,28.000,29.486,29.563,29.441,28.018,26.194,28.004,31.465,34.959,34.169,31.216,30.033,28.741,29.437,27.812,29.833,28.659,30.249,27.775,31.692,34.112,33.755,31.292,29.149,30.294,27.596,30.718,31.580,27.463,27.843,29.010,31.935,30.804,31.671,31.296,30.533,29.914,28.671,29.698,30.312,28.320,28.296,28.027,30.992,31.853,31.096,29.871,29.863,31.467,30.365,30.512,29.704,28.616,29.124,28.184,,mtp01_20220322_142655.bmp
240,33.853,30.851,31.212,30.563,30.569,30.235,30.527,29.729,29.680,28.692,29.675,27.849,33.622,33.431,39.735,39.927,31.206,34.125,31.065,30.673,30.482,30.553,30.357,29.853,34.794,35.520,34.384,32.067,31.965,30.090,28.078,29.720,30.245,28.749,27.792,29.314,32.653,32.606,31.206,31.843,33.898,28.092,29.435,29.375,29.541,28.065,26.214,28.088,31.375,35.088,34.045,31.108,30.022,28.859,29.218,27.798,29.798,28.767,29.916,27.733,31.943,34.208,33.537,31.239,29.212,30.333,27.822,30.733,31.390,27.482,27.880,28.963,31.802,30.784,31.896,31.512,30.714,30.094,28.718,29.749,30.416,28.310,28.335,28.418,31.045,31.973,31.302,29.822,29.892,31.451,30.269,30.551,29.647,28.561,29.143,28.198,,mtp01_20220322_144655.bmp
260,33.573,30.888,30.875,30.320,30.251,30.022,30.359,29.688,29.429,28.594,29.475,27.816,33.282,33.273,39.427,39.173,31.063,33.557,30.969,30.529,30.153,30.065,30.127,29.582,34.314,35.135,33.633,31.641,31.522,29.704,27.910,29.414,29.943,28.661,27.633,29.292,32.653,32.459,31.020,31.437,33.255,27.820,29.086,29.080,29.467,27.992,25.984,28.053,31.318,34.557,33.665,31.182,29.737,28.725,28.965,27.943,29.392,28.590,29.686,27.565,31.775,33.800,33.259,30.957,28.924,29.812,27.614,30.031,31.014,27.361,27.649,28.894,31.633,30.665,32.080,31.425,30.400,29.973,28.620,29.543,30.145,28.004,28.061,28.129,30.757,31.843,31.045,29.820,29.573,31.243,30.098,30.302,29.465,28.457,29.139,28.076,,mtp01_20220322_150655.bmp
280,33.831,30.957,30.857,30.571,30.482,30.471,30.663,29.880,29.804,28.845,29.651,27.851,33.745,33.641,39.949,39.392,31.459,33.706,31.390,30.751,30.259,30.214,30.324,29.816,34.457,35.524,33.502,31.961,31.722,29.825,28.057,29.600,30.080,28.908,27.863,29.573,32.810,32.653,31.255,31.761,33.294,28.049,29.263,29.120,29.655,28.067,26.267,28.308,31.600,34.865,33.888,31.282,29.939,28.980,29.137,28.141,29.488,28.784,29.500,28.057,32.106,33.831,33.310,31.257,29.143,30.271,27.865,30.135,31.043,27.545,27.892,29.041,31.882,30.994,32.273,31.673,30.584,30.227,28.684,29.737,30.384,28.208,28.333,28.598,31.022,32.094,31.278,30.186,29.959,31.465,30.233,30.425,29.751,28.906,29.367,28.371,,mtp01_20220322_152655.bmp
300,33.937,31.029,31.273,30.751,30.665,30.675,30.696,29.978,29.806,28.931,29.827,27.945,33.386,33.835,40.378,38.731,31.233,33.735,31.576,30.700,30.308,30.227,30.580,29.937,34.424,35.288,33.498,31.914,31.782,30.071,28.006,29.755,30.129,28.892,28.022,29.973,32.839,32.433,31.218,31.931,33.424,27.971,29.282,29.243,29.961,28.351,26.304,28.547,31.614,35.094,33.959,31.104,30.210,29.022,29.325,28.473,29.604,29.053,29.878,27.935,32.390,34.116,33.547,31.335,29.218,30.222,27.841,30.292,30.994,27.476,27.925,29.249,31.900,31.051,32.510,31.796,30.698,30.302,28.700,29.867,30.298,28.278,28.294,28.724,31.175,31.969,31.190,29.949,29.782,31.575,30.059,30.575,29.747,28.706,29.343,28.196,,mtp01_20220322_154655.bmp
320,34.453,31.304,31.278,30.971,30.910,31.014,30.947,30.233,30.353,29.200,29.967,28.182,33.878,34.161,40.663,38.876,31.433,33.535,31.904,30.890,30.435,30.273,30.767,30.051,34.580,35.694,33.598,31.961,31.490,29.990,28.161,29.882,30.237,29.102,28.231,30.355,32.824,32.657,31.324,32.008,33.345,28.039,29.422,29.549,30.237,28.365,26.347,28.800,31.847,35.425,34.037,31.422,30.125,29.076,29.325,28.749,29.573,29.163,30.031,28.337,32.529,34.214,33.641,31.498,29.129,30.473,27.820,30.512,31.380,27.643,28.067,29.575,31.912,31.110,32.794,31.837,30.710,30.259,28.814,29.822,30.251,28.088,28.369,28.867,31.100,32.200,31.282,30.175,29.818,31.561,30.214,30.673,29.716,28.843,29.506,28.208,,mtp01_20220322_160654.bmp
340,34.576,31.545,31.400,30.892,31.016,31.337,31.061,30.259,30.527,29.549,30.127,28.149,33.655,34.525,40.871,38.659,31.625,33.427,32.200,30.827,30.555,30.237,30.894,30.096,34.267,35.712,33.414,31.961,31.529,29.686,28.147,29.833,30.116,29.306,28.300,30.488,32.949,32.678,31.302,31.892,33.135,28.175,29.433,29.478,30.447,28.527,26.580,29.071,31.820,35.633,34.135,31.455,30.306,29.237,29.427,28.984,29.531,29.302,30.102,28.645,32.614,34.022,33.655,31.731,29.237,30.643,28.010,30.345,31.322,27.714,28.159,29.692,31.980,31.147,33.120,32.227,30.861,30.331,28.810,29.916,30.218,28.198,28.339,29.227,31.018,32.157,31.249,30.076,29.775,31.676,30.122,30.580,29.714,28.978,29.739,28.151,,mtp01_20220322_162655.bmp
360,34.659,31.614,31.118,30.700,31.102,31.427,30.980,30.388,30.690,29.575,30.196,28.188,33.698,34.443,40.698,38.176,31.561,33.035,32.257,30.773,30.353,30.010,30.933,29.990,33.804,35.682,33.322,31.849,31.212,29.684,27.898,29.753,29.965,29.322,28.457,30.810,32.859,32.753,31.286,31.794,32.855,28.027,29.237,29.322,30.598,28.688,26.475,29.241,31.900,35.525,34.059,31.573,30.131,29.255,29.341,29.320,29.327,29.355,29.927,28.757,32.586,33.925,33.586,31.622,29.029,30.461,27.796,30.220,31.165,27.720,28.075,29.639,31.761,31.122,33.222,32.216,30.953,30.463,28.800,29.767,30.129,28.204,28.263,29.222,31.124,32.251,31.318,29.994,29.910,31.586,29.831,30.486,29.614,28.973,29.722,28.027,,mtp01_20220322_164654.bmp
380,34.559,31.624,31.116,30.598,31.171,31.759,31.216,30.637,30.894,29.855,30.161,28.141,33.600,34.663,40.731,37.798,31.522,32.871,32.696,30.771,30.516,30.031,31.129,30.112,33.806,35.716,33.463,31.706,31.157,29.569,27.955,29.833,30.035,29.441,28.496,30.847,32.873,32.484,31.259,31.810,32.631,28.002,29.265,29.351,30.822,28.747,26.490,29.492,32.010,35.539,34.118,31.725,30.241,29.316,29.312,29.714,29.288,29.514,29.939,28.937,32.690,34.033,33.343,31.700,29.069,30.596,27.731,30.229,31.002,27.796,28.284,29.824,31.790,31.286,33.510,32.451,31.075,30.600,28.806,29.820,30.029,28.224,28.118,29.253,30.986,32.171,31.186,30.090,29.853,31.716,29.914,30.473,29.739,29.120,29.982,28.004,,mtp01_20220322_170654.bmp
