File_Type,GValue
File_Version,1
GP,
MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20210122_103346
MTP,7
Plate-ID,

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
"600,25","85,473","90,755","85,592","86,067","96,576","86,276","90,808","95,984","90,137","95,533","90,447","84,533","81,580","96,167","90,353","90,467","84,888","82,575","81,841","87,261","87,920","86,747","85,427","83,784","89,114","79,880","53,355","81,369","79,463","80,620","80,033","83,280","82,806","92,876","80,935","87,835","84,210","89,394","76,722","85,694","81,345","23,790","80,006","83,829","78,841","84,214","81,459","82,637","75,857","86,139","79,741","81,182","75,675","82,631","79,667","77,529","89,075","76,571","60,339","84,449","79,198","76,537","79,798","65,814","86,635","82,153","79,792","42,857","88,988","78,184","79,700","88,102","81,769","93,247","79,808","89,078","79,641","81,057","87,788","82,712","84,304","96,255","87,625","92,184","84,080","79,961","82,135","84,902","60,208","74,771","92,549","86,192","85,600","81,963","89,229","95,565"
620,"86,439","92,010","87,422","87,286","97,529","87,635","91,890","96,794","91,406","97,086","91,753","86,506","82,192","97,427","91,694","91,994","86,539","84,029","82,724","88,653","89,422","88,239","86,700","85,363","90,190","80,875","56,155","82,894","80,961","81,825","81,614","84,524","83,741","93,822","81,671","88,671","86,090","90,800","77,663","87,155","82,337","23,429","80,886","85,692","80,051","85,059","82,376","83,502","77,204","87,318","80,153","81,698","76,973","84,265","80,402","78,743","90,351","77,600","61,269","85,949","79,839","77,151","80,704","66,916","87,327","83,157","81,076","44,773","90,361","79,404","80,475","88,892","83,155","94,571","80,369","90,198","80,547","81,757","88,696","83,669","84,610","96,731","88,147","93,031","85,363","80,588","83,167","86,088","61,908","74,880","92,943","86,939","85,933","82,794","89,665","96,498"
640,"87,610","92,688","88,176","88,271","98,173","88,602","92,820","97,671","91,698","97,861","92,806","87,253","82,947","98,437","92,643","92,773","87,567","85,043","83,018","89,539","89,733","89,076","87,249","86,159","90,759","81,482","58,924","83,684","81,702","82,406","82,361","85,192","84,876","94,065","82,900","88,847","87,976","91,878","78,433","87,925","82,745","23,422","81,680","86,547","80,739","85,690","83,551","84,457","77,918","88,386","80,998","82,420","78,090","85,680","81,510","79,941","91,545","78,655","61,978","87,312","80,708","77,190","81,588","68,043","88,224","84,131","82,204","46,445","91,704","80,361","81,216","89,839","83,947","95,249","80,978","91,120","81,494","82,482","89,808","84,739","85,031","97,131","88,869","93,371","86,029","81,416","83,892","86,943","64,525","75,492","93,525","87,371","86,524","83,355","90,302","96,894"
660,"86,271","91,890","87,518","88,376","97,759","88,767","92,182","96,690","91,276","96,794","92,308","88,016","82,971","97,524","91,773","92,457","88,629","85,573","83,233","89,712","89,686","89,569","86,782","86,594","91,078","81,322","62,280","84,537","81,622","82,027","81,373","84,720","85,647","93,888","82,896","89,135","87,955","90,875","78,871","88,031","82,986","23,367","81,686","86,178","80,567","85,694","82,525","84,604","77,116","88,218","81,198","82,825","78,541","84,598","80,508","78,776","90,524","78,761","61,941","87,208","80,051","77,000","80,908","68,649","87,876","84,263","81,745","48,325","91,898","80,596","80,945","90,239","82,690","93,651","79,986","90,963","80,233","81,367","89,606","84,114","84,792","96,161","88,486","92,949","85,333","81,400","83,273","87,110","66,327","75,547","93,435","87,541","85,996","82,794","90,355","96,741"
680,"86,918","92,455","88,069","87,935","98,427","88,810","92,735","97,220","91,618","97,531","92,865","88,069","83,396","97,951","92,216","92,931","88,078","85,410","83,576","89,529","89,539","89,231","86,884","85,920","91,404","81,102","65,731","84,153","81,178","82,310","82,210","84,767","86,116","94,506","82,763","89,973","88,286","92,825","78,353","87,796","82,629","22,829","81,524","86,608","81,239","85,796","83,720","84,920","77,476","88,239","80,994","82,445","79,190","85,192","81,118","79,288","91,075","79,545","62,276","87,535","80,412","77,082","81,245","68,594","87,847","84,680","83,304","50,198","92,347","80,463","81,165","90,376","83,131","94,484","80,302","91,363","81,239","81,720","90,129","85,220","84,863","96,724","88,484","93,098","85,314","81,673","83,884","87,625","67,041","75,700","94,631","88,253","86,943","83,551","90,473","97,035"
700,"87,629","92,257","88,508","88,573","98,461","89,047","92,394","96,918","92,018","97,020","93,402","89,322","83,904","97,710","92,212","92,724","89,251","85,910","83,208","90,225","89,845","90,237","87,029","87,473","91,724","81,371","68,865","85,359","81,557","82,345","81,941","85,257","86,847","94,388","83,637","90,306","89,180","94,800","78,876","88,569","83,382","22,878","82,496","86,553","81,702","86,145","83,265","85,902","77,504","89,027","81,576","82,535","79,447","85,345","80,939","79,361","91,178","80,167","62,508","87,990","80,590","77,147","81,104","68,341","87,982","84,512","82,698","52,012","92,296","81,137","81,998","91,037","82,910","95,184","79,729","91,935","79,957","81,912","89,880","85,337","84,402","96,004","88,057","93,118","85,622","81,904","83,553","87,749","68,165","75,675","94,173","89,425","86,686","82,969","90,459","96,833"
720,"87,353","93,002","89,304","89,214","98,814","89,796","92,676","97,380","92,580","97,865","93,820","89,729","84,451","98,388","92,927","93,653","90,055","86,465","84,151","91,237","90,592","90,373","88,057","87,963","92,149","82,043","71,647","85,880","82,194","83,110","82,794","85,339","87,918","94,649","84,345","90,812","90,055","93,404","78,975","89,365","84,237","22,967","83,351","88,031","82,569","86,737","84,155","86,704","78,153","89,231","82,222","83,908","80,614","86,771","81,533","79,437","91,857","80,582","62,731","88,741","81,422","77,265","82,120","69,406","88,671","85,392","84,255","52,853","94,008","81,427","82,449","90,884","83,869","95,363","80,639","92,337","81,612","82,265","90,996","86,353","84,973","96,851","88,788","93,941","86,794","82,643","84,427","88,690","68,290","76,745","95,475","90,329","87,402","83,945","90,731","97,986"
"740,25","87,845","93,053","88,955","88,796","99,861","90,098","92,894","97,467","92,688","98,749","94,278","88,918","84,306","98,243","92,545","93,884","88,892","86,463","84,618","90,733","90,014","90,890","88,080","87,610","92,280","81,925","73,518","85,327","81,976","82,639","83,084","85,261","88,071","95,196","84,124","90,769","89,855","96,749","79,155","88,957","83,531","22,863","83,135","88,149","82,680","86,731","84,451","86,610","77,894","89,100","81,700","83,935","81,275","88,414","82,118","79,596","91,792","81,302","63,067","89,145","81,259","77,080","82,492","69,902","88,437","86,241","85,571","54,014","93,890","81,508","82,225","91,288","83,506","94,724","80,249","92,431","81,747","82,145","91,361","86,963","85,002","97,102","88,853","93,537","85,843","82,473","84,531","89,157","69,010","76,655","95,065","89,129","87,249","84,214","90,906","97,410"
760,"86,898","92,369","88,908","88,553","98,929","90,259","93,469","97,237","92,625","97,769","93,788","89,055","84,902","98,051","93,092","93,529","89,039","86,618","84,096","90,818","89,986","90,237","87,927","88,035","92,641","81,718","75,453","85,667","81,633","82,478","82,820","85,084","87,457","95,222","83,941","91,802","89,476","96,096","78,927","89,308","83,253","22,794","83,014","87,743","82,304","87,188","84,371","86,902","78,112","89,555","81,408","83,453","82,957","87,027","81,516","81,878","92,006","81,359","63,225","90,016","81,431","77,092","82,304","70,612","87,684","86,576","85,424","54,331","93,790","81,367","82,102","91,188","83,041","95,465","80,276","92,663","80,990","82,429","91,645","86,380","84,333","97,016","88,543","93,255","85,863","82,653","84,504","89,175","69,751","76,910","95,314","89,312","86,996","83,639","91,155","97,176"
780,"89,435","94,731","92,639","90,235","101,718","90,622","95,822","99,663","95,096","100,904","96,524","91,427","86,735","100,227","95,698","96,604","91,443","87,920","85,720","93,765","91,696","92,786","90,212","89,341","95,053","83,533","77,506","87,696","84,118","84,837","86,053","87,718","89,784","96,827","86,206","94,384","92,794","97,247","79,527","91,465","85,414","22,800","85,551","90,994","84,945","87,878","86,812","88,939","82,035","91,537","83,261","85,129","84,069","90,331","84,461","84,298","95,571","82,110","63,865","91,794","83,351","78,404","85,186","71,257","89,386","88,398","86,094","55,445","96,278","82,837","83,486","92,516","85,202","98,102","82,347","94,722","83,763","84,108","94,453","87,747","86,533","100,573","90,643","94,680","87,522","83,916","86,463","90,449","71,029","78,498","98,284","92,092","89,675","85,420","92,753","98,892"
800,"89,586","94,975","91,963","90,665","102,259","90,480","94,912","98,725","95,935","101,578","95,408","91,424","85,549","98,682","94,976","95,876","91,394","87,276","85,200","93,878","91,259","92,635","90,198","89,657","93,976","82,471","76,912","87,516","83,098","84,239","84,504","86,155","89,176","96,800","85,716","93,504","92,529","97,433","79,488","91,135","84,739","22,822","85,510","90,531","84,786","87,665","85,094","88,633","80,925","90,355","82,761","84,963","85,596","88,537","84,553","83,378","96,718","82,969","65,133","91,688","81,767","77,763","82,780","71,247","88,096","88,506","86,533","56,135","94,288","81,751","82,794","92,082","84,088","97,076","81,053","93,639","82,139","82,892","93,027","88,178","85,951","100,122","90,665","94,451","86,284","83,512","84,720","90,825","71,104","77,575","99,018","91,371","88,314","84,290","92,624","98,169"
820,"89,012","94,425","91,998","90,494","99,618","89,553","94,057","98,763","94,314","99,192","95,576","92,314","86,582","99,080","93,945","96,018","89,745","88,102","84,512","92,690","91,898","91,445","89,649","90,796","93,786","83,131","77,229","88,031","82,880","84,069","85,447","86,445","90,096","97,447","86,298","93,253","93,688","97,316","79,761","90,861","85,782","22,802","85,773","89,227","83,094","88,039","84,986","88,478","82,535","90,337","83,286","84,935","85,641","90,786","84,271","85,157","93,763","81,924","64,924","91,037","82,353","77,986","83,998","72,269","89,061","87,135","86,404","57,310","94,500","83,035","82,818","91,573","84,361","98,702","81,804","94,606","82,535","82,776","92,682","87,875","85,343","98,316","90,278","94,380","87,216","83,725","85,269","89,963","71,925","78,002","97,690","91,025","87,480","84,747","92,416","98,518"
840,"88,994","94,955","92,612","89,904","101,573","90,045","94,984","99,186","94,990","100,808","95,429","91,233","86,749","99,604","95,559","97,622","91,633","87,480","85,273","94,510","91,175","92,327","90,027","88,863","95,178","83,071","78,024","87,976","83,529","84,710","85,673","86,663","88,937","97,441","85,655","93,202","92,959","98,902","78,745","90,773","84,788","22,653","86,173","89,518","83,178","87,341","85,925","88,867","81,325","91,247","82,949","85,455","85,031","92,102","83,471","83,918","95,020","82,500","64,867","91,447","82,588","77,484","83,169","71,369","88,137","88,986","85,341","57,288","95,786","82,237","82,973","91,704","84,343","97,896","81,794","94,492","83,235","83,353","94,800","88,463","86,402","99,906","89,743","94,188","86,598","83,325","85,502","91,290","71,557","78,151","98,102","92,512","88,339","84,402","92,808","97,941"
860,"88,671","95,637","92,590","89,384","100,800","90,931","95,978","100,386","94,792","99,980","95,384","90,627","87,280","99,457","96,529","95,824","90,875","87,778","85,122","95,002","91,239","92,578","89,559","88,282","95,435","82,839","79,735","87,212","82,784","83,990","85,263","86,643","88,755","98,973","85,975","95,018","92,320","97,692","79,227","92,355","83,833","22,675","85,302","89,280","83,996","88,141","85,998","89,761","82,533","91,806","82,680","84,235","83,700","90,361","83,294","84,282","95,561","83,024","65,253","91,955","82,667","78,231","84,820","71,778","88,049","90,904","86,488","58,090","96,782","82,400","82,961","92,498","83,847","97,275","81,196","94,769","83,667","83,094","94,349","87,676","85,088","99,459","89,922","94,982","86,267","83,049","84,986","90,851","72,133","78,135","98,161","92,796","88,316","84,371","93,037","98,263"
880,"89,159","92,814","89,982","87,878","99,412","89,380","93,749","97,537","93,071","97,016","94,502","91,094","85,106","98,551","92,437","93,378","88,069","86,643","83,920","90,716","89,947","91,339","88,122","86,810","92,402","80,580","79,529","86,625","81,288","82,643","82,424","85,524","87,369","95,827","84,114","91,565","92,410","95,741","78,488","91,320","83,290","22,502","85,149","86,812","80,192","86,416","83,253","86,286","79,871","90,359","81,765","81,025","86,643","88,714","80,424","83,573","93,745","81,080","64,239","89,976","80,616","77,239","82,847","71,114","86,149","88,875","84,173","58,067","96,512","80,545","81,620","91,100","81,700","96,047","78,637","93,647","79,884","81,035","93,802","86,561","85,451","96,253","88,490","91,520","85,008","81,990","83,280","90,259","71,380","76,512","96,700","89,286","88,245","83,414","92,059","95,931"
900,"90,024","94,406","93,014","90,324","101,871","91,341","97,992","100,806","94,861","101,365","95,125","91,567","87,384","100,108","95,233","96,443","91,912","88,069","85,688","95,059","92,204","92,682","89,516","88,531","94,482","82,851","81,108","87,616","82,757","83,555","85,869","86,584","89,065","99,304","86,208","94,437","93,222","99,002","78,818","92,078","83,982","22,682","85,382","90,002","82,847","88,600","86,525","90,320","80,802","92,539","82,537","84,363","87,251","92,710","83,992","84,233","96,088","82,453","65,322","93,098","82,761","78,018","85,729","71,978","88,253","89,153","86,645","59,300","97,937","82,598","83,192","92,784","83,488","101,004","81,535","94,351","83,892","83,492","97,227","88,145","86,600","102,273","90,684","94,694","86,263","83,612","85,239","91,884","72,825","78,443","98,871","93,161","90,198","84,637","91,976","98,647"
920,"90,120","95,829","93,665","90,990","101,082","91,078","96,357","100,759","96,145","102,029","96,688","92,435","88,827","101,584","96,418","97,516","92,161","89,369","87,365","95,218","94,878","93,694","91,249","91,496","97,982","84,551","82,431","89,702","83,861","85,651","86,843","87,508","90,976","99,453","88,143","97,969","94,639","98,382","79,341","93,247","86,629","22,712","88,431","91,922","85,190","89,510","88,378","90,476","82,888","92,459","85,290","86,125","89,008","92,031","84,200","84,794","97,831","83,212","65,922","93,824","84,082","78,680","87,025","73,637","89,898","90,088","87,547","59,971","98,155","84,557","84,457","94,055","85,665","98,571","82,682","96,092","85,010","84,416","97,198","88,694","87,282","101,339","92,159","96,198","88,433","85,043","86,557","92,482","74,067","80,147","99,014","94,022","92,078","85,955","94,416","99,804"
940,"91,325","94,108","92,586","89,955","100,841","90,265","96,647","98,596","94,873","101,467","96,686","91,904","87,537","100,184","96,522","96,571","91,647","89,022","86,424","94,192","92,045","92,027","90,578","89,651","97,135","83,394","82,888","88,602","83,476","83,951","85,329","87,304","90,959","97,990","86,688","97,253","93,478","96,514","79,043","92,710","86,559","22,698","86,769","92,012","84,537","89,510","86,859","90,543","81,514","92,063","85,186","84,998","88,396","92,865","84,871","84,047","94,453","82,733","66,671","90,976","83,392","79,347","84,525","74,047","88,769","90,345","88,339","60,763","96,686","84,096","84,424","94,167","84,596","97,665","81,986","95,275","83,408","83,451","96,886","88,496","86,014","100,184","90,112","96,339","88,361","85,002","85,878","92,253","74,627","79,251","98,631","93,616","90,300","85,757","94,329","99,163"
"960,25","91,016","95,090","94,996","90,565","103,184","92,071","98,465","100,443","96,696","102,255","96,400","91,624","90,137","102,955","98,922","98,455","91,569","88,361","87,288","94,927","92,604","92,843","90,051","89,210","96,227","83,555","82,451","89,237","83,204","84,225","86,445","88,049","89,739","98,137","87,359","94,084","93,604","98,149","78,624","92,290","84,559","22,625","87,280","92,106","84,702","89,518","87,565","91,408","82,241","93,753","83,392","84,627","87,494","92,127","83,071","86,375","95,947","83,680","65,575","92,606","83,384","79,014","87,659","72,980","88,590","90,506","87,778","60,588","98,033","82,929","84,539","93,518","84,269","99,745","82,875","96,086","84,020","83,990","97,243","90,082","86,390","100,965","90,343","95,761","86,859","84,529","86,029","92,963","74,029","79,090","98,702","92,984","92,104","85,208","92,808","99,629"
980,"90,224","95,841","94,337","91,549","102,225","90,453","97,441","101,169","96,467","103,220","96,573","92,018","89,827","102,539","96,080","97,255","92,527","88,849","85,533","96,243","93,786","93,027","91,182","90,578","95,139","82,835","83,347","89,173","83,188","85,471","89,067","87,698","90,818","98,684","87,547","95,445","95,155","96,875","78,882","93,973","85,829","22,702","88,198","91,600","86,106","89,220","87,916","91,725","82,645","93,553","84,384","86,341","88,988","93,696","84,088","84,229","95,886","83,239","66,300","93,671","82,453","78,655","86,025","73,008","87,843","87,173","87,114","60,363","98,686","83,120","84,665","92,727","84,010","97,816","81,339","96,278","83,684","84,235","95,651","89,192","88,275","101,369","90,863","96,345","86,969","85,112","85,322","91,443","74,006","78,369","97,584","91,500","91,159","85,749","92,200","98,841"
1000,"89,606","96,614","94,808","92,290","102,802","90,596","97,347","102,169","95,129","102,706","98,320","91,747","89,002","103,575","96,225","97,694","92,298","87,759","87,569","94,933","94,163","93,310","91,982","90,980","96,969","82,551","82,645","89,033","83,506","84,780","85,969","88,463","89,776","99,990","86,612","94,694","94,308","94,818","78,529","93,767","84,963","22,533","87,849","94,008","83,467","89,782","86,502","89,167","83,325","95,110","84,047","85,669","86,027","90,663","87,261","84,182","96,625","84,022","66,457","93,247","83,851","78,484","86,049","72,575","87,380","89,990","87,461","60,373","97,745","82,559","85,163","93,484","83,888","97,639","82,239","95,749","85,963","84,357","95,506","88,641","87,490","98,876","90,588","94,751","86,429","83,580","84,780","91,986","73,673","78,159","97,496","93,553","91,184","85,041","94,316","99,359"
1020,"90,790","96,978","94,649","91,325","102,369","91,524","98,745","102,249","95,800","101,643","97,222","92,669","89,775","100,490","98,949","99,098","93,241","89,467","87,896","97,329","93,625","94,549","92,692","91,104","95,957","84,490","84,312","91,043","84,741","86,082","88,178","89,133","91,384","99,745","87,724","96,076","95,014","96,029","79,567","94,673","87,206","22,533","89,151","92,455","85,522","90,586","88,308","93,120","83,551","93,714","85,271","88,076","86,288","92,655","85,159","86,690","97,714","83,949","67,155","93,037","84,173","79,396","86,359","74,014","89,871","89,973","87,669","61,520","99,033","84,455","85,249","94,245","86,329","100,527","83,594","95,629","85,959","85,427","95,025","90,559","86,339","100,231","91,698","97,241","88,745","85,984","86,382","93,073","75,694","79,622","96,090","92,612","93,724","86,492","94,067","100,559"
1040,"90,316","94,235","92,480","91,143","100,863","90,590","97,398","99,133","94,535","99,996","94,984","91,425","89,614","100,486","96,865","97,473","91,863","88,792","86,529","94,802","91,096","92,331","89,571","89,278","96,912","82,963","83,655","88,453","83,484","83,494","86,678","86,596","90,410","97,731","85,896","92,337","94,486","92,718","78,255","92,500","85,204","22,620","86,706","92,382","83,139","88,839","85,804","91,278","81,700","93,143","84,500","84,018","87,563","92,855","82,808","84,551","94,025","82,963","67,437","92,512","83,106","79,288","84,435","73,984","87,618","91,202","86,429","62,169","98,788","83,780","83,367","94,139","83,833","97,176","80,624","96,014","82,259","83,653","96,978","89,922","85,024","98,814","89,894","94,890","87,998","84,327","85,276","92,157","75,745","78,271","98,100","93,155","90,549","84,359","93,767","99,157"
"1060,25","90,016","95,618","92,965","89,633","100,263","89,886","96,816","98,984","94,624","99,518","95,720","90,767","90,353","102,043","95,763","97,116","91,484","88,747","86,604","97,006","92,031","92,986","89,700","88,855","95,873","82,845","83,892","88,988","82,857","83,339","85,600","86,745","90,239","95,961","86,073","95,537","93,731","95,608","79,702","93,075","85,045","22,506","86,716","91,304","84,912","90,492","84,643","90,682","81,427","91,847","85,102","86,398","88,490","91,465","84,067","84,114","96,106","84,071","68,067","92,273","83,214","79,143","84,547","74,143","88,422","91,186","87,808","61,867","96,518","83,810","83,396","93,708","84,171","97,814","81,341","96,743","82,665","85,502","96,731","89,959","86,263","102,245","89,710","95,067","87,418","84,975","85,302","91,694","75,898","79,051","101,335","92,851","91,112","85,018","94,451","98,941"
1080,"90,475","95,453","93,875","89,394","101,220","90,141","96,959","100,461","94,073","99,739","94,933","92,369","86,600","102,196","95,765","97,627","92,547","86,996","89,171","96,796","93,522","93,859","91,673","88,865","94,786","82,418","82,073","88,518","82,067","83,322","87,267","86,414","88,345","97,563","86,982","94,912","91,604","98,065","77,641","94,214","85,737","22,496","86,937","89,380","82,388","89,739","87,643","90,620","80,106","93,386","82,639","84,604","85,880","92,655","84,908","85,747","97,206","83,906","66,747","92,775","82,524","78,184","86,496","72,194","87,588","90,543","87,635","60,788","97,667","82,118","84,386","93,439","83,008","97,869","80,337","95,384","84,384","86,494","96,178","88,137","84,631","101,112","91,308","93,337","86,682","83,239","85,161","92,620","74,059","78,294","99,253","92,782","92,012","84,298","94,361","97,663"
1100,"89,933","94,016","92,918","90,375","100,267","90,229","96,898","100,061","95,435","101,576","96,176","91,151","89,578","100,218","96,135","95,857","90,888","88,590","88,908","96,145","92,135","92,633","91,678","89,975","96,625","84,286","83,978","89,137","84,759","84,357","89,388","88,549","90,055","97,751","87,575","95,231","93,102","97,604","78,302","92,539","85,882","22,406","87,410","94,404","85,780","89,627","89,392","91,698","82,173","91,988","85,182","86,053","88,445","93,041","84,310","86,116","95,618","83,939","67,653","92,025","83,602","78,606","86,782","73,884","89,386","91,716","89,255","61,296","98,731","84,257","84,125","94,953","84,347","97,524","83,075","94,902","84,680","85,092","96,959","88,910","88,065","101,188","91,388","97,127","87,596","84,555","85,755","93,598","75,967","79,900","97,696","93,618","91,369","85,131","94,529","100,331"
1120,"88,704","93,594","94,055","89,333","99,516","91,798","95,494","99,702","94,337","101,049","96,029","90,912","89,071","100,575","94,055","97,286","91,322","87,565","88,280","95,516","90,986","92,020","89,110","87,975","95,790","81,557","82,545","90,098","82,320","82,139","86,561","87,284","88,565","99,561","87,157","96,239","91,800","98,069","77,433","91,108","85,706","22,335","85,608","95,010","83,492","89,014","86,096","90,575","80,618","91,539","83,133","84,084","86,635","92,924","84,263","84,263","96,320","83,200","67,925","93,706","82,825","78,188","86,061","72,475","88,159","89,951","87,275","60,978","96,757","82,455","82,257","93,288","83,512","97,690","82,384","95,857","81,263","85,565","95,418","90,361","85,408","99,047","91,416","93,567","85,961","83,096","83,984","93,992","74,575","78,118","98,292","94,786","91,788","83,616","94,222","97,676"
1140,"90,688","96,739","95,614","92,916","103,335","91,812","98,676","101,486","97,416","104,510","100,231","93,057","90,016","104,361","99,045","100,910","95,049","89,861","89,804","98,604","94,155","94,647","92,643","91,590","97,002","85,451","85,610","91,502","86,716","87,049","90,098","89,135","91,984","98,763","88,625","97,453","94,653","100,145","79,624","95,867","87,224","22,518","90,192","93,288","87,024","90,704","88,218","91,649","82,655","94,845","85,839","87,363","89,045","94,618","85,937","86,973","98,196","84,404","68,902","94,002","84,627","79,676","87,706","74,147","89,898","91,512","87,990","62,104","99,267","84,392","84,590","95,031","86,441","100,308","83,682","98,194","85,878","87,412","97,694","91,414","88,061","101,706","92,931","97,492","89,671","85,967","87,514","94,012","76,535","79,925","99,224","93,724","91,871","86,635","94,465","100,518"
"1160,25","89,261","95,157","93,759","91,000","101,567","92,637","97,537","98,578","95,949","101,502","97,508","93,443","90,857","103,010","96,433","96,408","92,584","87,231","88,947","95,592","93,851","94,137","92,127","91,494","97,892","83,543","82,525","88,429","81,688","83,231","88,941","86,737","88,494","98,463","86,888","97,482","92,488","97,988","76,933","92,427","86,575","22,324","89,898","93,102","86,443","88,324","87,857","91,573","79,610","96,512","83,537","88,522","86,645","92,900","82,057","86,055","97,551","83,971","68,161","93,651","82,057","77,741","86,567","71,920","87,641","91,508","86,618","60,735","97,231","82,727","85,465","92,231","83,949","98,337","80,443","96,661","81,306","84,794","95,984","89,539","87,061","99,171","92,180","94,092","85,839","83,078","84,935","92,855","74,124","79,294","97,831","91,153","90,476","84,284","93,335","99,353"
1180,"89,996","93,265","93,520","90,161","99,257","90,978","94,100","97,635","94,131","101,594","95,006","90,208","88,837","101,598","95,076","95,533","92,541","87,567","86,559","95,233","90,653","91,473","89,010","90,553","95,643","82,004","83,104","87,484","83,147","85,200","87,239","86,531","88,578","98,786","85,469","97,494","92,853","99,033","78,433","91,629","85,100","22,261","87,463","90,806","82,033","89,214","84,498","90,265","81,098","95,518","85,351","85,610","86,004","89,420","81,324","85,763","96,351","83,992","68,245","93,933","81,443","78,398","85,606","73,690","87,345","89,700","86,720","61,506","97,684","82,620","82,437","91,333","83,016","97,363","80,680","94,443","83,345","83,796","96,810","89,859","86,880","100,441","88,078","95,120","86,008","83,602","84,116","93,041","75,696","78,367","95,680","91,763","89,416","85,055","91,749","98,814"
1200,"90,345","96,531","94,378","91,998","101,969","91,427","99,386","101,375","96,845","104,982","99,984","93,976","89,037","102,504","97,984","98,692","93,131","89,878","90,298","98,025","94,218","94,375","94,373","91,541","97,865","85,610","86,051","90,929","86,604","87,022","90,788","90,992","91,435","100,057","89,306","96,224","94,667","97,835","79,124","94,598","88,265","22,604","89,263","93,257","88,024","91,282","89,545","93,708","83,737","97,484","86,924","86,261","88,969","95,341","85,506","87,639","98,273","85,508","69,549","95,380","85,692","80,218","86,565","74,992","89,686","91,669","89,588","62,620","100,886","85,480","85,333","95,208","86,553","99,308","84,422","97,392","84,157","87,002","98,645","91,655","88,786","102,335","94,267","98,669","88,922","85,459","87,712","95,039","77,400","82,178","99,671","95,190","92,278","87,269","95,445","100,904"
1220,"91,033","96,571","95,255","91,869","103,780","91,735","98,347","100,365","97,476","105,875","98,616","94,463","92,161","104,912","97,775","97,788","93,975","88,935","89,896","99,131","94,478","93,669","93,398","92,480","98,982","85,016","84,524","90,761","85,582","85,292","90,584","90,694","90,335","100,716","87,937","98,949","94,357","98,145","78,729","92,933","86,776","22,359","88,871","93,002","86,780","90,343","88,737","94,165","82,665","96,704","86,129","85,782","87,857","94,535","84,782","86,318","99,259","84,865","70,035","94,437","83,659","79,884","88,004","74,451","88,798","91,239","89,088","62,047","100,878","84,133","86,455","95,349","85,373","100,314","82,088","96,886","83,731","85,086","96,869","91,957","89,447","102,055","93,749","97,945","88,261","84,682","86,725","94,555","76,053","80,145","99,186","94,702","92,939","87,794","95,253","100,916"
1240,"91,118","98,482","97,392","94,398","103,441","93,212","98,565","102,439","97,169","104,876","99,431","93,151","91,335","103,159","99,467","100,776","94,363","89,855","89,084","98,641","94,357","95,545","92,973","92,292","97,078","86,253","86,053","92,133","86,475","87,271","91,145","91,110","91,610","99,482","89,218","96,110","95,908","101,310","79,057","94,755","89,378","22,365","90,273","93,649","87,343","90,637","88,049","93,022","83,631","95,861","86,171","87,431","89,310","93,769","84,569","86,453","99,202","85,090","69,186","94,563","84,184","80,255","86,659","74,484","89,739","89,980","89,343","62,453","99,708","84,625","85,729","94,173","86,729","100,643","84,984","97,969","84,355","86,155","98,508","92,243","86,324","101,780","92,500","97,535","89,386","86,339","88,486","95,392","77,061","81,692","97,133","93,967","89,710","87,331","94,296","101,994"
1260,"91,786","95,698","94,978","89,745","102,302","91,937","96,986","100,659","94,508","102,890","96,269","90,967","92,127","103,727","98,404","97,969","91,547","88,565","88,347","97,663","92,037","91,249","90,755","93,465","98,151","82,586","83,849","88,665","83,729","83,667","89,210","92,367","90,190","98,435","88,316","95,706","92,443","95,969","79,759","92,527","85,141","22,394","87,637","92,339","82,518","90,088","86,304","92,906","81,343","94,904","85,314","84,935","87,104","94,739","82,569","86,394","98,729","84,873","69,171","93,941","82,661","80,335","87,202","74,231","89,647","90,706","87,165","62,033","100,645","82,902","84,135","94,555","85,618","97,645","81,384","96,369","82,041","83,455","96,941","90,857","87,673","100,551","91,871","94,961","88,516","84,467","86,241","93,329","75,292","78,531","99,090","93,963","89,451","84,571","93,453","100,498"
1280,"90,224","96,155","94,033","92,824","102,304","91,104","98,512","100,580","97,275","105,155","99,175","91,722","91,190","103,043","97,175","97,688","94,516","89,498","88,259","97,718","93,406","93,312","93,696","91,406","96,396","83,178","84,449","90,782","83,278","83,800","89,614","92,402","90,578","98,965","89,533","97,096","93,580","99,008","77,369","92,563","86,739","22,400","89,612","93,371","85,447","90,869","88,506","92,365","80,739","97,133","85,910","86,335","90,367","93,416","82,808","87,463","98,812","85,190","69,806","94,627","82,876","79,382","87,806","73,918","90,749","90,414","88,525","62,531","100,243","84,065","85,122","94,635","85,316","97,735","82,241","96,086","82,298","84,073","99,402","91,502","87,429","103,375","92,855","97,467","87,020","84,620","86,376","94,573","76,051","79,806","100,988","95,749","90,239","86,596","94,373","101,022"
