File_Type,GValue
File_Version,1
GP,

MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20210126_104026
MTP,1
Plate-ID,

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
400,"54,998","65,610","34,292","26,227","31,833","30,296","28,369","27,835","36,549","32,025","31,131","32,690","63,700","64,798","26,059","28,825","26,618","28,571","26,361","32,935","31,778","29,902","32,833","27,939","59,167","36,704","30,447","26,512","24,951","26,547","26,233","27,724","29,606","27,386","32,561","35,402","37,843","30,747","26,849","25,516","24,131","24,255","26,008","25,276","25,604","33,482","30,333","27,367","38,586","24,461","25,676","25,075","25,173","25,124","24,339","24,973","24,882","26,837","28,096","30,325","54,510","29,669","27,355","25,071","25,894","25,022","25,259","25,651","25,525","26,486","25,827","25,794","30,620","30,725","30,167","27,418","26,406","27,231","25,727","26,127","27,829","28,176","26,871","27,302","31,139","30,490","27,918","28,863","28,235","29,414","27,245","27,386","27,488","29,210","29,886","30,031"
420,"55,975","66,061","34,325","26,435","31,992","30,414","28,580","27,994","36,537","32,047","31,267","32,761","63,186","64,671","26,035","28,655","26,629","28,665","26,504","33,000","31,833","29,839","32,522","28,018","59,241","36,333","30,496","26,537","25,137","26,596","26,251","27,757","29,582","27,159","33,188","35,275","37,533","30,710","26,898","25,704","24,294","24,492","26,139","25,545","25,761","33,112","30,457","27,463","38,214","24,490","25,875","25,145","25,192","25,127","24,490","25,110","24,998","26,902","28,275","30,255","54,684","29,584","27,380","25,212","26,063","25,039","25,410","25,784","25,851","26,655","25,931","26,012","30,782","30,737","30,127","27,488","26,622","27,447","25,863","26,275","28,500","28,459","26,992","27,314","31,437","30,473","28,045","28,959","28,357","29,516","27,288","27,582","27,763","29,267","30,110","30,041"
440,"55,688","63,894","34,000","26,420","31,894","30,404","28,447","27,908","36,227","31,784","31,206","32,696","61,108","62,669","26,012","28,498","26,461","28,435","26,390","32,837","31,718","29,724","32,500","27,882","58,559","35,620","30,265","26,337","25,010","26,494","26,186","27,792","29,471","27,233","33,480","34,973","36,916","30,302","26,763","25,492","24,175","24,359","26,031","25,290","25,727","32,369","30,261","27,329","37,561","24,496","25,859","25,157","25,206","25,141","24,445","24,929","24,916","26,806","28,227","30,906","54,396","29,259","27,275","25,218","25,937","25,033","25,208","25,706","25,782","26,661","25,896","25,978","30,545","30,224","30,000","27,333","26,575","27,225","25,802","26,147","29,402","28,316","27,086","27,269","31,261","30,457","27,980","28,894","28,402","29,533","27,249","27,496","27,661","29,247","29,884","30,037"
460,"56,094","62,200","33,435","26,478","31,769","30,247","28,437","27,737","35,545","31,588","30,961","32,825","59,508","60,365","25,831","28,461","26,453","28,349","26,229","32,167","31,765","29,735","32,339","27,733","58,078","34,941","29,853","26,194","24,867","26,224","25,933","27,575","29,592","27,010","33,337","34,396","36,633","29,786","26,404","25,414","24,145","24,349","25,969","25,296","25,612","31,818","29,857","27,222","36,741","24,210","25,722","25,025","25,112","25,069","24,318","24,929","24,804","26,767","28,122","30,645","54,273","28,869","27,153","25,112","25,847","24,886","25,073","25,506","25,896","26,520","25,775","25,725","30,361","30,008","29,751","27,224","26,424","27,045","25,706","26,037","30,704","28,082","27,122","27,112","31,324","30,561","27,800","28,696","28,355","29,724","27,192","27,451","27,594","29,051","29,647","29,776"
480,"54,245","60,471","32,857","26,265","31,343","29,912","28,304","27,690","35,231","31,086","30,761","32,116","57,425","57,978","25,925","28,188","26,180","27,845","25,951","32,043","31,210","29,049","31,551","27,573","57,214","34,475","29,733","26,035","24,733","26,137","25,696","27,408","28,945","26,908","32,947","33,912","35,576","29,231","26,284","25,220","23,969","24,143","25,759","25,216","25,422","31,206","29,700","26,882","36,006","24,110","25,549","24,924","24,935","24,904","24,190","24,829","24,704","26,588","27,916","30,149","52,582","28,445","26,988","24,894","25,735","24,769","24,959","25,422","26,047","26,369","25,502","25,706","30,218","29,386","29,302","26,933","26,345","26,790","25,575","25,849","32,402","27,871","27,114","27,071","30,871","30,025","27,702","28,588","28,075","29,955","27,165","27,455","27,478","29,041","29,529","29,649"
500,"52,890","58,588","32,482","26,253","31,386","29,894","28,280","27,598","34,565","30,886","30,643","32,100","56,510","57,208","25,825","27,967","26,173","27,529","26,131","31,898","31,102","28,941","31,535","27,547","56,806","33,847","29,516","25,955","24,582","25,863","25,578","27,263","28,804","26,567","32,602","33,541","35,084","28,929","26,249","25,224","24,033","24,118","25,600","25,055","25,410","30,859","29,657","26,886","35,292","24,071","25,594","24,924","24,884","24,908","24,108","24,776","24,724","26,447","27,792","30,110","51,133","28,188","26,759","24,824","25,627","24,657","25,084","25,414","26,780","26,453","25,465","25,651","29,963","28,949","29,384","26,855","26,376","26,796","25,543","25,739","35,194","27,755","27,439","26,924","30,786","29,814","27,624","28,498","28,116","30,743","27,157","27,402","27,431","29,071","29,520","29,520"
520,"53,080","59,020","32,278","26,263","31,137","29,961","28,351","27,682","34,424","30,857","30,598","32,104","56,459","56,431","25,969","27,986","26,502","27,608","26,100","31,892","31,235","29,018","31,410","27,508","56,941","33,533","29,463","25,976","24,637","25,955","25,525","27,224","28,759","26,735","32,606","33,345","34,469","28,716","26,282","25,237","24,022","24,214","25,608","25,184","25,386","30,476","29,471","26,953","35,118","24,018","25,580","24,961","24,867","24,945","24,249","24,847","24,725","26,408","27,894","30,133","49,484","28,110","26,729","24,929","25,673","24,706","25,255","25,439","28,133","26,488","25,573","25,645","29,929","28,843","29,269","26,867","26,561","26,786","25,682","25,786","39,182","27,784","27,906","27,080","30,680","29,978","27,606","28,580","28,169","31,902","27,118","27,502","27,469","29,173","29,529","29,637"
540,"52,537","58,729","32,306","26,298","31,122","29,941","28,367","27,853","34,106","30,657","30,625","32,188","55,990","56,373","26,347","27,916","26,749","27,382","26,280","31,790","31,576","28,771","31,278","27,592","57,296","33,263","29,480","26,020","24,745","25,929","25,563","27,333","28,796","26,769","32,673","33,082","34,176","28,637","26,345","25,269","24,208","24,247","25,639","25,153","25,484","30,178","29,539","26,794","34,796","24,010","25,673","24,982","24,967","25,108","24,492","24,788","24,737","26,475","27,912","30,069","48,353","27,984","26,771","25,022","25,682","24,825","25,396","25,418","30,612","26,427","25,682","25,702","29,886","28,910","29,484","26,814","26,843","26,722","25,716","25,894","43,780","27,806","28,749","27,114","30,733","30,016","27,784","28,637","28,329","34,092","27,308","27,665","27,561","29,310","29,565","29,496"
560,"52,490","57,008","32,255","26,373","31,349","30,000","28,286","27,818","33,661","30,518","30,608","32,486","55,659","55,394","26,735","27,812","27,318","27,361","26,400","31,455","32,071","28,898","31,422","27,500","56,165","32,586","29,314","25,847","24,559","25,790","25,424","27,161","28,935","26,733","32,686","32,569","33,676","28,253","26,118","25,324","23,976","24,373","25,624","25,104","25,467","29,943","29,445","26,831","34,206","24,006","25,588","24,933","24,818","25,039","24,761","24,708","24,708","26,504","27,975","30,222","46,996","27,792","26,749","24,955","25,573","24,559","25,675","25,422","34,433","26,327","25,608","25,571","29,765","28,610","29,522","26,731","27,022","26,525","25,839","25,876","48,988","27,645","30,071","27,106","30,865","30,143","27,969","28,808","28,439","37,333","27,402","27,400","27,502","29,376","29,443","29,467"
580,"51,969","56,686","32,027","26,433","31,127","29,849","28,353","27,843","33,329","30,363","30,522","32,486","54,851","54,694","27,571","27,708","28,376","27,318","26,867","31,437","32,684","29,035","31,304","27,712","56,143","32,224","29,225","25,843","24,622","25,802","25,490","27,233","29,084","26,688","32,631","32,375","33,337","27,992","26,080","25,361","24,067","24,524","25,606","25,200","25,557","29,863","29,320","26,794","33,839","23,988","25,622","24,912","24,878","25,171","25,284","24,702","24,749","26,449","28,084","30,061","46,165","27,580","26,904","24,986","25,633","24,661","25,939","25,296","39,035","26,416","25,704","25,547","29,822","28,471","29,624","26,849","27,390","26,504","25,800","25,763","53,733","27,700","32,082","27,214","30,847","30,067","27,922","28,896","28,524","41,886","27,645","27,608","27,478","29,737","29,498","29,353"
600,"50,969","57,753","31,945","26,455","30,965","29,761","28,349","27,873","32,965","30,337","30,496","32,310","54,882","54,343","28,704","27,508","30,049","26,990","27,727","32,088","33,510","28,749","30,994","28,390","56,718","32,078","29,549","25,857","24,706","25,871","25,463","27,259","28,741","26,618","32,400","32,263","32,978","27,859","26,292","25,559","24,294","24,898","25,604","25,257","25,643","29,908","29,667","26,759","34,008","23,990","25,741","24,976","24,953","25,598","26,367","24,757","24,755","26,476","28,000","30,559","45,663","27,637","26,871","24,945","25,604","24,641","26,953","25,363","44,865","26,598","25,706","25,602","29,753","28,284","30,194","26,678","28,108","26,439","25,900","25,861","57,959","27,720","35,398","27,465","30,745","29,847","28,096","29,231","28,659","47,851","28,071","27,529","27,669","30,165","29,508","29,500"
