File_Type,GValue
File_Version,3
GP,

MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20220321_143622
MTP,1
Plate-ID,
Cal File Used,cal_white96square
Well_Distance_X_MM,9
Well_Distance_Y_MM,9
Well_Shape,Square
Spot_Shape,Rectangle
Rectangle_Spot_Size_X_MM,3.0
Rectangle_Spot_Size_Y_MM,3.0
Deviation_From_Center_X_MM,0.0
Deviation_From_Center_Y_MM,0.0
Deviation_From_Perfect_Parallelness_DEG,0.0
Geometric_Correction_MM,0.50
Ignore_Top_G_Pixel_Percent,50.0
Ignore_Bottom_G_Pixel_Percent,10.0

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,,Input_Image
200,40.465,41.869,39.675,39.338,41.799,39.459,43.634,39.436,43.911,41.446,43.207,40.073,38.035,41.688,46.955,37.803,39.459,40.602,42.204,39.930,38.545,39.627,43.038,34.484,37.914,40.707,40.411,37.408,39.064,39.140,38.962,37.449,38.373,42.131,39.723,38.720,37.115,36.943,37.220,37.303,38.978,35.682,39.624,40.338,39.510,42.701,41.306,35.863,34.971,36.404,43.404,41.096,40.557,38.236,38.357,41.545,40.137,39.067,40.153,36.538,30.959,33.439,36.172,39.277,38.220,39.010,39.901,37.220,41.013,40.662,41.570,40.475,191.828,161.306,115.650,38.462,38.704,41.099,38.411,36.911,38.522,38.242,38.643,37.325,251.000,255.000,176.185,41.099,39.656,42.904,39.178,41.548,41.656,40.984,40.497,31.990,,mtp01_20220321_175625.bmp
220.25,42.379,43.551,41.404,40.825,43.895,41.309,45.732,40.424,45.697,42.643,44.838,41.124,39.812,43.688,49.446,38.586,40.675,41.697,43.796,40.774,39.290,40.500,44.707,34.965,39.404,42.662,42.201,38.847,40.691,40.411,40.229,38.468,39.242,43.296,40.943,40.640,38.656,37.685,38.070,38.038,40.325,36.424,41.127,42.312,41.201,45.134,42.506,36.987,36.334,37.067,45.490,42.920,42.452,39.662,39.643,43.717,41.475,40.096,41.838,37.615,31.328,34.010,36.901,40.761,39.220,40.640,41.242,38.519,42.592,41.643,43.032,42.889,187.742,161.022,107.086,39.682,39.653,42.978,39.554,37.854,39.395,38.780,39.328,38.385,251.000,255.000,162.615,42.729,40.866,44.551,39.924,42.943,43.500,42.576,41.567,31.965,,mtp01_20220321_181632.bmp
240,43.780,44.984,42.965,42.096,45.567,42.650,47.131,41.229,46.592,43.758,45.850,42.245,40.873,45.420,50.924,39.143,41.525,42.586,45.201,41.500,40.115,41.045,46.248,35.748,40.245,44.096,43.697,39.927,41.799,41.207,41.003,39.357,39.506,44.325,41.723,42.322,39.936,38.264,38.656,38.430,41.287,36.841,42.516,44.029,42.717,46.936,43.592,38.197,37.347,37.376,46.334,44.252,43.885,40.694,40.637,45.519,42.414,40.876,42.981,39.016,31.522,34.580,37.277,41.997,39.723,42.010,42.414,39.395,43.564,42.656,44.105,44.662,187.739,160.124,108.156,40.825,40.707,45.344,40.357,38.691,40.118,39.006,39.758,39.608,251.000,255.000,165.048,44.041,41.500,45.803,40.545,43.943,44.717,43.783,42.516,31.965,,mtp01_20220321_183626.bmp
260,44.898,46.045,45.150,43.436,47.092,45.051,48.389,42.659,47.739,46.076,47.229,43.455,42.541,46.545,53.430,40.239,43.258,43.981,46.554,42.631,41.261,42.166,47.971,36.720,41.987,45.293,45.873,41.541,43.621,42.532,42.210,40.723,40.605,46.236,43.468,43.917,41.710,39.433,39.803,39.484,42.971,38.029,44.271,45.436,45.204,48.315,44.783,40.051,38.975,38.159,47.717,45.952,46.105,42.510,42.704,47.111,43.844,42.369,45.268,41.169,32.290,35.650,38.242,43.726,41.032,44.271,43.914,40.898,45.293,43.818,45.822,46.774,190.140,161.717,112.232,42.739,42.150,47.252,42.025,39.799,41.369,39.666,40.898,41.334,251.000,255.000,171.092,46.146,42.799,46.930,41.774,45.449,45.713,45.490,44.064,32.118,,mtp01_20220321_185625.bmp
280,45.755,47.111,46.885,44.172,47.933,46.529,49.264,43.720,48.134,47.462,47.545,43.831,43.459,47.774,56.210,41.057,44.599,44.968,47.140,43.443,42.159,43.201,48.803,37.803,42.443,46.287,46.965,43.309,44.742,43.414,43.341,41.841,41.159,47.984,44.739,44.854,42.608,40.373,40.755,40.373,44.280,38.854,45.182,46.446,46.443,49.264,45.296,41.787,40.481,38.975,48.455,46.484,46.869,43.981,44.217,48.111,44.376,43.599,46.404,42.376,33.045,36.519,38.917,44.468,41.917,45.395,44.707,42.389,45.997,44.815,46.315,48.255,190.357,161.799,111.790,44.248,43.465,48.118,43.420,40.729,42.554,39.975,41.691,42.178,251.000,255.000,170.822,46.879,43.675,47.430,42.745,46.395,46.621,45.943,44.892,32.061,,mtp01_20220321_191626.bmp
300,46.264,47.691,47.662,44.952,48.806,47.341,49.997,44.666,48.904,48.096,47.981,43.863,43.879,48.608,58.854,41.634,45.761,45.694,47.713,44.197,43.003,43.666,49.287,38.768,42.904,46.717,47.376,44.729,45.096,43.968,44.105,43.134,41.793,48.803,45.618,45.685,42.994,41.341,41.771,40.818,45.102,39.717,45.787,47.083,47.287,50.497,45.723,42.892,41.541,39.503,49.150,47.115,47.322,45.239,44.939,48.927,44.978,44.627,47.277,43.080,33.818,37.576,39.519,45.169,42.755,46.013,45.322,43.713,46.685,45.210,47.061,49.468,190.443,161.841,111.653,45.051,44.455,48.952,44.596,41.965,43.583,40.303,42.618,43.089,251.000,255.000,170.360,47.662,43.955,47.917,43.774,47.006,47.242,46.525,45.379,32.070,,mtp01_20220321_193625.bmp
320,46.608,47.551,48.102,45.532,49.261,47.917,50.424,45.197,49.006,48.538,48.140,44.035,44.038,49.360,61.452,42.226,46.764,46.080,47.860,44.439,43.653,44.038,49.248,39.615,43.010,46.917,48.067,45.643,45.439,44.092,44.315,44.146,42.322,48.019,46.245,46.318,43.236,41.939,42.497,41.462,45.188,40.510,46.105,47.538,47.688,51.067,45.697,43.280,42.188,39.742,49.707,47.854,47.519,45.277,45.344,49.408,45.019,45.182,47.541,43.471,34.303,38.414,39.790,45.185,42.806,46.328,45.318,43.815,47.131,45.299,47.127,50.618,190.022,160.268,111.013,45.191,44.596,49.338,44.729,42.736,43.812,40.494,42.586,43.102,251.000,255.000,170.669,48.360,43.758,47.854,44.080,46.895,47.392,47.022,45.404,31.933,,mtp01_20220321_195625.bmp
340,47.637,49.169,49.576,46.748,50.255,48.981,51.669,45.955,50.134,49.471,49.013,44.691,44.755,50.710,65.029,42.994,47.799,46.646,48.669,45.258,44.258,44.688,50.299,40.806,44.029,48.118,49.096,46.236,46.290,44.567,44.984,45.513,43.013,49.936,47.682,47.392,44.022,42.567,43.780,42.315,45.882,41.596,46.818,48.443,48.624,52.538,46.468,44.264,42.930,40.783,50.516,48.666,48.662,46.172,46.363,50.455,45.497,45.860,48.535,44.389,35.338,39.656,40.631,46.204,43.481,47.373,46.124,44.752,47.831,45.806,47.901,52.777,191.602,161.825,113.369,46.121,45.506,50.519,45.599,43.869,44.564,41.137,43.717,43.844,251.000,255.000,172.672,49.261,44.197,48.844,44.936,47.780,48.443,47.576,46.191,32.134,,mtp01_20220321_201626.bmp
360,48.541,49.022,49.443,47.889,51.261,49.803,52.500,46.564,50.669,49.825,49.045,44.911,45.124,51.602,68.439,43.385,47.965,47.083,49.360,45.420,44.729,45.191,50.825,41.420,43.990,48.420,49.395,46.717,46.847,44.637,45.121,46.201,43.497,50.108,48.580,48.258,44.777,42.500,44.172,42.745,46.232,42.561,47.586,49.389,49.455,53.713,46.424,44.799,43.471,41.602,51.621,49.411,49.287,46.653,46.653,51.239,45.930,46.162,48.924,44.987,36.366,40.016,40.971,46.510,43.936,48.191,46.573,45.006,48.299,45.952,48.213,54.688,193.516,162.417,117.373,46.583,45.682,51.385,46.150,44.656,45.076,41.608,44.315,44.436,251.000,255.000,178.191,49.997,44.522,49.185,45.328,47.812,48.876,47.831,46.554,31.990,,mtp01_20220321_203627.bmp
380,48.898,50.038,50.576,49.369,52.000,50.459,53.506,46.889,51.439,50.653,49.570,45.443,45.478,52.930,72.029,43.586,48.643,47.363,50.258,45.580,44.984,45.306,51.376,41.869,44.589,49.366,50.357,47.411,47.280,45.070,45.258,46.631,43.748,50.621,49.248,49.156,45.232,42.920,44.771,43.322,46.866,43.051,47.707,49.955,50.357,54.615,46.783,45.545,43.965,42.417,52.220,49.806,50.146,47.169,47.188,52.255,46.274,46.459,49.564,45.513,36.723,40.293,41.140,47.185,43.984,48.576,46.898,45.889,48.885,46.389,48.621,56.439,193.229,161.742,116.131,47.035,46.344,52.076,46.720,44.838,45.548,42.048,44.659,44.924,251.000,255.000,176.834,50.548,44.710,49.478,45.646,48.376,49.924,48.519,46.927,32.096,,mtp01_20220321_205625.bmp
