File_Type,GValue
File_Version,3
GP,
MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20220321_143622
MTP,2
Plate-ID,
Cal File Used,cal_white96square
Well_Distance_X_MM,9
Well_Distance_Y_MM,9
Well_Shape,Square
Spot_Shape,Rectangle
Rectangle_Spot_Size_X_MM,3.0
Rectangle_Spot_Size_Y_MM,3.0
Deviation_From_Center_X_MM,0.0
Deviation_From_Center_Y_MM,0.0
Deviation_From_Perfect_Parallelness_DEG,0.0
Geometric_Correction_MM,0.50
Ignore_Top_G_Pixel_Percent,50.0
Ignore_Bottom_G_Pixel_Percent,10.0

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,,Input_Image
200,31.252,31.433,31.245,32.172,32.927,32.420,32.895,38.640,25.449,38.347,36.452,30.344,32.185,27.869,30.895,34.752,30.736,34.755,33.949,33.341,33.854,32.443,26.124,25.083,28.901,33.000,27.255,33.783,31.627,32.283,32.420,29.545,33.404,30.653,30.032,24.105,27.532,33.248,29.197,32.309,35.373,22.965,38.570,35.573,36.124,27.019,26.197,28.341,27.197,28.955,31.449,34.952,28.290,32.303,30.990,33.201,33.433,31.573,31.373,28.513,26.850,29.166,34.220,27.127,35.580,30.462,29.570,31.809,34.701,32.010,32.067,34.102,30.309,32.312,29.334,29.742,33.140,28.283,32.172,29.876,32.869,37.013,35.564,24.637,25.217,32.338,27.583,30.277,33.328,29.331,32.968,35.424,34.646,35.624,37.707,25.341,,mtp02_20220321_175625.bmp
220.25,32.637,32.449,32.252,33.035,34.334,33.041,34.328,40.430,25.318,40.408,37.873,30.882,33.707,28.494,31.892,35.952,31.465,36.643,35.532,34.618,34.990,33.191,25.933,25.048,29.825,34.465,27.771,35.640,33.242,34.016,34.121,30.704,34.844,31.739,26.025,23.659,28.242,34.866,29.914,33.589,37.357,23.105,40.156,37.013,38.287,25.446,25.975,29.296,24.761,29.968,33.067,37.051,29.338,34.245,32.191,34.271,35.344,32.427,32.102,24.433,27.586,29.793,36.159,27.204,38.232,31.758,30.350,32.347,36.121,33.061,32.892,36.201,30.182,33.764,30.449,30.535,34.669,28.764,33.551,30.404,34.201,37.997,37.226,24.516,25.045,33.752,25.646,26.443,34.478,29.643,34.541,37.497,36.182,36.576,37.516,25.306,,mtp02_20220321_181632.bmp
240,34.006,33.780,33.561,34.557,36.252,33.624,35.666,41.465,25.229,41.710,39.395,29.465,35.755,29.204,32.780,37.701,32.099,38.965,36.904,36.172,36.318,34.140,25.793,25.000,30.863,35.943,27.793,37.322,34.646,35.710,35.876,32.210,36.602,32.997,25.755,23.583,28.137,36.567,30.529,34.978,39.013,22.768,41.567,39.239,39.197,25.264,25.701,30.373,23.490,30.939,34.545,39.150,30.191,35.860,33.643,35.736,37.532,32.847,32.580,23.611,28.557,30.022,38.172,27.382,40.500,33.080,31.350,32.873,37.646,34.258,34.226,38.080,24.312,34.755,31.373,31.535,34.710,29.580,35.083,30.895,35.201,31.411,38.752,24.236,24.955,35.207,25.363,25.666,34.892,30.029,35.838,39.417,37.780,31.076,29.965,24.952,,mtp02_20220321_183626.bmp
260,35.825,35.226,35.013,36.051,38.261,34.465,37.404,42.656,25.239,42.771,39.971,25.917,37.806,30.223,34.067,39.137,33.172,39.771,38.268,37.541,37.634,34.882,25.704,25.131,32.150,36.927,28.236,38.873,36.210,37.067,37.860,33.825,38.643,34.592,25.783,23.554,24.468,38.073,30.701,36.761,39.978,22.927,42.678,40.309,39.914,25.306,25.748,31.949,23.411,32.274,36.239,40.016,31.382,37.742,35.143,36.997,39.936,33.433,33.137,23.650,30.022,30.525,39.376,27.159,42.213,34.873,32.306,33.475,39.220,34.955,35.344,39.080,23.672,32.328,32.739,32.618,26.627,30.382,36.669,31.541,37.051,27.927,39.981,24.210,24.854,35.834,25.150,25.637,29.621,30.637,37.522,40.306,38.889,27.322,28.834,25.035,,mtp02_20220321_185625.bmp
280,37.296,37.029,36.573,37.799,40.258,35.978,38.755,43.694,25.478,43.901,40.742,25.338,39.134,31.570,35.799,40.076,34.478,40.927,39.213,38.847,38.739,35.924,25.908,25.296,33.634,38.197,28.646,40.315,37.229,38.325,38.965,35.752,40.182,36.389,25.825,23.583,23.430,39.449,28.634,38.449,41.226,23.111,43.968,41.283,41.076,25.398,25.742,33.854,23.401,33.822,37.561,41.599,32.557,39.083,36.901,37.850,41.226,33.557,33.984,23.656,31.685,31.096,40.796,26.185,43.494,36.822,33.427,34.127,40.261,32.271,37.080,40.131,23.672,25.299,34.309,33.952,25.146,31.697,38.561,32.182,38.707,27.764,40.892,24.379,24.653,36.239,25.226,25.688,27.908,31.580,38.787,41.373,39.685,27.175,28.796,25.121,,mtp02_20220321_191626.bmp
300,37.818,38.513,37.962,39.166,41.271,35.768,39.417,44.134,25.408,44.576,41.121,25.293,39.299,32.529,36.605,40.414,35.099,41.443,39.420,39.401,39.099,36.446,25.822,25.290,34.596,38.395,29.076,40.656,37.455,38.576,39.414,37.296,40.717,37.640,25.713,23.446,23.207,39.729,24.854,39.150,41.752,22.965,44.605,41.424,41.436,25.268,25.783,35.220,23.519,34.799,38.054,42.252,33.538,39.510,37.729,38.022,42.105,33.497,33.672,23.621,33.379,31.175,41.201,25.586,44.790,38.264,34.076,34.150,40.720,26.927,38.099,41.019,23.500,24.876,35.580,34.933,25.102,32.774,39.898,32.812,39.701,27.573,41.481,24.258,24.783,34.796,25.191,25.688,27.739,32.338,39.338,42.287,40.204,26.952,28.662,25.010,,mtp02_20220321_193625.bmp
320,38.054,38.825,38.742,39.742,42.156,36.089,39.669,44.879,25.328,44.990,41.414,24.971,39.309,33.691,37.567,40.675,35.812,41.803,39.873,39.605,39.226,36.876,25.685,25.236,35.465,38.793,29.146,41.048,37.818,39.150,39.981,38.054,41.226,38.771,25.640,23.185,22.943,40.185,24.354,39.691,42.382,22.850,45.589,41.570,41.822,25.166,25.567,36.255,23.248,35.863,38.389,42.885,34.315,39.924,37.994,38.236,42.653,33.303,33.439,23.468,34.567,31.274,41.761,25.213,45.561,38.605,34.296,33.675,40.726,26.541,38.022,41.357,23.389,24.443,36.570,35.959,24.707,33.459,40.373,33.045,40.153,27.325,41.408,24.054,24.548,29.943,25.013,25.462,27.631,32.815,39.385,42.188,40.204,26.787,28.376,24.866,,mtp02_20220321_195625.bmp
340,39.242,40.226,39.879,41.229,44.162,36.768,40.471,46.443,25.497,46.564,42.551,25.312,40.344,35.825,38.924,41.752,37.089,43.188,40.869,40.764,40.217,37.876,25.895,25.561,36.672,39.939,29.793,42.548,39.194,40.191,41.264,39.252,42.363,40.041,25.713,23.455,23.121,41.857,24.449,40.828,43.962,23.022,47.806,42.831,43.411,25.334,25.847,37.268,23.350,37.287,39.538,44.748,35.519,41.229,39.019,39.296,44.341,33.780,33.939,23.576,36.280,31.885,43.277,25.299,47.248,39.494,34.959,33.981,41.634,26.621,37.038,43.022,23.475,24.621,38.029,37.545,24.904,35.045,41.510,33.707,40.873,27.608,42.790,24.379,24.745,28.666,25.108,25.561,27.774,34.169,40.232,43.720,41.146,27.105,28.653,25.054,,mtp02_20220321_201626.bmp
360,39.357,40.433,39.955,41.350,45.166,36.513,41.166,47.099,25.510,47.213,43.016,25.089,40.764,36.799,39.334,41.962,37.038,43.481,40.799,40.669,40.111,37.863,25.726,25.548,36.646,40.029,30.080,43.032,39.357,40.551,41.446,39.369,42.334,40.099,25.694,23.357,23.137,42.000,24.484,41.204,44.780,23.080,48.576,42.541,43.732,25.354,25.694,36.640,23.411,37.955,39.806,45.099,35.541,41.484,39.134,39.678,44.987,33.497,33.659,23.592,36.408,31.717,43.704,25.197,48.529,39.873,35.032,33.720,41.860,26.506,34.567,43.373,23.344,24.551,38.745,38.229,24.815,36.146,42.092,33.806,41.350,27.490,42.707,24.334,24.771,27.997,25.061,25.637,27.697,35.385,40.487,44.592,41.624,26.885,28.452,25.010,,mtp02_20220321_203627.bmp
380,40.029,41.229,40.468,42.003,47.255,37.140,41.487,48.599,25.331,48.675,43.783,25.003,41.640,38.175,39.618,42.882,37.478,44.484,41.990,41.771,40.936,38.182,25.615,25.621,37.054,40.971,30.061,44.201,40.264,41.522,42.462,40.532,43.490,41.022,25.624,23.185,22.904,43.213,24.245,41.825,46.360,22.968,50.640,43.736,45.172,25.191,25.656,34.121,23.194,38.608,41.006,46.984,36.395,42.554,40.131,40.564,46.242,34.150,34.057,23.424,37.271,31.943,45.159,25.156,50.054,40.685,35.551,34.513,42.726,26.411,33.586,44.506,23.360,24.366,39.382,39.003,24.793,37.363,42.946,33.876,41.793,27.404,44.067,24.201,24.653,27.717,25.006,25.487,27.545,36.615,41.287,45.787,42.092,26.838,28.382,24.971,,mtp02_20220321_205625.bmp
