File_Type,GValue
File_Version,1
GP,

MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20210223_150133
MTP,1
Plate-ID,

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
200,"34,276","36,586","31,322","29,457","33,812","32,180","40,349","33,402","34,135","38,049","32,055","34,694","38,345","38,320","32,835","27,088","54,812","55,637","29,294","34,984","31,255","28,547","36,643","33,304","29,996","39,837","37,029","27,871","29,018","34,263","31,749","29,502","30,263","38,731","31,424","36,980","33,463","33,161","32,080","32,755","31,820","31,743","36,557","32,731","30,376","34,100","32,865","31,867","30,371","39,763","38,231","42,637","41,049","34,569","29,349","28,455","34,845","30,545","37,210","38,753","30,741","27,667","27,955","27,196","30,963","37,961","34,014","31,475","42,735","34,537","32,902","35,359","39,688","38,625","46,094","37,769","33,053","43,235","37,327","43,006","39,980","43,116","38,425","44,971","28,896","60,616","64,512","43,308","34,516","44,327","37,875","40,061","45,653","44,878","50,247","29,624"
220,"35,114","38,137","32,210","30,014","34,998","32,908","42,594","34,449","35,796","40,069","32,486","35,686","40,437","40,763","34,106","27,339","59,590","60,402","30,235","36,286","31,865","28,863","37,735","34,647","30,912","42,624","39,141","28,461","29,998","35,476","32,688","30,298","31,198","41,186","32,451","37,839","34,653","34,410","33,284","33,902","33,249","32,551","38,363","34,494","31,496","35,747","33,780","32,855","31,533","42,337","41,220","45,822","44,227","37,067","30,371","28,557","36,376","31,584","39,594","40,729","31,678","28,280","28,445","27,761","31,557","40,841","35,447","32,494","45,788","35,780","34,237","36,649","41,871","40,312","48,855","40,124","34,145","45,486","39,427","45,271","41,163","44,953","39,535","47,375","28,951","65,427","68,900","45,896","35,375","46,810","39,820","42,398","48,586","47,296","53,412","29,686"
240,"35,394","39,084","32,602","30,225","36,025","33,404","44,463","35,137","36,802","41,133","33,031","35,706","42,347","42,425","35,149","27,631","61,790","63,747","30,792","37,233","32,488","28,896","38,082","35,482","31,378","44,253","40,902","28,992","30,835","36,631","33,441","31,157","31,749","42,359","33,316","38,894","35,476","36,012","33,773","34,871","34,584","33,457","40,176","35,976","32,420","36,827","34,239","33,641","32,496","44,165","42,969","48,655","46,667","38,802","31,418","28,318","37,275","32,325","41,920","42,300","32,608","28,961","28,594","28,200","32,229","43,271","36,522","32,757","48,561","36,610","35,118","37,239","43,537","41,263","51,720","41,898","34,894","47,512","41,382","47,975","42,449","46,678","40,120","49,525","28,824","69,492","72,033","48,678","36,898","48,888","41,455","44,741","50,906","48,763","56,043","29,355"
260,"35,631","40,208","33,192","30,416","37,180","33,802","46,002","35,543","37,945","42,220","33,157","36,157","44,484","44,541","36,694","28,063","63,527","65,869","31,898","38,145","32,888","29,214","38,424","36,602","31,975","46,610","43,696","29,855","32,165","37,396","34,324","32,163","32,269","44,253","34,345","39,135","36,212","37,296","35,171","36,025","35,973","34,606","42,302","37,673","33,402","38,002","34,796","34,290","33,557","47,449","45,680","52,086","49,673","41,218","32,704","28,255","38,375","33,184","43,957","43,125","33,871","29,769","29,500","28,935","33,163","45,918","37,622","33,586","51,798","37,649","36,153","38,351","45,618","43,006","55,345","44,453","36,110","49,435","43,453","51,327","44,339","48,214","41,622","52,165","28,694","72,133","72,761","51,802","37,553","51,112","43,265","47,455","53,980","51,008","58,122","29,604"
280,"35,755","40,784","33,427","30,404","37,461","33,714","46,824","36,004","37,902","42,465","33,259","35,888","45,500","45,575","37,467","28,282","61,553","64,131","31,939","38,706","33,024","29,188","38,763","36,733","31,961","47,551","45,024","30,275","32,908","37,453","34,296","32,539","32,312","45,425","35,102","39,192","36,200","37,461","35,327","36,261","36,451","35,186","43,067","38,833","33,639","38,920","34,875","34,386","34,055","49,325","47,304","53,988","51,200","42,845","33,275","28,102","38,743","33,010","45,645","44,002","34,159","30,182","29,510","29,469","33,265","48,051","38,171","33,998","53,512","37,571","36,033","38,484","46,339","44,198","55,773","45,494","36,218","50,484","44,737","52,890","45,276","48,604","42,504","53,002","28,904","70,712","71,990","52,963","38,563","51,427","43,778","49,192","55,963","51,467","57,745","29,369"
300,"35,631","41,345","33,804","30,263","37,957","33,547","47,580","35,716","38,331","42,994","33,194","35,837","46,661","46,041","38,204","28,586","60,047","62,708","32,271","39,190","33,031","29,108","38,757","36,469","32,112","48,802","45,824","30,710","33,341","38,018","34,545","32,869","32,316","46,153","35,445","39,194","36,275","37,584","35,547","36,502","37,133","36,069","43,812","39,778","34,088","39,457","34,927","34,294","34,259","51,110","48,851","54,990","52,218","44,129","33,504","27,878","39,296","33,184","46,769","44,316","34,500","30,378","29,794","29,886","33,484","49,292","38,690","34,861","53,767","37,933","36,094","39,033","47,071","45,400","55,941","46,749","36,596","51,571","46,037","53,814","46,631","48,657","43,382","52,967","28,920","69,504","72,010","53,461","39,204","51,569","44,476","50,335","56,986","51,735","57,918","29,429"
320,"35,412","41,531","33,408","30,178","38,016","33,180","47,414","35,567","38,688","42,941","32,859","35,429","47,006","45,888","38,457","28,971","58,676","61,531","32,120","39,398","32,965","29,078","38,580","36,355","32,071","48,937","46,463","31,047","33,273","38,214","34,639","32,902","32,357","46,202","35,673","39,022","36,039","37,718","35,563","36,865","37,643","36,553","44,320","40,120","33,824","40,006","34,771","34,043","34,229","51,416","49,649","53,347","51,596","44,849","33,443","27,714","39,378","33,284","47,129","44,376","34,433","30,720","29,951","30,100","33,455","49,639","38,947","35,529","52,284","38,027","36,339","38,990","47,422","46,488","55,108","47,394","36,880","51,994","46,488","53,973","47,461","48,129","44,143","52,149","29,051","68,249","71,520","53,475","39,284","51,292","44,339","50,065","56,459","51,292","57,024","29,612"
340,"35,314","41,476","33,412","29,902","37,990","33,080","46,600","35,243","38,682","42,398","32,696","35,363","47,192","45,520","38,608","29,292","57,492","60,727","31,876","39,237","32,653","28,906","38,096","35,706","32,027","48,188","46,629","31,204","33,216","37,984","34,569","32,780","32,143","45,653","35,827","38,633","36,086","37,592","35,584","37,012","37,745","37,092","44,275","40,333","33,680","40,437","34,602","33,818","34,127","50,200","49,494","51,665","49,255","44,888","33,063","27,449","39,375","32,967","46,788","43,973","34,192","30,614","29,959","30,135","33,402","48,353","38,873","36,525","51,155","37,925","36,073","38,973","47,349","47,404","53,920","47,137","36,853","51,551","46,057","53,133","47,888","47,545","44,706","50,975","29,037","67,465","70,896","52,733","39,476","50,420","44,267","49,461","54,645","50,398","55,998","29,690"
360,"35,094","41,061","33,227","29,743","37,731","32,616","45,976","34,816","38,265","41,739","32,476","34,922","46,916","44,714","38,557","29,382","56,443","59,759","31,520","38,855","32,435","28,612","37,733","35,296","31,561","47,014","45,696","30,918","32,843","37,735","34,382","32,359","31,959","44,510","35,624","38,245","35,665","37,300","35,176","36,775","37,290","37,129","43,702","40,227","33,220","40,131","34,253","33,339","33,724","49,322","48,961","50,002","48,025","44,494","32,698","27,245","38,876","32,567","45,994","43,175","33,802","30,298","29,780","29,869","32,835","46,761","38,373","37,159","49,688","37,459","35,818","38,759","46,720","48,190","52,610","46,324","36,710","50,537","44,853","51,527","47,661","46,573","45,004","49,957","29,075","66,135","70,118","51,700","39,559","49,400","43,590","47,967","53,137","49,698","54,812","29,678"
380,"34,951","41,153","33,086","29,724","37,563","32,502","45,510","34,800","38,222","41,498","32,363","35,012","47,035","44,455","38,794","29,729","56,255","59,131","31,376","38,729","32,227","28,547","37,386","35,357","31,667","46,733","45,457","30,876","32,606","37,524","34,186","32,043","31,806","43,782","35,416","37,796","35,625","37,357","35,406","36,888","37,345","38,037","43,529","39,696","32,978","40,127","34,161","33,194","33,271","48,275","48,357","49,582","47,449","43,804","32,453","27,086","38,753","32,400","45,076","42,902","33,912","30,271","29,878","29,700","32,835","45,653","38,145","38,667","48,829","37,547","35,751","39,022","46,743","48,984","52,435","46,216","36,671","50,194","44,106","50,925","48,180","46,184","45,569","49,173","28,939","66,071","69,825","51,329","39,676","49,018","43,482","46,941","52,108","49,302","54,341","29,808"
