File_Type,GValue
File_Version,3
GP,
MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20220316_153054
MTP,5
Plate-ID,
Cal File Used,cal_white96square
Well_Distance_X_MM,9
Well_Distance_Y_MM,9
Well_Shape,Square
Spot_Shape,Rectangle
Rectangle_Spot_Size_X_MM,3.0
Rectangle_Spot_Size_Y_MM,3.0
Deviation_From_Center_X_MM,0.0
Deviation_From_Center_Y_MM,0.0
Deviation_From_Perfect_Parallelness_DEG,0.0
Geometric_Correction_MM,0.50
Ignore_Top_G_Pixel_Percent,25.0
Ignore_Bottom_G_Pixel_Percent,10.0

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,,Input_Image
200,37.784,43.012,49.255,52.865,37.588,37.151,50.288,40.180,42.580,40.069,35.125,43.180,52.880,45.418,43.363,56.475,51.949,47.486,39.951,45.798,36.876,35.196,40.863,56.890,48.871,59.384,71.510,66.871,46.025,62.931,56.620,63.498,46.959,55.037,39.065,45.392,49.661,44.727,65.271,68.094,87.225,68.214,67.680,49.422,46.531,47.288,37.171,38.639,62.078,65.029,87.276,64.998,68.643,63.202,71.700,91.004,70.788,52.012,42.980,50.616,54.265,57.059,49.686,71.710,51.580,59.531,69.129,57.943,55.225,77.069,59.000,46.149,76.233,66.737,51.867,75.557,50.486,46.425,50.898,39.447,36.892,50.496,32.551,29.398,47.643,32.594,31.322,38.757,35.047,33.680,35.641,36.453,33.680,30.555,33.718,30.802,,mtp05_20220316_185058.bmp
220,37.918,42.082,48.380,53.137,37.600,37.347,52.502,38.449,43.722,39.318,35.047,41.741,51.380,45.359,43.531,61.590,55.618,47.724,43.631,47.645,37.098,35.890,40.420,58.775,48.812,58.082,79.453,72.310,52.086,65.880,60.529,68.884,49.151,55.124,37.659,45.275,49.875,44.280,69.259,72.047,110.237,71.318,72.488,51.924,49.175,49.822,37.622,36.618,66.986,68.802,111.608,68.902,67.788,65.098,74.422,111.829,74.792,58.251,42.800,51.761,58.904,61.869,48.071,75.259,56.225,63.551,72.908,62.225,71.794,86.500,64.029,44.733,74.008,64.088,49.798,76.806,52.420,49.629,60.716,44.955,41.329,63.478,34.525,29.565,47.694,33.053,31.551,39.245,35.492,33.935,35.812,38.665,33.835,31.122,34.165,31.216,,mtp05_20220316_191058.bmp
240,37.202,40.943,48.714,53.167,37.845,37.376,53.984,37.553,44.796,37.335,34.875,40.390,49.963,44.622,43.212,64.767,60.035,48.159,49.824,48.576,36.753,36.643,41.012,61.041,45.263,56.988,89.882,75.661,61.524,64.490,59.031,72.292,53.363,54.229,37.206,44.563,50.912,42.902,68.698,69.951,131.902,72.482,75.214,55.482,54.080,53.567,36.406,36.125,69.622,68.961,133.433,71.380,65.516,64.743,84.051,124.714,85.882,63.108,41.494,51.408,64.141,67.308,46.892,85.922,62.976,65.673,76.520,67.155,90.951,103.761,63.784,42.012,77.667,59.625,47.994,73.976,54.906,55.708,72.422,53.867,48.412,79.745,39.451,29.473,46.786,32.949,31.663,39.165,35.188,34.022,35.322,42.243,34.547,30.888,34.008,31.084,,mtp05_20220316_193100.bmp
260,36.300,39.639,47.612,52.239,37.741,36.298,55.325,37.241,43.114,36.380,33.890,40.357,48.178,42.916,41.900,67.006,61.153,47.984,58.547,48.100,36.306,36.647,41.980,60.982,43.692,58.241,110.139,75.453,69.537,60.188,55.161,72.888,56.945,53.216,36.610,44.398,51.998,41.729,62.763,65.963,145.110,77.829,80.906,56.431,59.763,56.557,36.247,35.369,69.206,67.806,148.739,74.286,69.129,67.222,96.408,134.080,102.431,66.118,40.178,50.820,65.075,64.853,46.386,106.375,73.251,65.429,86.380,77.039,112.963,117.863,61.092,39.729,88.308,57.339,47.253,77.382,57.131,59.031,82.737,66.075,59.022,98.190,47.949,29.563,46.788,33.061,31.702,40.212,35.408,33.953,35.835,48.386,38.180,31.029,34.118,31.108,,mtp05_20220316_195058.bmp
280,36.210,38.875,45.802,51.231,36.716,35.853,55.755,37.112,41.031,36.386,33.525,39.351,46.378,41.716,40.420,66.022,59.339,48.075,62.614,45.025,36.196,36.935,40.465,60.661,42.018,58.467,130.710,80.284,75.829,56.663,56.022,74.778,56.867,52.710,35.745,44.753,54.855,41.127,61.400,68.388,153.173,90.569,92.847,57.257,60.539,56.698,35.108,34.906,69.773,72.769,160.118,84.039,78.943,76.410,108.341,141.414,116.625,73.757,39.514,49.373,61.024,59.322,46.184,126.382,84.351,66.196,104.431,97.118,130.441,128.267,61.675,38.663,108.051,58.875,46.749,86.404,58.994,57.110,97.655,82.892,74.076,115.916,61.859,29.684,46.651,32.976,31.667,39.878,35.531,34.022,36.667,58.404,40.345,30.918,33.994,31.100,,mtp05_20220316_201058.bmp
300,36.041,38.673,44.088,50.127,36.339,35.724,54.457,35.998,40.349,36.714,33.478,38.508,45.369,41.406,39.824,71.008,56.357,49.120,53.675,43.884,36.465,39.006,39.329,59.224,40.925,59.457,143.837,91.306,86.304,57.306,60.247,82.216,54.122,50.304,35.276,45.208,58.771,40.565,63.708,75.153,158.231,108.139,108.745,57.925,60.127,53.865,33.943,34.545,78.143,85.053,166.900,101.567,95.102,91.745,117.108,145.657,127.016,87.894,39.124,47.935,57.565,55.951,46.335,142.049,100.147,73.173,120.886,115.373,139.667,134.741,64.514,38.463,129.916,63.706,46.486,101.698,60.084,55.506,117.990,101.406,93.029,127.092,80.635,29.625,46.639,33.035,31.563,41.884,35.396,33.973,38.822,72.835,46.375,31.159,34.102,31.210,,mtp05_20220316_203059.bmp
320,36.092,38.400,43.176,48.682,35.992,35.688,52.651,35.665,39.671,35.069,33.335,38.118,44.853,40.867,39.373,83.367,53.784,49.961,50.871,42.733,38.033,38.398,38.524,56.161,40.155,61.092,154.618,109.576,102.392,60.790,69.855,93.890,50.392,46.855,34.933,42.549,61.549,40.076,68.698,86.686,161.494,124.559,123.290,59.171,63.933,49.488,33.269,34.522,92.737,105.280,171.663,120.990,112.892,109.100,130.810,148.884,135.657,105.867,38.463,46.920,55.018,53.461,45.969,152.586,119.288,86.067,134.080,129.141,146.200,139.704,69.690,37.982,147.406,74.525,46.273,128.086,58.700,54.518,131.247,120.129,112.147,135.204,106.176,29.927,46.724,33.110,31.769,43.673,35.733,33.920,42.727,89.159,52.202,31.143,34.127,31.104,,mtp05_20220316_205100.bmp
340,36.004,38.125,43.027,47.900,35.827,35.618,51.592,35.537,39.306,34.435,33.200,37.843,44.061,40.522,39.151,102.700,53.184,51.214,51.575,42.124,49.753,44.059,38.257,54.555,39.700,64.410,162.018,128.016,116.165,67.620,84.604,107.039,49.394,45.198,34.778,40.694,59.955,39.586,78.904,103.610,164.261,137.855,135.137,66.645,73.310,48.873,32.918,34.449,114.029,127.425,175.086,139.141,127.682,127.000,142.122,151.292,141.149,118.320,38.124,46.043,53.988,52.775,45.429,158.829,133.361,104.051,142.743,139.012,150.045,142.647,78.718,37.282,160.296,89.171,47.739,147.873,61.182,57.598,141.978,133.169,124.135,140.129,120.927,30.069,45.727,33.092,31.796,47.245,36.769,34.255,50.445,107.753,65.351,31.441,34.002,31.086,,mtp05_20220316_211058.bmp
360,35.682,37.739,41.931,46.627,35.343,35.157,50.327,35.008,38.808,33.900,32.878,37.504,43.482,39.859,38.478,120.076,53.594,52.118,52.453,40.961,45.020,48.696,37.390,52.588,39.239,66.924,164.808,159.980,123.255,78.253,100.920,112.608,49.557,44.159,34.318,39.447,56.114,39.082,94.206,120.267,163.141,145.122,141.037,79.637,87.749,49.702,32.812,34.029,131.208,143.596,174.820,149.545,139.218,138.308,146.763,150.006,143.078,125.290,38.241,46.280,54.188,51.992,45.629,160.827,142.894,120.612,148.171,142.955,150.443,143.165,91.339,37.025,166.986,110.422,45.098,164.475,69.369,65.396,147.057,141.543,132.725,141.178,125.835,30.500,46.369,32.941,31.759,55.261,38.614,33.988,63.133,121.031,82.927,31.253,34.033,31.022,,mtp05_20220316_213059.bmp
380,36.278,37.637,41.669,46.198,35.457,35.633,49.643,35.169,38.261,33.845,32.878,37.392,43.053,39.859,38.829,136.622,56.618,54.818,57.935,40.569,59.188,61.402,37.376,51.310,39.137,66.708,170.290,172.827,137.341,95.588,120.227,123.963,52.159,43.367,34.563,38.998,54.449,39.027,115.780,136.586,165.416,153.129,148.084,97.075,105.055,55.424,32.924,35.029,148.357,158.361,177.796,159.512,150.490,149.510,152.927,152.453,147.600,138.094,39.029,45.839,57.080,54.227,47.600,166.104,152.663,136.906,156.200,148.853,153.990,146.384,103.625,37.376,175.790,134.506,48.220,162.090,86.629,78.531,156.343,149.920,141.202,145.910,130.531,32.431,46.561,33.212,32.120,67.173,44.810,34.698,80.618,134.455,96.563,31.459,33.957,31.055,,mtp05_20220316_215058.bmp
