File_Type,GValue
File_Version,1
GP,

MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20210128_121107
MTP,1
Plate-ID,

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
400,"105,586","101,129","101,775","100,078","88,155","78,592","94,329","93,502","92,933","89,261","98,716","102,643","116,549","102,963","88,069","72,716","84,837","96,073","87,686","78,333","84,322","92,743","94,551","81,173","113,286","99,820","73,786","86,284","72,308","66,604","78,484","67,975","58,680","89,582","72,267","77,810","105,612","91,057","78,341","69,906","65,422","72,735","50,953","55,073","55,408","73,616","72,741","78,427","98,694","61,569","79,994","79,349","79,410","72,982","64,375","60,163","68,398","71,524","53,649","69,337","94,496","86,775","86,880","69,300","61,002","72,818","78,912","64,008","87,310","52,322","83,957","79,790","102,125","75,659","88,590","96,722","87,124","83,118","77,265","85,220","87,124","86,253","75,069","86,302","30,269","99,776","94,137","99,980","83,880","98,831","62,827","68,975","76,182","97,216","86,702","116,659"
420,"101,729","104,935","106,075","103,827","93,637","82,567","98,294","99,271","97,882","90,833","104,141","108,951","117,351","101,165","95,175","77,400","90,720","106,431","93,516","85,143","91,378","99,386","100,945","86,139","114,571","100,053","82,024","89,235","79,422","76,063","86,396","76,984","66,539","93,769","81,145","85,231","106,347","94,716","84,455","78,047","75,086","82,004","60,045","62,822","65,943","81,598","81,131","85,180","101,949","70,645","86,961","86,380","86,765","78,076","72,524","68,475","77,255","79,612","62,063","76,655","93,427","89,769","94,251","77,924","68,324","80,865","86,643","71,994","92,373","59,796","91,663","87,845","104,608","76,888","95,378","102,800","95,298","88,727","84,655","91,900","95,173","93,490","84,216","92,937","30,139","104,257","101,931","105,302","91,449","105,108","66,690","73,924","83,500","102,825","91,878","120,431"
440,"101,692","108,745","107,220","105,920","96,912","86,716","98,904","103,435","102,020","94,184","107,845","113,488","119,569","101,090","101,298","81,680","97,961","113,269","99,008","92,982","98,082","105,069","105,412","89,480","116,263","99,227","89,006","90,471","86,753","84,182","93,678","85,847","74,010","96,427","89,137","91,892","105,114","96,396","89,461","86,141","83,039","88,849","66,702","72,022","71,790","89,022","89,404","91,020","101,557","79,216","93,194","92,288","92,422","82,343","79,522","76,033","85,378","87,304","69,808","81,969","92,431","91,949","100,629","84,645","76,786","88,218","94,633","79,686","95,210","66,908","99,184","96,453","103,357","80,990","101,002","106,553","102,753","94,184","92,235","97,916","102,231","100,478","91,676","99,624","29,965","106,516","107,443","106,737","98,335","110,645","68,914","80,447","89,490","105,200","96,175","123,837"
460,"104,380","112,498","107,027","107,525","97,600","85,920","98,465","105,412","104,292","99,084","107,849","115,573","122,167","102,647","105,653","82,602","103,216","119,561","103,237","99,667","103,159","108,896","107,400","91,886","118,467","98,535","96,088","92,618","92,253","91,829","100,357","94,269","82,322","95,802","97,298","96,637","105,190","97,461","94,245","94,202","90,294","95,996","74,376","80,024","80,890","95,312","97,090","94,690","99,812","85,488","98,763","97,018","98,504","85,812","86,639","83,106","92,537","94,343","77,065","87,957","92,424","93,982","106,186","91,196","85,400","93,996","101,075","86,208","96,029","74,175","105,425","103,810","101,520","83,663","105,976","106,820","108,541","97,988","98,322","102,753","108,757","106,227","100,100","104,573","30,024","106,539","109,959","104,082","104,020","112,602","72,822","86,080","94,237","104,867","97,376","127,100"
480,"108,465","116,920","108,161","109,135","96,988","81,675","96,671","104,782","104,888","103,394","107,188","117,006","125,402","104,898","108,976","80,027","107,063","123,273","104,045","104,620","106,373","110,502","107,484","93,490","122,463","99,088","101,196","96,067","96,763","99,786","105,502","101,616","90,129","94,645","105,114","98,353","107,116","98,867","96,878","101,149","97,269","101,539","82,106","87,182","89,273","99,135","103,614","94,759","101,233","95,337","101,429","100,012","102,347","87,578","90,835","89,531","100,251","101,147","84,800","91,955","92,953","95,355","109,920","95,396","93,486","98,931","106,859","90,735","95,700","81,969","109,865","109,261","101,429","86,908","108,257","105,284","112,557","99,692","103,157","105,616","113,255","109,682","107,984","105,414","29,871","105,729","109,839","103,625","107,686","113,794","77,047","89,775","96,986","104,353","97,184","129,600"
500,"112,212","121,278","110,867","110,696","95,290","80,092","95,596","103,651","105,175","106,294","108,214","117,976","129,125","108,341","110,902","77,771","107,765","126,206","103,533","107,039","108,124","111,471","107,310","94,255","126,663","100,686","104,471","100,498","99,041","106,155","108,322","108,147","97,361","94,347","110,761","97,637","110,365","100,584","98,745","106,951","102,402","104,592","89,361","93,880","97,533","101,025","107,757","93,900","105,802","103,839","101,557","100,151","103,312","89,094","93,859","92,506","105,663","105,802","90,657","93,137","94,398","96,798","111,841","98,151","100,569","102,380","110,196","94,369","95,292","88,978","111,816","113,149","103,659","92,208","108,204","106,176","115,435","100,912","106,151","105,147","116,449","111,504","112,861","103,578","29,982","107,116","109,712","105,855","112,014","114,031","80,669","91,712","97,733","105,137","96,025","131,514"
520,"114,790","123,563","112,645","111,904","94,347","80,384","94,763","103,269","105,090","110,841","109,725","118,649","130,359","109,978","110,429","76,380","105,976","127,318","101,400","106,508","107,522","112,086","106,647","94,871","127,796","101,296","103,014","103,008","96,825","109,373","109,114","111,033","102,094","94,435","114,349","95,349","111,786","102,057","98,745","109,210","103,771","104,310","94,684","98,416","103,884","100,271","109,139","91,957","108,535","108,076","100,076","97,714","100,343","89,414","92,888","89,227","108,702","106,157","93,243","91,918","95,435","96,925","111,353","96,761","105,206","101,610","109,635","94,310","94,931","94,500","112,049","114,255","104,586","95,771","105,498","106,976","115,431","100,202","104,431","102,592","117,012","111,494","115,535","101,812","29,835","108,906","110,041","106,131","114,786","114,055","82,216","91,078","96,955","105,678","95,606","131,755"
540,"119,522","126,806","115,767","114,800","95,943","82,837","96,251","105,476","107,069","115,929","112,565","121,849","132,469","113,225","110,778","77,306","105,845","129,143","102,110","106,427","108,686","113,722","108,349","97,455","130,039","103,886","101,308","105,969","95,443","111,629","109,651","114,118","106,039","96,202","117,810","94,931","115,733","104,247","99,239","110,553","101,675","102,965","100,020","102,451","109,804","100,457","110,565","91,971","112,390","113,408","99,953","97,651","98,365","91,151","91,427","86,898","110,241","105,814","94,147","91,624","97,980","99,037","112,304","95,227","109,494","99,998","110,961","92,633","96,582","99,692","112,112","116,784","107,584","99,457","104,841","108,592","116,094","101,086","104,529","103,225","118,792","113,476","119,614","103,804","29,680","112,200","113,149","108,984","116,414","115,694","83,822","92,039","97,751","108,061","97,453","132,996"
560,"124,665","130,233","121,031","119,749","99,802","87,767","100,016","110,192","110,582","121,157","118,367","127,267","137,025","118,629","112,859","81,616","108,141","132,743","105,508","110,012","112,194","117,845","111,837","101,373","134,290","108,757","102,859","109,818","96,592","114,482","111,482","118,031","109,482","99,061","122,588","97,408","121,480","108,796","101,165","112,965","100,802","105,555","103,653","103,845","114,933","102,563","112,778","94,733","118,947","118,541","102,255","99,643","99,378","94,525","91,539","87,953","113,049","107,169","93,016","93,065","102,039","102,294","115,339","96,467","112,573","100,096","112,690","92,718","99,127","105,065","115,063","119,820","113,008","104,555","107,835","112,122","119,292","103,533","107,104","106,627","123,059","117,596","124,202","107,890","29,947","117,924","118,978","114,267","120,559","120,308","86,276","94,216","100,425","112,120","100,731","136,749"
580,"125,802","132,296","123,302","121,731","101,245","90,965","101,825","111,929","112,051","123,167","121,698","129,676","137,222","120,780","111,045","85,855","108,747","132,233","106,914","110,633","113,110","119,804","112,935","102,584","133,929","110,080","103,373","109,724","97,376","113,608","111,527","118,816","108,845","99,904","123,720","99,469","123,343","111,780","100,788","112,498","100,071","106,914","103,743","101,635","116,716","102,520","112,625","96,371","121,655","120,484","102,806","99,302","99,843","95,620","91,122","88,557","111,951","106,755","90,557","92,706","102,504","103,316","116,006","97,243","112,786","99,724","113,082","92,584","99,335","106,153","115,753","120,124","116,582","105,720","109,088","114,506","120,271","103,825","108,722","107,937","124,843","119,247","126,263","109,575","29,706","120,584","121,694","115,286","120,716","122,618","87,729","94,553","101,675","114,333","102,567","136,035"
